,company_name,description,href,full_complain
210,mercado-pago,Hoje fui debitado na minha conta corrente um valor referente a 20 reais foi especificado que o valor debitado é referente a uma co,fui-debitado-em-minha-conta-corrente-o-valor-de-20-reais-referente-uma-compra-casada_TB20horvlfMxnEVH,"Hoje fui debitado na minha conta corrente um valor referente a 20 reais foi especificado que o valor debitado é referente a uma compra casada, não realizei nenhuma compra e fui cobrado indevidamente o valor foi descontado da minha conta corrente e a mesma nunca informei nem no meu cadastro no mercado livre gostaria de ser ressarcido aguardo retorno "
211,mercado-pago,"Prezados, Na data de hoje notei 2 lançamentos em minha fatura do nível 6, cujo é naturalmente cobrado no meu cartão do merca",lancamentos-duplicados-e-atendimento-despreparado_XD9bDn7cccWPDloG,"Prezados, Na data de hoje notei 2 lançamentos em minha fatura do nível 6, cujo é naturalmente cobrado no meu cartão do mercado pago. A questão é que são dois lançamentos, e eu estranhei. Entrei em contato com o suporte e fui atendida por Murilo, Pamela, Edinilza e Millena. Nenhum deles respondeu minha pergunta, todos copiaram e colaram a mesma informação que foi ""Olá, Letícia.O pagamento 0cc437e7-19a0-11ed-8c86-0242ac130004 de 9,90 que fez com seu cartão do Mercado Pago não está duplicado. Para confirmar, deverá acessar a seção Cartão Mercado Pago em sua conta e buscar em Seus gastos os registros do dia 11/08. Ali poderá ver que há apenas um pagamento para essa compra"". Justamente conferindo o dia 11/08 que eu notei  os dois lançamentos, eles possuem números diferentes e 1 min de diferença entre eles 24796648667 e 0cc437e7-19a0-11ed-8c86-0242ac130004. Eu só quero entender o motivo de dois lançamentos ou se de fato são duas cobranças que podem ter ocorrido e ninguem me explica o significado. Inclusive na minha última tentativa frustrada de contato com o atendimento eu informei que precisava da resposta e que se eu recebesse mais uma mensagem copiada e colada eu abriria está demanda. Não é pelo valor e sim pelo péssimo atendimento recebido. Eu adoro o mercado pago e inclusive estou pensando em permanecer com ele sendo o meu único banco digital. Gosto muito dos serviços deles e os benefícios normalmente são atrativos. Porém enquanto tiverem esse tipo de atendimento que denigre a imagem da instituição, não dá. Precisamos ser atendidos com respeito, se o cliente faz uma pergunta é pq ele precisa de respostas. Tenho 13 anos de frente com gestão de pessoas e eu garanto que não é desta forma que devemos fazer um atendimento com excelência. O cliente nem sempre tem razão e esse pode ser o meu caso, já que eu até agora não entendi a cobrança. Mas tenho certeza que eu merecia um atendimento que respondesse as minhas perguntas e me ajudasse a anteder o ocorrido. Carinho e atenção ao problema do cliente evitaria tudo isso."
212,mercado-pago,"Fiz uma compra no valor de R$ 94,91, em nome de Douglas Jose Santana Silva, através do mercado pago, e não recebi produto e não re",nao-recebimento-do-produto-depois-do-pagamento_nIDvLC4um7xJ848d,"Fiz uma compra no valor de R$ 94,91, em nome de Douglas Jose Santana Silva, através do mercado pago, e não recebi produto e não recebi o reembolso na minha conta.O pagamento foi feito pela chave pix f6089911-632b-4b90-a8df-4977487b268aNo dia 21 de agosto de 2022 as 10:36:15Cpf do vendedor ***.430.094-**"
213,mercado-pago,"Minha assinatura foi cancelada com a justificativa de recusa de pagamento do cartão de crédito, entretanto, meu cartão não tinha q",cancelamento-de-assinatura-indevido_mL_5Fz0t77Le57is,"Minha assinatura foi cancelada com a justificativa de recusa de pagamento do cartão de crédito, entretanto, meu cartão não tinha qualquer problema e minha conta no Mercado Pago tinha saldo disponível para cobertura desse pagamento. Só fiquei sabendo do cancelamento da assinatura ao tentar utilizar o serviço. Ao entrar em contato com a central de atendimento do Mercado Pago, fui informado que seria necessário falar com a central do Mercado Livre, e quando entrei em contato com o Mercado Livre me informaram que seria necessário entrar em contato com o mercado Pago. Quando consegui falar com algum operador disposto a tentar me ajudar, me informaram que eu poderia assinar novamente porém pagando uma mensalidade maior que a do meu plano inicialmente contratado. Ou seja, estou sendo [Editado pelo Reclame Aqui] por um cancelamento indevido e gostaria que analisassem a situação reativando minha assinatura original."
214,mercado-pago,Firmei acordo no mercado pago e não consigo quitar acordo 1863075Código VXWDHnJ55flT7F47 ID 149795261 São Paulo  07/09/22 às,firmei-acordo-no-mercado-pago-e-nao-consigo-quitar-acordo-1863075_pSdeD8FRmyekhga6,"Firmei acordo no mercado pago e não consigo quitar acordo 1863075Código VXWDHnJ55flT7F47 ID 149795261 São Paulo  07/09/22 às 20h30Não consigo pagar a fatura do cartão de crédito. Toda vez que firmo o acordo sou direcionada para 3 opções , coloco a opção de pagar por boleto , pago o mesmo e vai para uma conta corrente do mercado pago e meu débito continua em aberto. Tudo o que quero é pagar o débito 252,00"
215,mercado-pago,Segunda feira dia 05/09/22 recebi um pix de um cliente fui devolver e não consegui aparece um erro inesperado entrei em contato pe,devolucao-de-pix_fcUepmrr2WAHX7pM,"Segunda feira dia 05/09/22 recebi um pix de um cliente fui devolver e não consegui aparece um erro inesperado entrei em contato pelo telefone, whatsapp e me disseram que assim que resolver me avisam só que o cliente quer a devolução do dinheiro enviado errado até hoje não me deram nenhum retorno. Tenho medo de devolver por conta própria e o mercado pago pagar ao cliente também e eu perder."
216,mercado-pago,"Entrei em contato com o mercado pago para retirada de extratos a conta, e eles não tiram extratos de contas ativas mas que não tem",entrei-em-contato-com-o-mercado-pago-e-eles-nao-resolveram-meu-problema_NYhAsC5hvWDahY-m,"Entrei em contato com o mercado pago para retirada de extratos a conta, e eles não tiram extratos de contas ativas mas que não tem movimentação."
217,mercado-pago,"REALIZEI UMA COMPRA DE UMA FRITADEIRA ELETRICA ATARVÉS DE QR CODE PIX, NO DIA 14/08/2022, EM NOME DO SR. KAYO RUAN FONSECA DUARTE,",compra-de-fritadeira_BopDh8JcGAl6Jfs8,"REALIZEI UMA COMPRA DE UMA FRITADEIRA ELETRICA ATARVÉS DE QR CODE PIX, NO DIA 14/08/2022, EM NOME DO SR. KAYO RUAN FONSECA DUARTE, E ATÉ A PRESENTE DATA NÃO RECEBI A MERCADORIA. GOSTARIA DE REAVER O VALOR PAGO PELO MENOS. "
218,mercado-pago,"No dia 21/08/2022, um conhecido fez uma transferência em pix na minha conta Mercadopago, e até o dia de hoje 08/09/2022 o dinheiro",dinheiro-nao-recebido_q8ICKsy2TP35lswa,"No dia 21/08/2022, um conhecido fez uma transferência em pix na minha conta Mercadopago, e até o dia de hoje 08/09/2022 o dinheiro ainda não caiu em minha conta. Já procurei em diversos lugares e não consigo achar esse dinheiro. Tento ligar no telefone deles e pede um código, e pelas instruções que passam em ligação, não consegui esse código. Enviei mensagem e não tive retorno entao estou fazendo aqui a reclamação para ver se assim recebo meu dinheiro. "
219,mercado-pago,"9Desde o dia 15/8 comecei a receber o dinheiro de algumas vendas realizadas pelo mercado livre. Do dia 15/8 até hoje (8/9), eu rec",estao-quotretendoquot-o-meu-dinheiro-e-ninguem-da-uma-explicacao_905vo9re-V_K3LFo,"9Desde o dia 15/8 comecei a receber o dinheiro de algumas vendas realizadas pelo mercado livre. Do dia 15/8 até hoje (8/9), eu recebi um total de todas as vendas de: R$ 4.079,10. Nesse meio tempo, saqui R$ 2.555,62 no dia 3/9. Fazendo uma matemática simples, eu deveria ter na minha conta hoje R$ 1523,48 (sem contar com os rendimentos etc). Porém, estou com um saldo de ZERO REAIS em conta e aparece como retido um valor de R$ 5,71 (de onde saiu esse valor, ninguém sabe). Nesta terça-feira (6/9), tentei o contato com o Mercado Pago. Inclusive, parabéns, atendimento horroroso. Minha primeira tentativa a atendente só me deixou esperando 40 min e desligou. Na minha segunda tentativa, fui encaminhado para um ""especialista"". O cara não entendia nada que eu falava, não tinha nenhuma e quando ele finalmente entendeu, disse que meu dinheiro estava retido devido a uma reclamação que recebi na venda n 2000003968867294. Sobre essa venda: foi realizada dia 1/8, aberta uma reclamação no dia 8/8 e encerrada a reclamação no ida 9/8.Voltando ao atendimento, questionei em relação ao valor pois, eu deveria receber R$ 340,10 desta venda. Se algum valor que deveria estar retido, seria isso. Mas não, tem somente quase 5 vezes esse valor ""retido"" na minha conta. Enfim, perguntei como resolver isso para liberar o dinheiro e o cidadão me informa que eu tenho que esperar. ESPERAR O QUE? MAIS DE UM MÊS DA VENDA, UM MÊS QUE A RECLAMAÇÃO FOI ENCERRADA E O VALOR REDITO É QUASE 5 VEZES????Palhaçada isso tudo. As taxas do ML são extremamente caras e ainda tem um descaso desse? QUERO EXPLICAÇÕES E O DINHEIRO LIBERADO."
220,mercado-pago,"Boa tarde, hoje passei por um constrangimento pois fui fazer uma análise de crédito e falaram que não poderia fazer pois meu nome ",sujaram-meu-nome_kybeXYNi2Wvhi3Ty,"Boa tarde, hoje passei por um constrangimento pois fui fazer uma análise de crédito e falaram que não poderia fazer pois meu nome estava com restrição, entrei no Serasa e nada constava, a menina da loja pesquisou e verificou que tenho 3 dividas no mercado pago do mercado livre, eu nunca comprei nada no mercado livre eu nem consigo entrar na conta do mercado livre estou assim constrangida e pior não consigo falar com ninguém da empresa para entender o que aconteceu, pelo que eu saiba não tem como comprar nada no mercado livre sem efetuar o pagamento.Estou abrindo essa reclamação e vou acionar meu advogado para saber o que posso fazer para resolver meu problema ."
221,mercado-pago,"A pessoa se apresentou pelo WhatsApp como meu filho,trazia a foto dele e o telefone(que não era dele) mas dizia que era um número ",transferencia-feita-ao-mercado-pago_cXJaydL6yREnPjLk,"A pessoa se apresentou pelo WhatsApp como meu filho,trazia a foto dele e o telefone(que não era dele) mas dizia que era um número novo porque estava dando problema e eu acreditei.Ele disse por mensagem, mãe eu encomendei um celular pelo mercado pago e eu tenho que efetuar esse pagamento urgente porque o meu celular deu defeito e está me fazendo falta.Eu perguntei como faço esse pagamento? Aí ele meu deu todos os dados do depósito feito no mercado pago, favorecido (Editado pelo Reclame AQUI) CPF (Editado pelo Reclame AQUI) banco (Editado pelo Reclame AQUI) agência 0001 conta (Editado pelo Reclame AQUI) - valor de $ 1.350,98.Por acaso quando eu passei para o meu filho  a  foto do depósito para os dois números que eu tinha foi aí que o meu filho me disse que eu tinha caído em um [Editado pelo Reclame Aqui].No mesmo momento corri para o banco mas me disseram que era tarde mas  que eu fizesse uma denúncia e registrasse no DP, e  com boleto  fiz tudo como me pediram: dei entrada no banco e  até hoje não consegui  rever o meu dinheiro de volta.Espero que vcs possam me ajudar."
222,mercado-pago,"Encerrei minha conta, feito o procedimento de encerramento de conta feito no site, Não tenho mais acesso a conta visto que encerre",encerrei-minha-conta-e-ainda-aparece-no-registrato-do-banco-central-com-a-instituicao-10573521--mercadopagocom-representacoes-ltda_9EqTdD6fEn4uLplv,"Encerrei minha conta, feito o procedimento de encerramento de conta feito no site, Não tenho mais acesso a conta visto que encerrei a mesma. Mas ao consultar o registrato CCS do banco central, não consta a data do fim do relacionamento. Gostaria de pedir para que encerrem o relacionamento vinculado ao meu CPF para com a instituição 10.573.521 - MERCADOPAGO.COM REPRESENTACOES LTDA. que consta no registrato."
223,mercado-pago,"BOA TARDE,NO DIA 22/08/22 ADQUIRI A MAQUININHA POINT MINI, AONDE COMPREI COM A INTENÇÃO DE UTILIZAR NO MEU COMÉRCIO DE VENDA",propaganda-enganosa_MofGmKYe16EUKpc9,"BOA TARDE,NO DIA 22/08/22 ADQUIRI A MAQUININHA POINT MINI, AONDE COMPREI COM A INTENÇÃO DE UTILIZAR NO MEU COMÉRCIO DE VENDAS DE ROUPAS.ALGUNS DIAS APÓS RECEBER A MAQUININHA, ME DEPAREI COM UM CASO ABSURDO QUE ME PEGOU DE SURPRESA.AO PASSAR UMA VENDA, QUANDO FUI OLHAR O VALOR RECEBIDO PELO MEU CLIENTE, ME DEPAREI COM O VALOR A MENOS DO QUE O QUE DEVERIA TER RECEBIDO. AONDE SEM SABER DA TARIFA  IMAGINEI QUE PODERIA TER ACONTECIDO UM ERRO DA PARTE DO MEU CLIENTE AO FAZER O PAGAMENTO, GERANDO UM DESCONFORTO POIS O MESMO ME APRESENTOU O COMPROVANTE COM O VALOR CORRETO QUE EU DEVERIA TER RECEBIDO. AO CONFERIR NO APLICATIVO, PERCEBI  2 TAXAS DE COBRANÇA (SENDO 1 NUNCA  ANTES MENCIONADA EM ANÚNCIOS OU PROPAGANDAS EM MEIOS DE COMUNICAÇÃO)SENDO ELAS: TAXA DE: JUROS PARCELAMENTO TARIFA MERCADO PAGO   (TAXA AO QUAL NUNCA FOI MENCIONADA).- QUANDO FUI SOLICITAR O CANCELAMENTO DA MAQUININHA, APENAS ME INFORMARAM QUE A MESMA SERIA CANCELADO APÓS 7 DIAS, SÓ QUE NO MOMENTO DA COMPRA NENHUMA DESTAS INFORMAÇÕES FORAM INFORMADAS. ESTOU ME SENTINDO [Editado pelo Reclame Aqui] E SINTO QUE FUI ENGANADA E PEÇO O REEMBOLSO DO VALOR PAGO NA MAQUININHA. FICO NO AGUARDO DE UM RETORNO COM MEU REEMBOLSO, GRATA. "
224,mercado-pago,"Comprei 15/08/2022. A Jaqueta de Couro Zara G Azul : no valor R$ 169,90. Recebi 3 e-mails diferentes. Dessa empresa: contato",comprei-e-nao-recebi-nao-tem-como-rastrear_Pw3DOjt09h4EUowc,"Comprei 15/08/2022. A Jaqueta de Couro Zara G Azul : no valor R$ 169,90. Recebi 3 e-mails diferentes. Dessa empresa: contato@variedadesbrasileira.com. Estou sem saber porque não recebi meu produto até agora. "
225,mercado-pago,"Recebi um email pra entrar em contato referente a minha contestação na empresa qconcursos intermediado por vcs, porém nesse email ",cancelamento-qconcursos_Fm3aYc7FaxqAXDlH,"Recebi um email pra entrar em contato referente a minha contestação na empresa qconcursos intermediado por vcs, porém nesse email aparece um link de contato que não funciona, ao contrario do link de pagar novamente que funciona perfeitamente. Quero cancelar essa compra."
226,mercado-pago,"Não consigo acessar minha conta, uma vez que é solicitado reconhecimento facial.Como irão reconhece minha face, se nunca foi",reconhecimento-facial_khPp7umCtt25Kpxj,"Não consigo acessar minha conta, uma vez que é solicitado reconhecimento facial.Como irão reconhece minha face, se nunca foi feito um ""scanner"" da minha face.Pedem para resgatar o código via whatsapp, sms e e-mail. Porque simplesmente não pedem para redefinir senha?Não há no site, um link para resolver essa questão simples. redefinição de senha.Fiz uma compra hoje, não foi solicitado reconhecimento facial, agora quero ver o status da compra e não consigo. E você só consegue falar com o SAC, ou qualquer outra forma de contato, acessando sua conta. ABSURDO! Péssimo. Burocrático. trabalhoso.VOCÊS PODEM ENTRAR EM CONTATO COMIGO, OU SERÁ NECESSÁRIO ENTRAR PELOS MEIOS JUDICIAIS PARA QUE EU POSSA ACESSAR MINHA CONTA? QUE CONTEM O MEU NÚMERO DE CELULAR, MEU CPF, MEU ENDEREÇO? NÃO FAZ SENTINDO MAIS TER CONTA SE POSSÍVEL FAÇAM A EXCLUSÃO DA MINHA CONTA! EU NÃO QUERO MAIS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
227,mercado-pago,Não recebi nada,compra-de-roupas_IjXmaq7yWvI7qTgb,Não recebi nada
228,mercado-pago,Quero aqui me defender sobre essa reclamação que não condiz pelo que eu vi sempre julgam pelo seguinte muita das vezes foi enviado,explicando_1h1qMsr2xpRw1Vrj,Quero aqui me defender sobre essa reclamação que não condiz pelo que eu vi sempre julgam pelo seguinte muita das vezes foi enviado algo pelo mercado pago a pessoa recebe e reclama que não recebeu e o Mercado Pago automaticamente não vê o lado do remetente sendo que fui prejudicado várias vezes
229,mercado-pago,"O meu esposo faleceu no dia 16/08/2022.  No dia 06/09, ao verificar as faturas dos cartões percebi a fatura do mercado pago com o ",nao-consigo-acessar-a-conta-do-meu-marido-falecido-do-mercado-pago-atendente-encerrou-atendimento-sem-concluir_lUGWQcVKSH_xqsh2,"O meu esposo faleceu no dia 16/08/2022.  No dia 06/09, ao verificar as faturas dos cartões percebi a fatura do mercado pago com o vencimento para 07/09/2022, a qual não conseguir acessar por falta da conclusão do atendimento que foi encerrado sem a conclusão do caso.A conta ainda dispõe de um saldo que eu e os herdeiros queremos retirar, pois, enviei a certidão de óbito, relatei que são os herdeiros e a atendente encerrou o atendimento  alegando falta de interação.Segue os dados das contas:titular da conta mercado pago: (Editado pelo Reclame AQUI) ( MEU ESPOSO falecido) SOLICITAÇÃO: fatura do cartaõ de crédito para quitação e transferencia do saldo."
230,mercado-pago,"Realmente o mercado pago não funciona, após reclamações junto a ouvidoria, caixa econômica, e nesse site do Reclame aqui, a soluçã",o-mercado-pago-nao-tem-solucao_EQpY6G1cB0vGYMbe,"Realmente o mercado pago não funciona, após reclamações junto a ouvidoria, caixa econômica, e nesse site do Reclame aqui, a solução que acrescentaram foi que já estava normalizado, hoje dia 8/9/22, contudo, ainda não consigo efetuar pagamento junto ao site de jogos online da caixa o qual INFELIZMENTE é administrado pelo mercado pago, um grande erro da caixa.Recebi 2 resposta no privado da ouvidoria, uma dizendo que estariam verificando para poder normalizar, logo em seguida recebi outra resposta dizendo que já estava normalizado e depois responderam dizendo as mesmas palavras que de sempre, ou seja, encontre outra forma de pagar, seja através de saldo em conta no mercado pago O QUE É DEMAGOGO visto que, se não conseguem resolver um problema tão simples, como vou dar um voto de confiança e deixar saldo na conta? Ou arranjar outro cartão de crédito, como seu eu tivesse a obrigação de resolver o problema e não o mercado pago. E por fim, acreditem se quiser, pagar através de boleto como se fosse possível pagar jogos online dessa forma.Isso prova que o mercado pago não tem administração, competência e nem responsabilidade para administrar o site da caixa de jogos online.Lamentável a maneira como tratam seus usuários, demostrando menosprezo para pessoas que são a razão da existência dessa empresa (se é que podemos chamar assim).O mercado pago dá respostas que não levam a solução nenhuma, ou seja, apresentam sempre sugestões e quando apresentam respostas positivas, elas não condizem com a verdade, ou seja, simplesmente não tem resultado.Eu quero uma solução definitiva e não provisória e depois bloqueiem meus cartões novamente dizendo que é para segurança dos próprios usuários.Em qualquer instituição que tenha responsabilidade financeira, o que é o caso do jogos online também, agem sempre de modo a resolver o problema, verificando dados pessoais ou qualquer outro meio para poder liberar o usuário a utilizar os serviços disponíveis,Mas o mercado pago é totalmente diferente, não tem essa preocupação, quando questionados do porquê do setor de segurança não resolver e não disponibilizar um contato com o setor, leva a crer que não existe equipe que seja destinada para esse propósito, porquê sempre dizem que vão entrar em contato com essa equipe para verificar o ocorrido, mas não resolvem.Caso o mercado pago se considere realmente uma empresa idônea, então deve ter uma Diretoria responsável a qual possa verificar as ocorrências que surgem, mas acredito que não haja a mínima intenção de resolver um problema que ocorre esporadicamente, ou seja, o sistema de segurança que mencionam simplesmente bloqueia e ninguém consegue resolver.Gostaria de saber o que leva o mercado pago a agir dessa forma, deveria no mínimo disponibilizar treinamento aos seus funcionários e a respeitar mais os usuários que são com certeza a razão da sua existência.Espero obter uma resposta definitiva sobre o problema e não sugestão, isso eu dou para a caixa, tirem a responsabilidade do mercado pago."
231,mercado-pago,"Boa noite!Adquiri um Notebook Gamer Aspire Nitro 5 AN515-44-R11B AMD Ryzen 7 8GB 512GB SSD GTX1650 15,6 Endless por R$ 5.499",acer-recebeu-meu-dinheiro-e-nao-entregou-o-produto-comprado_uTXuC9MPOoyYe-ZE,"Boa noite!Adquiri um Notebook Gamer Aspire Nitro 5 AN515-44-R11B AMD Ryzen 7 8GB 512GB SSD GTX1650 15,6 Endless por R$ 5.499,00 e paguei em 12 parcelas de R$ 458,25 sem juros, o banco liberou o pagamento conforme o comprovante em anexo, mas a acer depois de alguns minutos cancelou a venda e depois de inúmeras tentativas de falar com a ACER, me responderam a um tiket dizendo que o problema é o mercado pago, mas eu não comprei nada do mercado pago e nem comprei pelo pagamento de mercado pago, comprei com um cartão VISA DO BANCO DO BRASIL. Já liguei no banco do brasil, na central do cartão de crédito e todos apontam que a loja recebeu o dinheiro e mesmo assim cancelou a venda.Acredito que a loja não tenha esse notebook em estoque e está apenas me enrolando pra entregar o produto. Analisando aqui no Reclame Aqui, percebi que é uma prática recorrente e que não sou o primeiro a ter esse tipo problema com a ACER. Como é uma loja de renome, comprei sem me preocupar e agora estou nessa complicação.NÃO COMPRE NADA DA ACER SEM ANTES LER AS RECLAMAÇÕES DO RECLAME AQUI."
232,mercado-pago,No dia 19 de agosto fui informada pelo Mercado Pago que minha conta foi bloqueada por ter acesso estranho  e que após 48h poderia ,conta-zerada_Pekd9NnbjRfHkpro,"No dia 19 de agosto fui informada pelo Mercado Pago que minha conta foi bloqueada por ter acesso estranho  e que após 48h poderia acessá-la.Mas não consegui acessá-la mais,desde então já enviei várias vezes fotos dos documentos,selfie,e-mail.Já passei por inúmeros atendentes e ninguém resolveu nada.A atendente Jeniffer me informou que existe pendência na minha conta,pendência essa ,que desconheço,pois quando entro na conta está tudo zerado,eu tinha saldo em conta e aplicação em bitcoin.Desapareceu tudo e não aparece nada de pendência,acredito que se houvesse já teriam entrado em contato comigo.Espero que seja resolvida essa situação o mais breve possível."
233,mercado-pago,"Em janeiro deste ano, meu cartão de crédito foi clonado e realizaram 2 compras no mercado livre com o meu cartão. Já fui ressarcid",bloqueio-de-conta-e-risco-de-nome-sujo-por-compra-que-nao-fiz_slgEGh5oc8LRoB61,"Em janeiro deste ano, meu cartão de crédito foi clonado e realizaram 2 compras no mercado livre com o meu cartão. Já fui ressarcida pela minha operadora, porém estas ausências de pagamento geraram 2 contestações de compra no Mercado Pago.Depois de inúmeras ligações e longas horas no péssimo atendimento telefônico, consegui dar baixa em uma das constetações. Porém, a outra está pendente até hoje (SETEMBRO) e ninguém no Mercado Pago consegue resolver este problema.Não houve invasão na minha conta, mas há esta contestação em aberto que bloqueia as minhas transações na plataforma e que pode colocar meu nome no Serasa caso isso não se resolva. Estou há 8 meses tentando resolver isso, e a única solução que me apresentam é pagar por um produto que eu nunca pedi, e que nem ao menos sei o que é, porque não consta na minha lista de pedidos, já que já foi comprovado que não foi feito pela minha conta.Esta é a minha última tentativa junto ao Mercado Pago antes de abrir um processo. É um ABSURDO uma questões de baixa no sistema demorar tanto tempo pra ser resolvida e me causar o risco de nome sujo. Quero uma resolução já!"
234,mercado-pago,Tenho uma dívida no Mercado Pago e não pude pagar por falta de renda e não consegui negociar para pagar devagar as parcelas. ,email-de-ameaca-cobranca-judicial_VMV2tA5D69irA4IR,"Tenho uma dívida no Mercado Pago e não pude pagar por falta de renda e não consegui negociar para pagar devagar as parcelas. Juros altíssimos a dívida só aumenta e agora fui ameaçado por e-mail. Utilizo o Mercado Pago há anos e nunca tive problemas, mas passei por problemas financeiros e não pude quitar meu débito e agora estou sendo ameaçado judicialmente. Decepção. "
235,mercado-pago,TENHO UM VALOR EM ABERTO NO MERCADO PAGO E ESTÃO DESCONTANDO GRAVAME DA MINHA MAQUININHA DA CIELO DES DO DIA 25/08/2022. EU ESTAVA,gravame-sem-possibilidade-negociacao_OgBXSxVnww7rlwCY,"TENHO UM VALOR EM ABERTO NO MERCADO PAGO E ESTÃO DESCONTANDO GRAVAME DA MINHA MAQUININHA DA CIELO DES DO DIA 25/08/2022. EU ESTAVA SEM ACESSO AO EMAIL CADASTRADO NO MERCADO PAGO E NÃO VI AS NOTIFICAÇÕES PARA PAGAMENTO. AO PERCEBER O DESCONTO DE GRAVAME ENTREI EM CONTATO IMEDIATAMENTE COM A CENTRAL DA EMPRESA. A PRIMEIRA VEZ FALEI COM A CIELO. A MESMA INFORMOU QUE ERA GRAVAME. PESQUISEI OQUE ERA E REALMENTE ESTAVAM DECONTANDO LEGALMENTE, MAS TENTEI POR DIVERSAS VEZES CONTATO, FINADO INCLUSIVE UM DIA ATE AS 22 HORAS. FUI DIRECIONADA A 6 ATENDENTES E NA ULTIMA ME INFORMARAM QUA IRIA MANDAR EMAIL PARA O SETOR RESPONSAVEL E QUE IRIAM ENTRAR EM CONTATO COMIGO NO DIA SEGUINTE. A ATENDENTE MUITO PRESTATIVA QUERIA RESOLVER MEU PROBLEMA, MAS ESTAVA FORA DE SUAS ATRIBUIÇOES E IRIA ENCAMINHAR PARA O SETOR RESPONSAVEL. RESUMINDO, JA SE PASSARAM 2 DIAS SEM POSSIBILIDADE DE ACESSO A UMA POSSSIVEL NEGOCIAÇÃO DE UM VALOR FIXO A SE PAGO OU ATE DESCONTADO POR MES E DEBITOS CONTINUAM A SER DESCONTADOS DA MINHA CONTA. HJ FOI DESCONTADO TODO O MEU AGENDAMENTO DE RECEBIVEIS DO DIA. FIQUEI SEM NENHUM CENTAVO PARA FAZER MINHA OFICINA ANDAR. ESTOU MUITO ABORRECIDO COM ESSA SIUAÇÃO. NÃO ESTOU ME NEGANDO A PAGAR, MAS ACREDITO QUE TENHO DIREITOS DE RENAGOCIAR ESSA DIVIDA PARA NÃO SER DESCONTADO TODO O VALOR. ESPERO UM RETORNO DE NEGOCIAÇÃO BREVE DA MERCADO PAGO, POIS NÃO SEI MAIS OQUE FAZER E COM QUEM FALAR. "
