,company_name,description,href,full_complain
10,marjosports,Jogo da erro e quando volta some com o dinheiro Quero meu dinheiro de volta.Casa de aposta sem credibilidade e sem com,saldo-sumiu_8n-4VczbtcWoDjgy,Jogo da erro e quando volta some com o dinheiro Quero meu dinheiro de volta.Casa de aposta sem credibilidade e sem compromisso nenhum
11,marjosports,"Fiz o saque já faz 3h atrás e ainda não entrou na conta , geralmente entra em até 10min",fiz-o-saque-e-ate-agora-nao-entrou_zcuH00lpwonr0OH8,"Fiz o saque já faz 3h atrás e ainda não entrou na conta , geralmente entra em até 10min"
12,marjosports,Ficar dando erro quando entra de novo da erro e o dinheiro some tenho vários print quando volta o dinheiro some quero meu dinheiro,essa-casa-de-apasta-e-uma-editado-pelo-reclame-aqui_Um_nut2UsDLabQcy,Ficar dando erro quando entra de novo da erro e o dinheiro some tenho vários print quando volta o dinheiro some quero meu dinheiro 
13,marjosports,"Saque requerido de r$120,00 É não realizado (pendente).",saque-nao-realizado_b8o0dolg2S1-4DnM,"Saque requerido de r$120,00 É não realizado (pendente)."
14,marjosports,fiz 2 deposito de 2 reais dia 28/08 mais so caiu 1,deposito_5IhE6r1eIbyNOk_a,fiz 2 deposito de 2 reais dia 28/08 mais so caiu 1
15,marjosports,"Fiz um requerimento de saque de 180,90 e ainda não recebi ",pix-realizado_Vo1StS_xfZ0BH22_,"Fiz um requerimento de saque de 180,90 e ainda não recebi "
16,marjosports,Agora não consegui fazer saque do dinheiro da conta,coloquei-cpf-que-nao-tinha-pix_SOxNi-Fl3QN6296d,Agora não consegui fazer saque do dinheiro da conta
17,marjosports,Boa tarde fiz uma recarga de 100 reais ontem 9 da manhã mais a mesma até agora não caiu .,recarga_dyJw6FgxsazhFb50,Boa tarde fiz uma recarga de 100 reais ontem 9 da manhã mais a mesma até agora não caiu .
18,marjosports,"Fiz um depósito por Pix ontem 11:07 da manhã e até agora esse depósito não consta na banca, já tentei entrar em contato com o supo",fiz-um-deposito-por-pix-e-nao-caiu-na-banca_l8qFl8x_dOIwl3G7,"Fiz um depósito por Pix ontem 11:07 da manhã e até agora esse depósito não consta na banca, já tentei entrar em contato com o suporte mais não consigo tenho o comprovante do pagamento mais não consigo contatar o suporte "
19,marjosports,"Fiz 2 depósito no valor de 30 reais,  mas não caiu na minha conta da major ",deposito_H9QWR8hujJWp73ca,"Fiz 2 depósito no valor de 30 reais,  mas não caiu na minha conta da major "
20,marjosports,"Ontem dia 28/08 fiz um depósito na minha conta da major, foi descontado da minha conta corrente o dinheiro e não caiu na conta da ",deposito_pdy5M0Wq_cDcHH4U,"Ontem dia 28/08 fiz um depósito na minha conta da major, foi descontado da minha conta corrente o dinheiro e não caiu na conta da major. Eu enviei diversos e-mails e não obtive nenhum retorno para resolverem meu problema ."
21,marjosports,"Vocês pedem pra entrar em contato pelo WhatsApp e ninguém responde e nem pelo suporte, desde ontem fiz um depósito e até agora nad",deposito_ScFAjJ_c6x1-IFm_,"Vocês pedem pra entrar em contato pelo WhatsApp e ninguém responde e nem pelo suporte, desde ontem fiz um depósito e até agora nada de cair no app."
22,marjosports,"Boa tarde, estou desde ontem cedo tentando falar com voces e não consigo. Eu fiz um depósito ontem de 9 reais e até agora não caiu",deposito-nao-caiu-na-conta-do-marjosportes_Sznmnny6gmwS3mvM,"Boa tarde, estou desde ontem cedo tentando falar com voces e não consigo. Eu fiz um depósito ontem de 9 reais e até agora não caiu na conta para mim poder apostar."
23,marjosports,"Fiz um depósito e não caiu, porém débito da minha conta oq fazer agora ",fiz-um-deposito-e-nao-caiu_ZYR3h__oeq-8fMQQ,"Fiz um depósito e não caiu, porém débito da minha conta oq fazer agora "
24,marjosports,"Fiz um depósito via pix ontem e nunca caiu, não é a primeira vez que isso acontece, resolvam por favor",fiz-um-deposito-via-pixe-nunca-caiu_48DHNpQZ7s34Ry3j,"Fiz um depósito via pix ontem e nunca caiu, não é a primeira vez que isso acontece, resolvam por favor"
26,marjosports,Fiz dois pix ontem par empresa de vcs i até agora nunca caiu aqui não.quero sabe oque tá acontecendoTou com o comprova,fiz-dois-pix-i-nunca-caiu-no-site-da-empresa-marjo_C_gcbcIb-VG-lKSK,
27,marjosports,"Ontem fiz duas recargas via pix e até o momento o dinheiro não foi creditado em minha conta, já tentei fazer contato com eles por ",recarga_W3gituWjK80WM0zR,Fiz dois pix ontem par empresa de vcs i até agora nunca caiu aqui não.quero sabe oque tá acontecendoTou com o comprovante i tudo aqui?
28,marjosports,Fiz um depósito ontem e até agora não caiu na plataforma só aparece q está pendente mas não cai ,deposito_XhSHtgWzXbZsp4zH,"Ontem fiz duas recargas via pix e até o momento o dinheiro não foi creditado em minha conta, já tentei fazer contato com eles por todos os canais disponíveis, porém até o momento não recebi nenhuma resposta!"
29,marjosports,"ENVIEI 2 PIX PELO SITE E NÃO FOI CREDITADO NO DIA 28/08/22, TENTEI RESOLVER PELO CHAT POREM É IMPOSSIVEL, VOCE COMEÇA NA POSICÃO 3",valor-nao-creditado_NES1iZbNTbZXNyVL,Fiz um depósito ontem e até agora não caiu na plataforma só aparece q está pendente mas não cai 
30,marjosports,Fiz dois depósitos ontem e até agora não caiu na minha conta o saldo para realizar as apostas. Foi via Pix.Já está virando um prob,dois-depositos-pendentes_JYY7qy95QTTvRX8X,"ENVIEI 2 PIX PELO SITE E NÃO FOI CREDITADO NO DIA 28/08/22, TENTEI RESOLVER PELO CHAT POREM É IMPOSSIVEL, VOCE COMEÇA NA POSICÃO 300 E QUANDO CHEGA PERTO O CHAT CAI, FAZENDO VOCE VOLTAR PARA A POSICAO 300 NOVAMENTE, PERDI MINHA TARDE TODA ONTEM E AGORA DE MANHA TAMBEM NISSO. "
31,marjosports,Fiz dois pix ontem e ainda não recebi meus créditos ,fiz-dois--pix-ontem-dia-28082022-e-nao-recebi-meus-creditos_WIyrqFjpHuewVUgP,"Fiz dois depósitos ontem e até agora não caiu na minha conta o saldo para realizar as apostas. Foi via Pix.Já está virando um problema crônico, estou pensando em trocar de plataforma para aposta"
32,marjosports,"Fiz um depósito de R$50,00 pelo pix e até agora o valor não caiu como saldo,sendo que foi debitado da minha conta.Mandei msg e com",falta-de-atencao-ao-cliente_CRZSzzeAfB-IkIvs,Fiz dois pix ontem e ainda não recebi meus créditos 
33,marjosports,"Fiz um depósito de 14$ dia 28/08 e até agora dia 29/08 não caiu, vcs não respondem o CHAT quando está preste a chegar minha vez vc",depositei-14-no-pix-e-nao-caiu_us_5GyEH6l5PcAVN,"Fiz um depósito de R$50,00 pelo pix e até agora o valor não caiu como saldo,sendo que foi debitado da minha conta.Mandei msg e comprovante para o e-mail do suporte da marjor e não mim responderam. "
34,marjosports,Coloquei o dinheiro via pix lá até agora não entrou falou no zap ninguém me responde.,apastas-e-deposito_lOXM1XbWHPYtFHmo,"Fiz um depósito de 14$ dia 28/08 e até agora dia 29/08 não caiu, vcs não respondem o CHAT quando está preste a chegar minha vez vcs me reconectam e volto pro final da fila. Isso é safadeza, já vou entrar com processo."
35,marjosports,Fiz dois depósitos domingo pela manhã para apostar Eles nunca creditaram e quando vc vai falar com o suporte eles deixam o c,nao-creditaram-2-pix-feito-para-conta-marjoesportes_50AL-MCGrfK4kYS4,Coloquei o dinheiro via pix lá até agora não entrou falou no zap ninguém me responde.
36,marjosports,Preciso que resolva isso com urgência nada do meu dinheiro até agora já se passaram mais de 23 horas e nada do dinheiro no app e n,fiz-dois-depositos-e-nada-do-meu-dinheiro-no-app_9A0BVha17W8Arpf7,Fiz dois depósitos domingo pela manhã para apostar Eles nunca creditaram e quando vc vai falar com o suporte eles deixam o cara esperando mais de meia hora no chat online..Quando está perto de ser atendido o chat cai e vc tem que se reconectar outra vez Ou seja mais de uma hora de espera ..eles dão um número para ligar que não funciona 
37,marjosports,Bom dia fiz um depósito para apostar na marjosports e o deposito não caiu,deposito_ENTyykaZPQ_WLvGG,"Preciso que resolva isso com urgência nada do meu dinheiro até agora já se passaram mais de 23 horas e nada do dinheiro no app e nem estornou para minha conta , quero que resolva isso com urgência e uma situação chata fiz o pix e não pude fazer minha aposta e agora quero meu dinheiro de volta "
38,marjosports,"Fiz 4 depósito via pix, porém não caiu na conta.. ",deposito_ks0UBDwJxCDakMTO,Bom dia fiz um depósito para apostar na marjosports e o deposito não caiu
39,marjosports,"Eu já fiz vários depósitos na major  ,,e já tomei mais 500 reais de prejuízo,,, pois o dinheiro sai da minha conta e não aparece n",deposito_3RJ45l5mHh9stCIU,"Fiz 4 depósito via pix, porém não caiu na conta.. "
40,marjosports,"Fiz o pix duas vezes hoje de manhã e caiu, saiu da minha conta e não caiu ",fiz-o-pix-e-nao-caiu-na-conta-da-marjosports_2ZX_6rHusLwJ8VRz,"Eu já fiz vários depósitos na major  ,,e já tomei mais 500 reais de prejuízo,,, pois o dinheiro sai da minha conta e não aparece na minha conta da major ,,,o atendimento deles e de mal fé sempre eles desliga quando tá chegando sua vez ,,,, quero meu dinheiro. Sempre que agente liga eles pedem comprovante mais vc manda e nunca recebi a resposta "
41,marjosports,Fiz um depósito as 10:00 da manhã e até agora não apareceu no saldo .E ainda não resolveram o valor que ganhei e não credito,deposito_bmVvyrRL9E402YXB,"Fiz o pix duas vezes hoje de manhã e caiu, saiu da minha conta e não caiu "
42,marjosports,depositei 10 reais pra minha conta da marjosport de manhã e ate agora nao caiu ainda perdi os jogos do domingo todinho,deposito_klzfmAHGc-GPvdxS,Fiz um depósito as 10:00 da manhã e até agora não apareceu no saldo .E ainda não resolveram o valor que ganhei e não creditou 
43,marjosports,Fiz dois depósitos via pix e não caiu no aplicativo da marjosports,reclamacao_Txb83RL9OAL0yVDo,depositei 10 reais pra minha conta da marjosport de manhã e ate agora nao caiu ainda perdi os jogos do domingo todinho
44,marjosports,"Hoje as 11 da manhã fiz dois depositos que não entraram até agora de tarde. O prazo pra deposito pix é de 2h, tentei entrar em con",deposito-via-pix-que-nao-entrou_gcmG_PjCp2Vepyqs,Fiz dois depósitos via pix e não caiu no aplicativo da marjosports
45,marjosports,Hoje de manhã fiz um depósito via pix de 10 reais e não aparece no saldo do app o valor depositado.,fiz-um-deposito-e-nao-aparece-no-meu-saldo_1hi6masWF15CFcH7,"Hoje as 11 da manhã fiz dois depositos que não entraram até agora de tarde. O prazo pra deposito pix é de 2h, tentei entrar em contato via suporte, só que aquilo não funciona, entrei na fila n300 e quando tava no 112 me desconectaram "
46,marjosports,Fiz uns quatro a cinco depósitos via pix que saíram da minha conta no banco e não caíram na minha conta do marjosport. Entrei no s,pix-nao-cai-na-conta_MFAO8UPb5DNc972g,Hoje de manhã fiz um depósito via pix de 10 reais e não aparece no saldo do app o valor depositado.
47,marjosports,Fiz um pix e não caiu o dinheiro,meu-pix_0XISO0rF0bDhMrG5,"Fiz uns quatro a cinco depósitos via pix que saíram da minha conta no banco e não caíram na minha conta do marjosport. Entrei no suporte do site estava em posição 459, quando chegou na posição 10, me voltaram pro final da fila. Uma falta de respeito com o cliente."
48,marjosports,Fiz uma transação via pix hoje as 9:36 e até agora não caiu na banca,pix-nao-caiu_UGIb1yvXa9CjdNCV,Fiz um pix e não caiu o dinheiro
49,marjosports,Fiz um depósito de manhã e ainda não caiu ,deposito_KE6Ttk-IKFHP0toh,Fiz uma transação via pix hoje as 9:36 e até agora não caiu na banca
50,marjosports,Eu depositei um dinheiro até agora não caiu na conta conta que eu jogo estou precisando do meu dinheiro ,eu-depositei-um-dinheiro-nao-caiu_XG8ULJE7c9j9kuU-,Fiz um depósito de manhã e ainda não caiu 
51,marjosports,"Realizei o depósito via pix, mas o valor não consta na conta. Busquei o suporte e fiquei na posição 650, após duas horas esperando",deposito-nao-contabilizado_drrJ6yZNOVeGKswh,Eu depositei um dinheiro até agora não caiu na conta conta que eu jogo estou precisando do meu dinheiro 
52,marjosports,Fiz dois pix para poder fazer um jogo só que até agora não entrou mais de 2horas . Um no mercado pago e outro no Banco do Brasil 5,fiz-2-pix-um-de-5000-e-um-de-1000-nao-entrou-o-valor-na-minha-conta_VuhjXqqttxRPa3QZ,"Realizei o depósito via pix, mas o valor não consta na conta. Busquei o suporte e fiquei na posição 650, após duas horas esperando para ser atendido fui desconectado sem ser atendido "
53,marjosports,"Fiz depósito no major sportes não caiu até AGR já faz horas, suporte horrível,nem número de contato eles tem para cliente poder li",deposito-pendente_dfHe9DfyuhNnOv5p,"Fiz dois pix para poder fazer um jogo só que até agora não entrou mais de 2horas . Um no mercado pago e outro no Banco do Brasil 50,00 e o outro de 10,00.Essa empresa vem deixando a deseja já é a segunda vez que faço reclamação!"
54,marjosports,Fiz um depósito de 100 reais e não caiu o saldo,fiz-um-deposito-de-100-reais-e-nao-caiu-o-saldo_Q9JnsyPcHz3lNfi1,"Fiz depósito no major sportes não caiu até AGR já faz horas, suporte horrível,nem número de contato eles tem para cliente poder liga,passa número de WhatsApp q nem existe "
55,marjosports,"Olá fiz um depósito na conta marjor, mais até agora não caiu na conta .Estão demorando p me responder. ",deposito_13GAqw7n_bzc5YQD,Fiz um depósito de 100 reais e não caiu o saldo
56,marjosports,Fiz Um Pix cola é Até Agora O Dinheiro Não Caiu Na Plataforma do Major sports ,nao-caiu-o-dinheiro-que-depositei_Wk2iWyMKMOHZAEVj,"Olá fiz um depósito na conta marjor, mais até agora não caiu na conta .Estão demorando p me responder. "
57,marjosports,Fiz os depósitos via Pix e não caiu na minha conta ,fiz-dois-depositos-via-pix-e-nao-caiu-na-minha-conta_UUQ80MEzjGuDUQve,Fiz Um Pix cola é Até Agora O Dinheiro Não Caiu Na Plataforma do Major sports 
58,marjosports,"Fiz um depósito e não tá aparecendo o saldo na minha conta, quando vou fechar,diz crédito insuficiente,logo hj isso acontecer no d",fiz-um-deposito-e-nao-caiu-na-conta_xgPWHi2keNMiWG8c,Fiz os depósitos via Pix e não caiu na minha conta 
59,marjosports,"Depositei 20 reais e não caiu na conta do marjo sports, vocês podem resolver pra mim?",depositei-um-dinheiro-e-nao-caiu-na-conta-do-marjo-sports_VJsmIdmHdCcxlKuq,"Fiz um depósito e não tá aparecendo o saldo na minha conta, quando vou fechar,diz crédito insuficiente,logo hj isso acontecer no dias de muitos jogos "
60,marjosports,Fiz um depósito e não caiu ,fiz-um-deposito-e-nao-caiu_ShmDsHY4N4RIsH0e,"Depositei 20 reais e não caiu na conta do marjo sports, vocês podem resolver pra mim?"
61,marjosports,Fiz um depósito já tem mais d 15 minutos eo valor ainda não caiu no app tô querendo fazer minhas apostas mais até agora nada esse ,deposito_zo-CM7eH83AmPrxR,Fiz um depósito e não caiu 
62,marjosports,Fiz um pix e até agora não caiu no meu saldo ,deposito-em-pix-e-nao-caiu-no-meu-saudo_TQg0qRSmcyyatc1U,Fiz um depósito já tem mais d 15 minutos eo valor ainda não caiu no app tô querendo fazer minhas apostas mais até agora nada esse app não era assim caia na msm hora o valor do depósito 
63,marjosports,Fiz um depósito e não caiu na minha conta.resolvam por favor!,fiz-um-deposito-via-pix_ZJsNoOOaD9fs8dVa,Fiz um pix e até agora não caiu no meu saldo 
64,marjosports,"Eu nunca tinha tido um problema assim com casa de apostas, mas aconteceu com a Marjosports hoje. Fiz um pix, que costuma cair na h",fiz-o-pix-mas-nao-caiu-na-minha-conta_KrupLtwhy3PKxr4g,Fiz um depósito e não caiu na minha conta.resolvam por favor!
65,marjosports,"Fiz um deposito e simplesmente nao caiu, chamei no chat de atendimento, falaram que estava instável o pix, e que era para eu aguar",fiz-o-deposito-e-nao-caiu_1YjHZpfDa7DGyl5U,"Eu nunca tinha tido um problema assim com casa de apostas, mas aconteceu com a Marjosports hoje. Fiz um pix, que costuma cair na hora, e não foi reconhecido no site. Resultado, o jogo que eu iria apostar já passou e o problema ainda persiste. Espero uma resolução rápida, por gentileza."
66,marjosports,Fiz um pix para apostar nos jogos de 10:30 só que ainda não foi creditado. Me ajudem aí ,fiz-um-pix-e-ainda-nao-foi-creditado_54UnwSwK32uaZKvK,"Fiz um deposito e simplesmente nao caiu, chamei no chat de atendimento, falaram que estava instável o pix, e que era para eu aguardar..na ultima vez aconteceu a mesma coisa e ate agora nada!!! Descaso.. Numero de protocolo de atendimento #655127"
67,marjosports,Fiz uma aposta e nao recebi o pagamento quero meu pagamento ,fiz-uma-aposta-e-nao-recebi_alN1k4RyHftkhXTT,Fiz um pix para apostar nos jogos de 10:30 só que ainda não foi creditado. Me ajudem aí 
68,marjosports,"Bom dia,ganhei uma aposta,o saldo foi atualizado mas ainda não caiu na minha conta e nem costa mais como crédito, preciso que veri",saque-pendente_Tx9c4Juivnrv8Dmi,Fiz uma aposta e nao recebi o pagamento quero meu pagamento 
69,marjosports,"Tenho dinheiro e toda vez que tento sacar,diz que o saldo é insuficiente ",nao-consigo-sacar_VZiQBNnyKXz1XbPU,"Bom dia,ganhei uma aposta,o saldo foi atualizado mas ainda não caiu na minha conta e nem costa mais como crédito, preciso que verifiquem a situação, ah,e o telefone que vocês passaram pra contato via WhatsApp não está funcionando "
70,marjosports,"Estou com valores na conta da marjo sports e não consigo fazer o saque a empresa não me da um posição sobre a situação, maior falt",problemas-no-saque-de-valores_1Mb0uvsI0Pv7-86-,"Tenho dinheiro e toda vez que tento sacar,diz que o saldo é insuficiente "
71,marjosports,"Ola boa noite, no dia 25 de agosto com uma quantidade legal de dinheiro na conta marjor, no qual consigo fazer tranferencia apenas",dinheiro-na-conta-da-marjor-sumiu-tudo_9CDb8x__Pl4xGmK3,"Estou com valores na conta da marjo sports e não consigo fazer o saque a empresa não me da um posição sobre a situação, maior falta de respeito com os apostadores."
72,marjosports,Ganhei e não consigo sacar,nao-consigo-sacar_1rJHv1X27XOhkkD6,"Ola boa noite, no dia 25 de agosto com uma quantidade legal de dinheiro na conta marjor, no qual consigo fazer tranferencia apenas 1 vez no dia e como ja tinha feito resolvi deixar pra fazer no dia seguinte. E segui jogando, sai do jogo e entrei depois de alguns minutos o dinheiro nao estava mais la no caso estava tudo zerado, poderiam me ajudar a rrsolver essa situação !? Pois nao e justo ."
73,marjosports,Quero fazer meu saque e não tou conseguindo mim ajuda,solicitacao-de-saque__e82Ro-Aghn8L4UF,Ganhei e não consigo sacar
74,marjosports,"Olá bom dia , eu tenho 50 reais na marjosports , só que toda vez que eu tento fazer o saque fica dando erro , e eu preciso muito d",saque-recusado_Zr6xwnzYRdeA8EF8,Quero fazer meu saque e não tou conseguindo mim ajuda
75,marjosports,Fiz o bilhete com os jogadores marcando todos fizeram gol e fui olhar tá como perdido peço q vcs olhem e faço depósito bem certinh,bilhete-batido-mas-sistema-colocou-perdeu_FNuW3b4NkDZ1-qCX,"Olá bom dia , eu tenho 50 reais na marjosports , só que toda vez que eu tento fazer o saque fica dando erro , e eu preciso muito desse dinheiro para comprar uma camiseta para meu pai , queria muito esse dinheiro"
76,marjosports,Fiz um saque no valor 300.00 e até agora não recebi na minha conta No app da marjor marca pendente ,saque-pendente_8vI4dbM1tQ2ycSap,Fiz o bilhete com os jogadores marcando todos fizeram gol e fui olhar tá como perdido peço q vcs olhem e faço depósito bem certinho e tbm quero receber .
77,marjosports,"hoje (21/08/2022) fiz uma aposta onde eu acreditava que o time ANTOFAGASTA avançaria de fase na COPA DO CHILE, de fato isso aconte",erro-de-conclusao-da-aposta_wsYhyQe-7Tf0V14T,Fiz um saque no valor 300.00 e até agora não recebi na minha conta No app da marjor marca pendente 
78,marjosports,Fiz duas aposta 2 dias antes do jogo e elas simplesmente sumiram alem de ficar no prejuízo do dinheiro da aposta no caso de ganhar,fiz-apstas-e-elas-sumiram_F1FBVXdiAgV9ioW6,"hoje (21/08/2022) fiz uma aposta onde eu acreditava que o time ANTOFAGASTA avançaria de fase na COPA DO CHILE, de fato isso aconteceu, mas a Marjor esta colocando como se eu tivesse errado, quando na verdade eu SIM, acertei, ANTOFAGASTA perdeu mas avançou de fase como eu havia apostado, complicado isso! "
79,marjosports,"Ja faz quase uma semana que estou tentando fazer um saque no marjosports, porém não consigo e só  dar saque recusado já tentei con",saque-recusado_4e-5CicBaYhoNqJB,Fiz duas aposta 2 dias antes do jogo e elas simplesmente sumiram alem de ficar no prejuízo do dinheiro da aposta no caso de ganhar perco o premio  
80,marjosports,Hoje fiz um jogo por números de gol 2 ou 3 o jogo foi 2x3 Borrucia E werDer Bremen Ele marcaram no meu cartão de apasta que eu,fui-robado_v5P-wrpc5M7y0_ur,"Ja faz quase uma semana que estou tentando fazer um saque no marjosports, porém não consigo e só  dar saque recusado já tentei contado via WhatsApp  e chat e nao resolveram essa situacao ficam so enrolando,falaram que em 24hr seria resolvido   e nada até  agora.muito chato isso "
81,marjosports,"Estou tentando sacar e esta dando saque recusado,sem motivo aparente bloquearam meus saques.isso logo apos eu acertar duas apostas",saque-sendo-recusado_nK-TM9YDxOhTJARh,Hoje fiz um jogo por números de gol 2 ou 3 o jogo foi 2x3 Borrucia E werDer Bremen Ele marcaram no meu cartão de apasta que eu
82,marjosports,Entraram em contato fazem perguntas e não respondem depois tenho um saque de mil reais pendente assim que eu consegui sacar nunca ,nao-resolvem-o-problema-dos-clientes_-QRwriKMI26r06qF,"Estou tentando sacar e esta dando saque recusado,sem motivo aparente bloquearam meus saques.isso logo apos eu acertar duas apostas."
83,marjosports,"Essa empresa de quinta categoria está me devendo 72 reais, agora me fala..isso é dinheiro pra uma empresa que ganha milhões por se",premio-nao-pago_SX5z0CG8tIATh93e,Entraram em contato fazem perguntas e não respondem depois tenho um saque de mil reais pendente assim que eu consegui sacar nunca mais voltarei a fazer apostas nesse APP 
84,marjosports,"Há uma semana estou tentando realizar saque na MarjoSports, pois, sem sucesso,Sempre tem um empecilho ao tentar efetuar o sa",casa-de-aposta-marjosports--problema-para-realizar-o-saque_WLwQNkVmP9p7t-dk,"Essa empresa de quinta categoria está me devendo 72 reais, agora me fala..isso é dinheiro pra uma empresa que ganha milhões por semana? Sem suporte eu já estava acostumado, agora é sem suporte e sem dinheiro, efetuei o saque de três da manhã e essa poha não me pagou ainda, reitero..não apostem nessa bagaça, empresa de esquina paga mais rápido."
85,marjosports,"Fui contemplado com o valor pouco mais de 3 mil solicito saque a empresa manda contatar o suporte que não dá retorno, e por fim ex",solicito-saque-e-a-empresa--manda-entrar-em-contato-com-o-suporte-que-nao-da-retorno_MjOnDW4hLa30PSOu,"Há uma semana estou tentando realizar saque na MarjoSports, pois, sem sucesso,Sempre tem um empecilho ao tentar efetuar o saque ""  Saque recusado - Problema ao Verificar o saque, por favor, tente novamente  Saque Recusado - Número máximo de saques recusados foi atingido, ou seja, nunca irá conseguir fazer a retirada do valor que ganhou na plataforma, já utilizei o Chat do site para informar o problema não consegue apoiar sempre pedem para aguardar 48H, cuidado pode ser [Editado pelo Reclame Aqui]."
86,marjosports,Bom dia eu fiz um pix sexta feira da semana passada de 150 reais  e ainda não caiu em minha conta já tentei entrar em contato.mais,deposito-pix_0GELSF96At4Mm_i5,"Fui contemplado com o valor pouco mais de 3 mil solicito saque a empresa manda contatar o suporte que não dá retorno, e por fim excede as tentativas de solicitações de saques"
87,marjosports,"Acertei 4 jogos e está faltando um pra mim receber meu dinheiro,só que o jogo já acabou e tá aguardando resposta ",fiz-5-jogos_PNb0-k1x82VoXiBU,Bom dia eu fiz um pix sexta feira da semana passada de 150 reais  e ainda não caiu em minha conta já tentei entrar em contato.mais até agora nada .. 
88,marjosports,Fiz uma aposta segunda feira ate hoje nao colocaram o dinheiro na conta ja mandei email nao mim responderam tentei pelo chat tem 2,aposta-ganha_spCeieBp-_jIxUHj,"Acertei 4 jogos e está faltando um pra mim receber meu dinheiro,só que o jogo já acabou e tá aguardando resposta "
89,marjosports,Depositei 100 para jogar porém não joguei pois o jogo tava horrível app só travando em fim decidi pegar os meu 100 d volta na hora,saque-nao-autorizado_h0IaOj7vOcvcyXtT,Fiz uma aposta segunda feira ate hoje nao colocaram o dinheiro na conta ja mandei email nao mim responderam tentei pelo chat tem 200pessoas na fila quando falta 5 ou 7 reconecta vai pro final da fila mais 100
90,marjosports,A major estar brincadeira com a cara dos seus cliente aposta que ja faz mais de 4 dias e nao caiu o saldo ganho mais quando vc per,nao-recebo-dinheiro-da-minha-aposta_aWmmIeZReuAEeWsn,Depositei 100 para jogar porém não joguei pois o jogo tava horrível app só travando em fim decidi pegar os meu 100 d volta na hora d fazer o saque deu não autorizado q o valor não está disponível fala q só tem 29 disponível mais atualizei o app e sim os meu 100 está lá e eles não estão deixando eu retirar eu quero meu dinheiro d volta o quanto antes.
