,company_name,description,href,full_complain
20,sportsbet-io,"Efetuei o deposito do valor de R$100.00, pois o site orientava o como valor mínimo para saque. Realizei algumas apostas e resolvi ",saque-rejeitado--dificultam-ao-maximo-voce-retirar-seu-dinheiro-cuidado_5eIElXl5tF-2Accz,"Efetuei o deposito do valor de R$100.00, pois o site orientava o como valor mínimo para saque. Realizei algumas apostas e resolvi retirar meu dinheiro os meus R$ 100.00, mas acabo me deparando com o ""Saque declinado por atividade insuficiente. Você deve apostar 1x o valor do seu depósito antes de solicitar o saque.  (ID: bvHBjrks97wzFZELq)"".Entrando em contato com o suporte, acabo me deparando com a resposta de ""Poxa, realmente não tem o que fazer""Realmente indescritível a frustração que o site me gerou. Tinha tudo para ser um ótimo site, mas acaba logrando os utilizadores."
21,sportsbet-io,"Fiz um depósito de R$ 251,00 e jogando como sempre faço, obtive ganhos em algum jogos que chegaram a R$ 1.330,00. Tentei efetuar u",saque-nao-autorizado_E2AXzkpxx6ws7W38,"Fiz um depósito de R$ 251,00 e jogando como sempre faço, obtive ganhos em algum jogos que chegaram a R$ 1.330,00. Tentei efetuar um saque e quando ia para o campo, alegavem que não tinha saldo. Entrei em contato com o suporte e vinheram com uma conversinha de que o valor não poderia ser sacado por ser ganho de bônus e só poderia sacar se fosse em criptomoedas, sendo que meu saldo nessa moeda não existia! Algumas horas depois de haver pedido uma retratação e a correção, eles transferiram sem que eu pedisse o meu saldo que já estava em R$ 900,00 para a carteira de criptomoedas e alegaram que eu não havia feito depósito e sim havia ganho bônus! Quero meu saldo devolta na moeda em que depositei antes de ter meu ganhos! Estou desde das 14 horas de hoje nessa luta!"
22,sportsbet-io,"Quarta feira passada, dia 27/07, minha conta foi arbitrariamente congelada e não me foi dada nenhuma explicação. Ja mandei emails ",conta-bloqueada_lwM2UEuq4F_cuaFy,"Quarta feira passada, dia 27/07, minha conta foi arbitrariamente congelada e não me foi dada nenhuma explicação. Ja mandei emails e nada de respostas. Total falta de respeito com o cliente."
23,sportsbet-io,"Mais uma vez estou aqui pra reclamar dessa empresa, ganhei uma aposta com id 62e6c6a7018a64a319efddccPartida do psg, a parti",ganhei-a-aposta-e-o-dinheiro-nao-caiu_C4QTIHrg28TN2os5,"Mais uma vez estou aqui pra reclamar dessa empresa, ganhei uma aposta com id 62e6c6a7018a64a319efddccPartida do psg, a partida acabou a tempos e o dinheiro não foi creditado, queria o dinheiro pra poder fazer aposta no jogo do São Paulo e a partida do sp tá acabando fui muito prejudicado hoje, ainda mais que faço muita aposta nessa casa onde não me dão valor mais uma vez prejudicado sensação horrivel"
24,sportsbet-io,"JOGO DE HOJE, 30/07/22: TOTTENHAM 0 x 1 ROMA. Fiz 3 apostas de placar, iguais, 0 x 1, e acertei. Depois do jogo demoraram muito na",site-anulou-as-apostas-que-ganhei_wDXgjouTbNV5KBbf,"JOGO DE HOJE, 30/07/22: TOTTENHAM 0 x 1 ROMA. Fiz 3 apostas de placar, iguais, 0 x 1, e acertei. Depois do jogo demoraram muito na análise das apostas. Pra minha surpresa ANULARAM 2 apostas e deram 1 como PERDEU. Dá para acreditar? Estou explicando uma explicação. Vão dizer o quê? Tenho os comprovantes. SAFADEZA!!! Vão enganar na cara dura? Só porque o site perdeu? Perdendo toda a credibilidade.."
25,sportsbet-io,O site estava com uma aposta aberta olhei e pensei que podia baterLogo fiz a aposta e quando o jogo acabou a aposta ba,aposta-nao-paga_Q7DBk74SmGtV2Whq,O site estava com uma aposta aberta olhei e pensei que podia baterLogo fiz a aposta e quando o jogo acabou a aposta bateu o jogo era ajax X Psv a aposta foi que o jogo irá acabar 5x3 para o psv quando acabou a aposta foi anulada devolveram o dinheiro mas não pagaram o valor correto da aposta 
26,sportsbet-io,"Solicitei uma transferência via PIX da minha conta do sportsbet.io para a minha conta bancária, às 00h:10min do dia 29/07/22. A tr",sumiram-com-o-meu-dinheiro_5eHecR_VHrsKEEkc,"Solicitei uma transferência via PIX da minha conta do sportsbet.io para a minha conta bancária, às 00h:10min do dia 29/07/22. A transação travou e não ocorreu, aparecendo a mensagem de ""erro na aprovação"", entretanto, o dinheiro no valor de R$ 100,00 sumiu da minha conta no sportsbet.io. Já se passaram mais de 12h e até agora nenhuma satisfação da empresa. Enviei 2 emails e me responderam de forma genérica que o ""provedor de pagamentos está passando por uma certa instabilidade"".Completamente decepcionado com essa empresa, que se diz séria, com grandes patrocínios de times de futebol. Aparentemente tudo marketing e fachada. Se vcs de fato têm alguma credibilidade, devolvam meu dinheiro! O próximo passo será entrar com ação judicial!"
27,sportsbet-io,"No dia 23 de Julho de 2022 fiz o primeiro depósito no valor de 50 reais por volta das 11hs....no mesmo dia por volta das 14hs, fiz",fiz-dois-pix-com-a-mesma-chave-no-mesmo-dia-mas-somente-1-pix-caiu-na-carteira-do-site-de-apostas_9YiBXC7xcDQwx9sB,"No dia 23 de Julho de 2022 fiz o primeiro depósito no valor de 50 reais por volta das 11hs....no mesmo dia por volta das 14hs, fiz outro depósito de mesmo valor e usando a mesma chave pix salva anteriormente. Só que apenas o primeiro depósito das 11hs caiu em minha carteira no site de apostas o segundo não. Entrei em contato com suporte, mandei todos os extratos com meus dados e número da chave pix, pediram para aguardar a resposta da operadora financeira... Só que até hoje dia 28 de Julho, essa resposta não veio. "
28,sportsbet-io,fui tentar logar e não consigo acessar minha contafalaram pra eu entrar com o suporte mas já enviei uns 3 e-mails narr,conta-desativada-sportsbet_oR7X8oZRmv4xvZKt,"fui tentar logar e não consigo acessar minha contafalaram pra eu entrar com o suporte mas já enviei uns 3 e-mails narrando toda a situação e nada pf me ajudem, minha conta é matneba, preciso do dinheiro que ta la"
29,sportsbet-io,"fiz uma aposta em um jogador de Tênis. o jogador venceu o jogo mas, a Sportsbet.io não me pagou o valor da aposta. eles me devolve",aposta-nao-paga_SCoc0K_MrJ64OTw1,"fiz uma aposta em um jogador de Tênis. o jogador venceu o jogo mas, a Sportsbet.io não me pagou o valor da aposta. eles me devolveram o valor apostado. quando mandei e-mail para reclamar, eles me responderam que houve erro no servidor deles e por isso anularam a aposta. aí fico imaginando a seguinte situação: eu  apostando R$ 10.000,00 no Flamengo, o flamengo ganha o jogo (na cotação de hoje, R$ 15.140,00) e a Sportsbet.io devolve o valor apostado e alega que teve problemas com o servidor e, por esse motivo a aposta foi anulada! então imagino a situação contrária: eu apostando R$ 10.000,00 no flamengo, o Flamengo perde o jogo e eu peço meu dinheiro de volta e alego que tive problemas com minha internet! será que eles me devolveriam?"
30,sportsbet-io,"Quero fazer mais uma reclamação sobre essa empresa, está tendo muitos jogos ao vivo e todos estão indisponíveis sem chance de eu j",jogos-indisponiveis_8E5Lqg9ex7KntsQo,"Quero fazer mais uma reclamação sobre essa empresa, está tendo muitos jogos ao vivo e todos estão indisponíveis sem chance de eu jogar e tentar ganhar algo, sem contar que essa empresa não tem mais atendente no chat ao vivo, ou seja cada dia que passa estão regredindo isso é inadmissível "
31,sportsbet-io,"Fiz uma aposta para uma partida do dia de amanhã, o dinheiro foi descontado da minha conta, mas quando vou nas ""apostas ativa",fiz-uma-aposta-para-amanha-e-nao-esta-aparecendo-no-ticket-de-apostas-ativas_J5Fl7HQAiKFJsp9s,"Fiz uma aposta para uma partida do dia de amanhã, o dinheiro foi descontado da minha conta, mas quando vou nas ""apostas ativas"" aparece que não tenho nenhuma aposta ativa."
32,sportsbet-io,Bom dia!! Entrei em contato com o chat do site e um atendente não resolveu o meu problema. Fiz uma aposta em um ,aposta-ganha-e-nao-recebi-o-valor_XMdQGUnkbXtDVUxs,"Bom dia!! Entrei em contato com o chat do site e um atendente não resolveu o meu problema. Fiz uma aposta em um jogo com o objetivo de a partida ter mais 9,5 escanteios e no final da partida teve 10 escanteios de acordo com as estatísticas do site, e apareceu como perdida a aposta. Verifiquei as estatísticas  do jogo e vi que realmente a partida teve 10 escanteios e com isso teria ganho a aposta, fui em outros sites para verificar as estatísticas  do jogo e vi que eu realmente tinha ganho a aposta, até mesmo o site que o atendente Kleber da sportsbet io me enviou para verificar aparecia 10 escanteios se for ver minuto a minuto da partida mesmo assim eles não assumiram o erro e até agora não recebi o meu valor da aposta. "
33,sportsbet-io,"Fiz um cadastro na casa de apostas sportsbet.io, vi que era uma casa com a interface boa, indiquei para minha namorada e minha mãe",o-site-de-postas-nao-quer-liberar-meus-ganhos_YInkqtWlF164Hmpu,"Fiz um cadastro na casa de apostas sportsbet.io, vi que era uma casa com a interface boa, indiquei para minha namorada e minha mãe, que respectivamente fizeram também seus cadastros, comecei a ganhar e lucrar na casa, e aí começaram a me limitar e não deixavam mais eu jogar, então fui fazer meu saque, e não deixaram, isso mesmo !! não deixaram eu fazer o saque, nem se quer do meu depósito, e tambem bloquearam as contas da minha mãe e da minha namorada, sendo que elas nem moram comigo, vinham so de vez enquando pedir alguns dicas. Se eles não deixam mais jogar, pelo menos deixar sacar meus ganhos . Que falta de respeito com o consumidor!!"
34,sportsbet-io,"Boa noite. Fiz um depósito no dia no dia 14/07, no valor de 60 reais e junto uma aposta de 10 reais. Entretanto ",autoexclusao-da-conta_t_1itGK2D6Hef9rt,"Boa noite. Fiz um depósito no dia no dia 14/07, no valor de 60 reais e junto uma aposta de 10 reais. Entretanto após essa aposta não consegui mais acessar minha conta, simplesmente não entra. Em contato com a casa por e-mail me afirmaram que a conta entrou em processo de autoexclusão. Não consegui entender sob qual circunstância, pois eu utilizo a conta, obviamente pois depositei dinheiro, como também não solicitei tal exclusão. Sem contar que sequer me informaram de tal fato antes do dia 15/07, simplesmente me impediram de acessar minha conta e meu dinheiro e não querem me ajudar. Aqui é minha última tentativa, pois estarei procurando a justiça caso não resolvam. "
35,sportsbet-io,"Recentemente adicionei algum valor no site, realizei algumas apostas e resolvi sacar, porém já a dois dias quando tento sacar (ind",saque-indisponivel_3QRfTifZdosZ3thS,"Recentemente adicionei algum valor no site, realizei algumas apostas e resolvi sacar, porém já a dois dias quando tento sacar (independente do método de saque) aparece saque indisponível, sendo que apostei com o dinheiro que depositei e o valor de saque é acima dos 50 reais que é o mínimo, enviei mensagem ao suporte e não recebi nenhuma resposta."
36,sportsbet-io,"Fiz a conta no aplicativo! Resolvi mudar de senha onde o próprio aplicativo aprovou, na hora de loga não entra! Refiz várias senha",nao-consigo-logar_IsfGWgs6phbacj1o,"Fiz a conta no aplicativo! Resolvi mudar de senha onde o próprio aplicativo aprovou, na hora de loga não entra! Refiz várias senhas e continuo sem conseguir acessar, estou com dinheiro lá e nem posso apostar ou sacar! Não entra!"
37,sportsbet-io,"Houve uma partida de Counter-Strike entre BlueJays x Forze no dia 14/07/2022, a empresa responsavel pelo evento ESEA, cometeu um e",jogo-cancelado-e-mal-feito_6kpwymMWtmQ_geZ3,"Houve uma partida de Counter-Strike entre BlueJays x Forze no dia 14/07/2022, a empresa responsavel pelo evento ESEA, cometeu um erro ao banir o IGL da equipe, cujo mudaria o rumo do jogo, isso sem aviso prévio 5 minutos antes do jogo, nisso tiveram que colocar uma pessoa pra completar que nem jogava CS, a partida foi feita e eles perderam, remarcaram a partida para o dia 15/07/2022 e eles jogaram novamente e ganharam, como eu tinha apostado no mapa 1 (em rounds 5.5+) do dia 14/07 e eles tinham perdido, eu perdi a aposta, mas eles refizeram o jogo qual está listado na HLTV, reclamei em diversos emails para a Sportsbet e eles não me ajudaram em nada e estão considerando um placar de um jogo que foi cancelado ! péssima empresa"
38,sportsbet-io,"Fiz uma aposta no jogo vila nova e csa emMais de 0,5 gols pro vila nova, mais mesmo antes mesmo do jogo acabar colocou que e",estao-me-lesando_oGjlxUP7QQ5Y7llE,"Fiz uma aposta no jogo vila nova e csa emMais de 0,5 gols pro vila nova, mais mesmo antes mesmo do jogo acabar colocou que eu perdi só que o vila nova fez um gol ou seja eu ganhei a aposta essa casa de aposta tá me lesando vou mostrar em todas redes sociais  a sacanagem que estão fazendo comigo isso é muito injusto eu perdi o dia inteiro de aposta na hora que eu ganho me lesam sacanagem comigoA id da aposta 62d21b84603c442990d8fe1e"
39,sportsbet-io,"Fiz diversas apostas em um jogo no Cassino do sportsbet.io que se chama crazy coinflip, o jogo estava apresentando um erro e mesmo",fui-editado-pelo-reclame-aqui-no-cassino_joDKn2WX3-NGSNBz,"Fiz diversas apostas em um jogo no Cassino do sportsbet.io que se chama crazy coinflip, o jogo estava apresentando um erro e mesmo que eu jogasse mil vezes não valeria a pena. Perdi mais de 5 mil reais por conta desse erro e eles não me ajudam, falam que estão esperando a resposta do Cassino, sendo que com 5 minutos dava para verificar que houve o problema. Tenho todas as provas, imagens, número dos jogos e etc. Estou decepcionado com o site e acredito que a única solução vai ser entrar na justiça e pedir 100x o valor que me foi [Editado pelo Reclame Aqui]. Meu nome de usuário: MB94"
40,sportsbet-io,"Boa tarde, realizei meu depósito já faz alguns dias e não caiu Código da transação wdohS928vyJ6NzXTg",deposito_Dadagj09nKsv0-DN,"Boa tarde, realizei meu depósito já faz alguns dias e não caiu Código da transação wdohS928vyJ6NzXTg"
41,sportsbet-io,"Fiz uma aposta no empate referente o jogo Fortaleza X Palmeiras do dia 10/07 ID: 62cadfcde1a474d97375f139, o jogo se deu encerrado",nao-pagou-meus-ganhos_NPuX4tyYpwuZs0Xv,"Fiz uma aposta no empate referente o jogo Fortaleza X Palmeiras do dia 10/07 ID: 62cadfcde1a474d97375f139, o jogo se deu encerrado como empate devido a falta de energia, e a empresa simplesmente alega que nesses casos a aposta seria cancelada.Porém nas notificações do aplicativo, está dizendo que eu ganhei com a aposta, mas o valor não foi creditado."
42,sportsbet-io,"Boa noite, Fiz uma aposta que o jogo entre lanus x Del vale feira menos de 5,5 cartões.Jogo acabou com 5 cartões",correcao-de-aposta_mXO6kCYElk34sQkY,"Boa noite, Fiz uma aposta que o jogo entre lanus x Del vale feira menos de 5,5 cartões.Jogo acabou com 5 cartões, vocês deram como aposta perdida. ID- 62c76177e1a47413a272b8c7"
43,sportsbet-io,"Boa noite.Hoje fiz algumas apostas pela tarde e consegui um montante bom de dinheiro, porém quando fui sacar não consegui, o",nao-consigo-sacar-meu-dinheiro-e-nem-apostar_2EpON26lnhB6Wg6o,"Boa noite.Hoje fiz algumas apostas pela tarde e consegui um montante bom de dinheiro, porém quando fui sacar não consegui, o valor retornou a minha conta da casa de aposta e desde então não consigo sacar e nem apostar. Já enviei e-mail para entender o que pode ser feito mas até agora não responderam."
44,sportsbet-io,"Boa tarde,Fiz uma aposta no jogo entre Zâmbia x Tunísia. Jogo terminou 1x0 para Zâmbia.porem ao verificar vi que",aposta-cancelada_fo_mmfsFMnB7QJfV,"Boa tarde,Fiz uma aposta no jogo entre Zâmbia x Tunísia. Jogo terminou 1x0 para Zâmbia.porem ao verificar vi que minha aposta  foi cancelada.Quero saber o motivo do cancelamento, pois não é a primeira vez que acontece, vocês pedem para entrar em contato, a gente entra e nada de retorno. D: 62c5d373018a646b26d2936b"
45,sportsbet-io,quero meu dinehrio q apostei ,bom-dia-fiz-uma-aposta-dia-0207-e-ganhei-mas-vcs-nao-me-pagaram-o-que-faco_Jz6qCaQkhhw__WQo,quero meu dinehrio q apostei 
46,sportsbet-io,"Boa noite sumiu dinheiro da minha contarei tinha 231, fiz uma aposta de 31 reais, era pra ter 200 no entanto só tem 182 reais, e v",sumiu-dinheiro-da-minha-conta_NVyyoiR9KEkwWpxD,"Boa noite sumiu dinheiro da minha contarei tinha 231, fiz uma aposta de 31 reais, era pra ter 200 no entanto só tem 182 reais, e vcs tiraram o chat ao vivo só dificultando pro cliente. Colocar dinheiro errado eles não colocam agora tirar eles tiram, e tirar o chat ao vivo foi ridiculo"
47,sportsbet-io,"meu nome de usuario, Nasjoribeiro, Fiz uma aposta hoje no valor de 300 reais, a aposta sumiu , nao esta nem nas apostas ativas nem",aposta-sumiu-e-o-dinheiro-sumiu-junto_mU-GRbCFweiFVK5H,"meu nome de usuario, Nasjoribeiro, Fiz uma aposta hoje no valor de 300 reais, a aposta sumiu , nao esta nem nas apostas ativas nem nas apostas perdidas, mas os meus 300 reais foram embora. primeira vez me [Editado pelo Reclame Aqui]am 25 reais, e nao recebi, dessa vez , vou acionar advogados se nao me pagarem"
