,company_name,description,href,full_complain
10,pixbet,estava tentando acessar meu pixbet hoje porque acertei alguns resultados e deu erro so hoje porque numero do erro  ERR-BL100 - 45.,erro-no-meu-pix-bet_zdISOlznWCohy0WS,estava tentando acessar meu pixbet hoje porque acertei alguns resultados e deu erro so hoje porque numero do erro  ERR-BL100 - 45.168.38.249 esta avendo tranbicagemse estiver vou botar na empreenssa
11,pixbet,Não consigo entrar no site pelo meu wi fi da erro de IP sendo que sou o único que acesso o site,erro-de-login_5_gyCAQqIqXmIBJi,Não consigo entrar no site pelo meu wi fi da erro de IP sendo que sou o único que acesso o site
12,pixbet,Quase todo dia faço alguma aposta nessa casa. Resolvi me cadastrar nela devido as propagandas e sua nota alta aqui no reclame aqui,cashout-indisponivel-para-nao-efetuarem-o-pagamento_k76FoTzYoXkQjncH,"Quase todo dia faço alguma aposta nessa casa. Resolvi me cadastrar nela devido as propagandas e sua nota alta aqui no reclame aqui. Mas é a pior casa de apostas que já vi, DISPARADO!Primeiramente, o site é péssimo. Tem dinheiro para patrocinar vários times, mas não tem dinheiro para melhorar o site. Ai pra piorar, eu fiz uma aposta múltipla e tava acertando tudo. Me ofereceram cashout de 460 reais. Achei uma boa, tentei encerrar e deu erro. Tentei várias vezes e falava que estava indisponível. No fim errei um jogo e sai nesse PREJUÍZO. Horrível, nunca mais faço uma aposta nessa casa. O que não faltam ai são opções de casas. Procurarei uma confiável. INACEITÁVEL isso o que ocorreu! E pelos relatos que andei lendo, ISSO É ABSOLUTAMENTE NORMAL NESSA CASA!Caso achem que é mentira, basta conferir o ID da aposta: 80879446"
13,pixbet,"Fiz uma aposta e com todos os times Ganhando e já liberado o cash out de 129,00 tentei encerrar a aposta e deu erro , problema da ",cash-out_OhWJ2T6_Jzu6xFVG,"Fiz uma aposta e com todos os times Ganhando e já liberado o cash out de 129,00 tentei encerrar a aposta e deu erro , problema da plataforma pois tentei no primeiro tempo que estava liberando 99,00 e não Deu certo , diversas pessoas estão com o mesmo relato a única plataforma com esse erro é a pix bet em nenhuma outra tive esse problema em anexo print da tela ID: 80774626 03/09/2022 15:50 Pré-jogo"
14,pixbet,"Esqueci minha senha da conta pix bet e quando tento recuperar a senha pondo o usuário e email cadastrado,vocês não enviam o link d",nao-consigo-acessar-minha-conta_2LL0fqfmU1beWArz,"Esqueci minha senha da conta pix bet e quando tento recuperar a senha pondo o usuário e email cadastrado,vocês não enviam o link de recuperação para minha conta.Podem me ajudar"
15,pixbet,"Ocorreu pela 2 vez, Entrei com aposta no Spacemen e pela 2 vez. O jogo levou meu dinheiro mesmo após eu já ter retirado minha apos",dinheiro-nao-volta-a-minha-conta_9vymGNbobR7vz3E1,"Ocorreu pela 2 vez, Entrei com aposta no Spacemen e pela 2 vez. O jogo levou meu dinheiro mesmo após eu já ter retirado minha aposta. A plataforma é boa, mas, isso estragou totalmente minha experiência."
16,pixbet,Boa noite gostaria que o site pixbet exclua minha conta até meu CPF por favor não quero mais fazer jogos com vocês não gostei do s,aguardo-retorno-para-retirada-do-meu-cpf-e-email_qiJG0bDhsBeCkSL_,Boa noite gostaria que o site pixbet exclua minha conta até meu CPF por favor não quero mais fazer jogos com vocês não gostei do sistema de trabalha com vocês meu email que esta cadastrado danielpimenteltorresrocha@gmail.com apague tudo email nome e CPF fico no aguardo
17,pixbet,Esqueci meu usuário e senha e não está chegando e-mail de recuperação preciso da minha conta Tel 988050719E-mail ssrma,esqueci-usuario-e-senha_ymm7S4fGU6kZcS4H,Esqueci meu usuário e senha e não está chegando e-mail de recuperação preciso da minha conta Tel 988050719E-mail ssrmariane@gmail.com
18,pixbet,Entrei no jogo de bingo que nem chegou a abrir ficou só tela preta.Saí rapidamente e meu saldo começou a oscilar.Fui p,bug-no-jogo-de-bingo_ePP2Q4OwIahv7QuK,Entrei no jogo de bingo que nem chegou a abrir ficou só tela preta.Saí rapidamente e meu saldo começou a oscilar.Fui puxar no extrato de ganhos e percas tinha apostas de 100 R$ que eu não fiz e por incrível que pareça quando só tinha 100 de saldo estavam fazendo apostas de 150 daí já dá pra perceber que foi [Editado pelo Reclame Aqui].Resumindo meu saldo ficou pela metade e até agora não resolveram nada.
19,pixbet,Queria saber como recupera meu nome do usuário pix bet esqueci,recupera-usuario-pixbet_wBrT8cnIiRs3Jbj2,Queria saber como recupera meu nome do usuário pix bet esqueci
20,pixbet,"Fiz uma aposta, acertei e não me pagaram. Código 80545251",acertei-uma-aposta-e-nao-me-pagaram_EFNopboCzd5Tw6Wt,"Fiz uma aposta, acertei e não me pagaram. Código 80545251"
21,pixbet,Esqueci meu usuário porem eu sei a senha gostaria de saber como faço para saber! ,usuario_PSUUlms6pCMCm4GN,Esqueci meu usuário porem eu sei a senha gostaria de saber como faço para saber! 
22,pixbet,Oi bom dia me chamo jairo Meu problema é que sempre eu deposite dinheiro no aplicativo pixbet e conseguia fazer o saque ,absurdo_JUEfHXFUkU4zA5PT,Oi bom dia me chamo jairo Meu problema é que sempre eu deposite dinheiro no aplicativo pixbet e conseguia fazer o saque Hoje fiz um depósito de 1044 e depois fui fazer o saque e não conseguiPorque o aplicativo não quer liberar o saque pra mim diz que tenho que apostar todo meu dinheiro em aposta
23,pixbet,"Eu não lembro meu nome de usuário, ",esquecemos-meu-nome-de-usuario_PCeaag-wr7uGuaGN,"Eu não lembro meu nome de usuário, "
24,pixbet,Ganhei o dinheiro no jogo mais ele não consta mais no meu saldo ,resposta-da-minha-reclamacao_oQhW98ImChu1Jelh,Ganhei o dinheiro no jogo mais ele não consta mais no meu saldo 
25,pixbet,"As 6:50 da manhã eu estava jogando o zepelim, ganhei 3 e pouco, não foi creditado. Falei com o Luan pelo bate papo, ele disse que ",valor-ganho-em-aposta-nao-creditado_iu768j99FirNrtRM,"As 6:50 da manhã eu estava jogando o zepelim, ganhei 3 e pouco, não foi creditado. Falei com o Luan pelo bate papo, ele disse que verificou que estava tudo certo, me mandou um texto padrão. Se ofendem se a gente cobra, mas pra descontar nos jogos é um segundo. Quero meu dinheiro devolta."
26,pixbet,Coloquei 2 jogos pra vencer e deu todos os dois mas marco que apenas um venceu sendo os dois vencero os resto do jogo,ganhei-um-jogo-e-disse-nao-ter-ganhado_4HrCeSr44llO-EhW,Coloquei 2 jogos pra vencer e deu todos os dois mas marco que apenas um venceu sendo os dois vencero os resto do jogo
27,pixbet,Hoje fiquei em dúvida em uma aposta que fiz.. Apostei no Grêmio no jogo de hoje (Grêmio x Vila Nova) apostei na vitória do Grêmio,acertei-a-aposta-e-no-pixbet-esta-que-esta-perdida-mas-acertei_40gsfCrieljmA27z," Hoje fiquei em dúvida em uma aposta que fiz.. Apostei no Grêmio no jogo de hoje (Grêmio x Vila Nova) apostei na vitória do Grêmio e no site da Pixbet está que ficou ""perdida"", se a aposta que fiz foi a ganhadora.Vocês podem me dar uma retorno sobre isso? "
28,pixbet,Meus créditos do meu jogo que ganhei sumiu assim que sair do jogo  quero saber o porque que isso aconteceu ?,duvidas_PPiMVb685KRUEcT9,Meus créditos do meu jogo que ganhei sumiu assim que sair do jogo  quero saber o porque que isso aconteceu ?
29,pixbet,"Apostei em esportes virtuais, apostei em 4 jogos simultâneos, botei empate em todos, 1 foi empate, e a [Editado pelo Reclame Aqui] empresa não pag",apostei-ganhei-e-nao-recebi_g_4JQb0tp2MxZ-Qz,"Apostei em esportes virtuais, apostei em 4 jogos simultâneos, botei empate em todos, 1 foi empate, e a [Editado pelo Reclame Aqui] empresa não pagou. A empresa é tão [Editado pelo Reclame Aqui] que não permite que o jogador tenha acesso ao histórico de apostas. Tem opção de histórico mas não mostra nada."
30,pixbet,"Eu fiz um pix para minha conta, conferi o cpf, e-mail e celular e estavam todos corretos e até agora não recebi o valor. ",pix-nao-caiu-na-minha-conta_4nRex-aM0noF53TY,"Eu fiz um pix para minha conta, conferi o cpf, e-mail e celular e estavam todos corretos e até agora não recebi o valor. "
31,pixbet,"Pela terceira vez seguida que tento efetuar o cashout de uma aposta e o site não permite, ficam travando sua aposta para o usuário",cashout-nunca-permite-o-usuario-finalizar-a-aposta_QR2tL4BoDQcUlEBv,"Pela terceira vez seguida que tento efetuar o cashout de uma aposta e o site não permite, ficam travando sua aposta para o usuário não conseguir finalizar a aposta.O cashout fica disponível, quando tenta finalizar a aposta, fica exibindo mensagem de erro..Isso é uma constante nesse site, e por fim, uma aposta que poderia ter sido finalizada, o cliente acaba sendo [Editado pelo Reclame Aqui], pois eles travam até que haja alguma alteração significante que faça o usuário perder a aposta..Não recomendo, esse site é um lixo."
32,pixbet,"Hoje às 19:02h fiz uma aposta no SPACEMAN da PIXBET, deu erro, rejeitou e debitou o valor de 27,00 da minha conta sem ao menos o j",pegam-seu-dinheiro-na-cara-dura_h60fFtQzepgicbxG,"Hoje às 19:02h fiz uma aposta no SPACEMAN da PIXBET, deu erro, rejeitou e debitou o valor de 27,00 da minha conta sem ao menos o jogo ""girar"". Fiz a reclamação no suporte (sendo que nunca respondem) para tentar solucionar o caso, mas fiquei na mão MAIS UMA VEZ. Eles mandam as respostas automáticas aqui no ReclameAqui e enviam e-mail solicitando as coisas já enviadas e empurram o problema até você desistir. Não adianta mandar os prints, as conversas.. Sempre inventam de tudo. Inclusive que o usuário nem contato fez. TUDO MENTIRA!!! Mas não deixarei mais isso acontecer. Vou mover uma ação para que isso não mais aconteça. Chega de enrolação!!! Site [Editado pelo Reclame Aqui]!"
33,pixbet,Apostei em ambas equipes marcariam gols. ambos marcaram 4 a 2. E eles encerrou a aposta como perdido. que eu saiba não existe regr,ganhei-a-aposta-e-eles-encerrou-a-partida-como-perdido_qm2G2gaQaV2MSuT9,Apostei em ambas equipes marcariam gols. ambos marcaram 4 a 2. E eles encerrou a aposta como perdido. que eu saiba não existe regras pra gols. O importante é que ambas equipes marquem! E na minha aposta estava desta forma! Usuário Mariajoanaj ID:79943411
34,pixbet,Estou bloqueada no pixbet não consigo acessar nada referente ao site estou com dinheiro e apostas no aplicativo ,fui-bloqueada_ENlB2ElaZq3joUdf,Estou bloqueada no pixbet não consigo acessar nada referente ao site estou com dinheiro e apostas no aplicativo 
35,pixbet,"Dia 01/09/22 tentei realizar um saque e não conseguir, hoje tentei novamente e continua dando erro. Fica aguardando e logo depois ",problemas-com-saque_b835teRX1JYPto4Z,"Dia 01/09/22 tentei realizar um saque e não conseguir, hoje tentei novamente e continua dando erro. Fica aguardando e logo depois da erro, minha chave pix ta correta tenho cpf cadastrado. Espero uma solução."
36,pixbet,"me ajude a recuperar meu usuário da pixbet, acabei esquecendo",esqueci-o-usuario_7n4krGdkbW9d0pKu,"me ajude a recuperar meu usuário da pixbet, acabei esquecendo"
37,pixbet,Há dias não consigo acessar o site direito. Quando consigo no meio da aposta cai o site. Tá sendo uma péssima experiência não  con,errbl100--191242111128--nao--consigo-acessar-o-site-ha--varios-dias_KxcSPWtBdiyZTKeS,Há dias não consigo acessar o site direito. Quando consigo no meio da aposta cai o site. Tá sendo uma péssima experiência não  conseguir acessar e nem ter tranquilidade pra fazer a aposta sem se preocupar se o site vai cair ou não. 
38,pixbet,Quero excluir minha conta do pixbet e no app não tem essa opção,quero-excluir-minha-conta-no-pixbet_xAs_hZ3SYTOJZ0oO,Quero excluir minha conta do pixbet e no app não tem essa opção
39,pixbet,"E diário os relatos de jogadores que jogam no Spaceman e que tentam finalizar a aposta e da um delay gigante, inclusive tem uns qu",saquei-no-spaceman-e-nao-pagaram-a-aposta_Jz3jjngW635-Kan1,"E diário os relatos de jogadores que jogam no Spaceman e que tentam finalizar a aposta e da um delay gigante, inclusive tem uns que passam de 2 segundos.Você entra em contato com o suporte da pixbet e nunca resolvem seu problema, sempre o jogador está errado, no dia 01/09 fiz duas apostas no valor de 100 e 210 reais, sacando as duas antes de jogo acabar.Ocorre que não pagaram as apostas logo encaminhei ao suporte para resolução do problema, haja vista que tenho print que comprava o momento do saque e o momento que foi encerrado o jogo pelo sistema, agora PASMEM mesmo com todos os prints comprovando os [Editado pelo Reclame Aqui]S não me pagaram as apostas.Estou reclamando aqui para que todos que jogam na Pixbet possam mudar de banca, uma vaca suja que [Editado pelo Reclame Aqui] os clientes dessa forma não merece nosso dinheiro.Ainda mais que eles limitam há um saque diário e máximo de 10 mil.Sou servidor da justiça e vou buscar meus direitos, já que eles não querem pagar por bem, vão pagar bem mais caro, pois terá danos e constrangimento.Há todos os amigos que lerem, só um conselho mudem de casa de apostas, PIXBET [Editado pelo Reclame Aqui] seus clientes na cara dura."
40,pixbet,"Boa tarde, há uns 18 dias não consigo Acessar ( fazer login ) em minha conta na PIXFUTEBOL E PIXVIP, entro em contato no chat e só",bloqueio-de-conta-e-dinheiro-pixfutebol-pixvip-e-respostas-automaticas-para-enganar_-dTn6Reh8PlNCzk4,"Boa tarde, há uns 18 dias não consigo Acessar ( fazer login ) em minha conta na PIXFUTEBOL E PIXVIP, entro em contato no chat e só me informam que a conta está suspensa e em breve receberei email, mas tem uns 8 dias já e nada, não dão prazo, não resolvem e o pior, durante esse periodo TODO MEU DINHEIRO CONTINUA LÁ , TRAVADO, POIS SEQUER SACAR POSSO, uma falta de respeito para com o cliente.AGORA SEMPRE QUE RECLAMO, FICAM MANDANDO RESPOSTA AUTOMÁTICA, MAS NÃO RESOLVEM NADA, RESPOSTAS AUTOMÁTICAS SÓ PRA ENGANAR O SISTEMA AQUI DO RECLAME AQUI E CONTINUAR SEM RESOLVER O PROBLEMA DO CLIENTE.Não tem nada e ilegal em minha conta, alías , a grande maioria de minhas apostas são em campeonatos GIGANTES , como premier league, champions league, brasileirão serie A, não sei pq o motivo desse bloqueio , pois enquanto eu ESTAVA DEPOSITANDO DIRETO, NÃO ERA BLOQUEADO , TIVE UMA SEMANA BOA, VEIO O BLOQUEIO.Aguardo resolução imediata do problema."
41,pixbet,Ontem dia 01 de setembro. Por volta das 18h29. Fiz uma aposta no valor de 3.5 no número 8. E achava apostado na coluna do meio 0.5,fiz-uma-aposta-na-roleta-pix-bet-e-nao-recebi_s4yLq9vM-Hg1n3uL,"Ontem dia 01 de setembro. Por volta das 18h29. Fiz uma aposta no valor de 3.5 no número 8. E achava apostado na coluna do meio 0.50 centavos   Houve um erro w não pagaram a aposta. Consegui tirar um print do momento . Entrei em contato no suporte ao vivo. Mandaram eu enviar e-mail. Contratei a pixbet por email. Falaram que iria verificar w entrariam em contato. Até o momento não obtive nenhuma resposta. Não posso perder R$129,00 assim . Fora que foi o segundo número do mesmo horário que aconteceu a mesma coisa. Mas como não consegui tirar print não pude provar. Havia apostado no número 22 2 reais. E não recebi tbm .  "
42,pixbet,Fiz uma reclamação ontem do jogo spaceman a onde foi debitado após travar o jogo uma contia no valor 150 reais e hoje aconteceu o ,problema-sem-solucoes_8Cr0EXAlozyWUqh8,Fiz uma reclamação ontem do jogo spaceman a onde foi debitado após travar o jogo uma contia no valor 150 reais e hoje aconteceu o mesmo problema soque com uma contia de 10 reais porém então em contato comigo ontem só q de nada resolveu pois somando os prejuízo são de 160 reais gostaria de uma solução imediata e o reembolso desse valor pois gosto muito desse app mais desse jeito vou acabar desinstalado do meu celular e reporta pra vários conhecidos q joga o mesmo jogo q isso está apresentando uma falha inadmissível pois se trata de um valor auto 
43,pixbet,"Já faz mais de 23 h que pedi para sacar e nada , nunca tive esse problema com a pix bet sempre fazia o pedido o pix cai na hora hj",pix-nao-caiu_MiedUC2YYI_4Easr,"Já faz mais de 23 h que pedi para sacar e nada , nunca tive esse problema com a pix bet sempre fazia o pedido o pix cai na hora hj deu esse problema preciso de uma  solução "
44,pixbet,"Quero excluir minha conta, porém no site não tem essa opção, como faço??",quero-excluir-minha-conta-da-pixbet_U3Ettq9kYzqcTNR-,"Quero excluir minha conta, porém no site não tem essa opção, como faço??"
45,pixbet,Desde quando comecei a jogar nessa plataforma que nunca conseguir encerrar uma aposta pois sempre fica suspensa a opção de encerra,aposta_iU9u0R0lVKVQ6zyv,"Desde quando comecei a jogar nessa plataforma que nunca conseguir encerrar uma aposta pois sempre fica suspensa a opção de encerrar desde o inicio do jogo ate o final da partida, quando tenta falar com o atendimento virtual sempre falam a mesma coisa que eles nao tem o controle que se nao apareceu a opção de encerrar é por que nao foi liberado, se fosse uma vez até iria entender mais sempre que jogo acontece isso apenas nessa plataforma que você ver isso nas outras aparecem somem depois aparece novamente e sempre fica dando a opção de encerrar mais essa plataforma nunca aparece essa opção isso é um erro"
46,pixbet,Eu perdi o acesso do app e não estou conseguindo trocar a senha e nem usuarii,perdi-o-usuario-e-a-senha-do-app_8I-7dbQRcOME4zXZ,Eu perdi o acesso do app e não estou conseguindo trocar a senha e nem usuarii
47,pixbet,"a casa de aposta nao da a opção de excluir a conta , quem for jogador compulsorio  nao entre pois é uma burocracia enorme pra se ",casa-de-aposta-nao-da-a-opcao-de-auto-excluir-a-conta_DlkCPIWYx2WFjJZ5," a casa de aposta nao da a opção de excluir a conta , quem for jogador compulsorio  nao entre pois é uma burocracia enorme pra se desligar e pra entrar nem documento pedem abrem o olho"
48,pixbet,"A casa em si faz propaganda que tem cashout, porém removeram o cashout da minha conta e no chat alegam que está tudo normal mais n",removeram-a-opcao-de-cashout-da-minha-conta_1mWSaDDthrXKepU1,"A casa em si faz propaganda que tem cashout, porém removeram o cashout da minha conta e no chat alegam que está tudo normal mais não está, quero que liberem a opção de cashout pois a propaganda em cima do cashout existe"
49,pixbet,"Vergonha e mentira, ontem fiz uma aposta de 440 no Flamengo que voltaria para mim 572 reais fiz a aposta e simplesmente a aposta f",vergonha-e-mentira-deixou-consumidor-falando-sozinho_W9C13q-cYKhAZZBC,"Vergonha e mentira, ontem fiz uma aposta de 440 no Flamengo que voltaria para mim 572 reais fiz a aposta e simplesmente a aposta foi para 457 e olha q eu apostei antes de fazer o gol ou seja me [Editado pelo Reclame Aqui]am pq sabiam q ia fazer o gol, ontem mesmo abri reclamação aqui me mandaram email eu respondi e até agora nada de me responder, ou seja se nada mudar, vou abri uma denúncia "
50,pixbet,Olá boa tarde tava mostrando aqui que tava dando ganho na partida né o time tava ganhando de 6 a 0 apostei 214 para tirar a 406 qu,pereira-meu-dinheiro_66Y_kRwib42yycu-,Olá boa tarde tava mostrando aqui que tava dando ganho na partida né o time tava ganhando de 6 a 0 apostei 214 para tirar a 406 quando a gente foi ver aqui nós perdeu o dinheiro ele da minha esposa Isso é uma tremenda de uma sacanagem viu eu não sou nenhum moleque para ficar mentindo aqui para perder dinheiro à toa Isso é uma tremenda de sacanagem e o pior de tudo o time que estava dando 2 e pouco tava ganhando entendeu enquanto a gente foi ver aqui deu o dinheiro perdido quero meu reembolso de volta
51,pixbet,"fiz um saque era 10:02 da manha e ja sao 14:40 e ainda nao caiu na minha conta bancaria, mas no aplicativo diz que a transferência",fiz-um-saque-e-nao-caiu-ate-agora_Tq6NTOkUase4EToC,"fiz um saque era 10:02 da manha e ja sao 14:40 e ainda nao caiu na minha conta bancaria, mas no aplicativo diz que a transferência foi concluída, me ajudemm"
52,pixbet,Eu tinha feito uma aposta de 150reais eo app travou eu nem cheguei a ver o jogo quando voltou ao normal  tinha débito os meus 150 ,travando_UtEC2yMCTSdtVzJY,Eu tinha feito uma aposta de 150reais eo app travou eu nem cheguei a ver o jogo quando voltou ao normal  tinha débito os meus 150 reais sem joga gostaria q resolvesse esse problema e me  devolver o meu valor débito sem eu ter participado do jogo  fiquei no prejuízo tentei fala com o SAC  do app mais não tive resposta 
53,pixbet,"Fiz uma aposta ontem, acertei só que não atualizaram ela de imediato. A aposta foi atualizada hoje, apareceu que ganhei, mas o sit",acertei-uma-aposta-e-o-valor-do-premio-nao-foi-acrescentado-no-meu-saldo_8IRqVMx-MOtel3Gv,"Fiz uma aposta ontem, acertei só que não atualizaram ela de imediato. A aposta foi atualizada hoje, apareceu que ganhei, mas o site não acrescentou o valor do premio no meu saldo."
54,pixbet,Estou tentando ter acesso a minha conta mas está dando erro ao abri o site por favor preciso de uma solução ,preciso-acessar-minha-conta_px9bLBIBNlbj6vOe,Estou tentando ter acesso a minha conta mas está dando erro ao abri o site por favor preciso de uma solução 
55,pixbet,"Limitaram meus ganhos nas apostas de futebol , só posso fazer apostas que der Apenas Mil reais de ganho. E além disso não posso ma",limitaram-meus-ganhos-e-nao-posso-fazer-cashout_GiHK5RxPfnQLxR9z,"Limitaram meus ganhos nas apostas de futebol , só posso fazer apostas que der Apenas Mil reais de ganho. E além disso não posso mais fazer Cash out. "
56,pixbet,"Fiz duas apostas, acertei as duas e não me pagaram. Toda vez é isso agora, essa demora toda. Sem falar que tem outra aposta que nã",nao-me-pagaram_NuZlsH3WrWjb6WHc,"Fiz duas apostas, acertei as duas e não me pagaram. Toda vez é isso agora, essa demora toda. Sem falar que tem outra aposta que não atualizaram ainda desde ontem. Resolvam!"
57,pixbet,"O site e nem o aplicativo estão querendo entrar. Estar aparecendo q está com erro. ""Err bl100 170.244.2.161 E eu precis",preciso-urgente-ter-acesso-minha-conta_877ip1NEuAAt2TMX,"O site e nem o aplicativo estão querendo entrar. Estar aparecendo q está com erro. ""Err bl100 170.244.2.161 E eu preciso urgente ter acesso"
58,pixbet,Bom dia Senhores venho informar que não usem essa casa de apostas! Fiz uma reclamação anterior onde foi dito que minha conta não e,ja-reclamei-e-nao-foi-resolvido-meu-problema_kn89260CBun013uY,"Bom dia Senhores venho informar que não usem essa casa de apostas! Fiz uma reclamação anterior onde foi dito que minha conta não estava com problema mas acabei de testa-la e comprarei com contas de amigos meus que fizeram o mesmo, e verifiquei que a opção de cash out tanto pré live, como no ao vivo foi retirada apenas da minha conta, visto que nas dos demais está ativa! Venho através dessa dizer que não o suporte é péssimo e que nada foi resolvido como informado na resposta da reclamação anterior!"
59,pixbet,"Fiz uma aposta no dia 31/08/22As 15:40 , os jogos já acabaram, e eles não fecharam a aposta até agora 01/09/22 06:40.",demora-para-resolver-aposta_BkbbyVcQ09c7p7hy,"Fiz uma aposta no dia 31/08/22As 15:40 , os jogos já acabaram, e eles não fecharam a aposta até agora 01/09/22 06:40.ID da aposta 79231788"
60,pixbet,"Após criar a conta e efetuar as apostas, não consegui mais acessar meus dados para conferir os resultados. Pode ser [Editado pelo Reclame Aqui], pois o ",usuario-ou-senha-invalidos_s4zujVOLIar4kmje,"Após criar a conta e efetuar as apostas, não consegui mais acessar meus dados para conferir os resultados. Pode ser [Editado pelo Reclame Aqui], pois o e-mail de recuperação de senha, nunca chega."
61,pixbet,"Fiz uma aposta, acertei e não me pagaram. Login: Rafael Japa9",acertei-uma-aposta-e-nao-me-pagaram_lHSq_QrB0qNGgeFx,"Fiz uma aposta, acertei e não me pagaram. Login: Rafael Japa9"
62,pixbet,"Porque vocês não utilizam o sistema das concorrentes @pixbet? O tempo todo isso, a gente aposta, ganha a aposta e o saldo demora h",maaaaais-uma-vez-aposta-nao-creditada-desde-as-2355_663ePx4IabbzK8F-,"Porque vocês não utilizam o sistema das concorrentes @pixbet? O tempo todo isso, a gente aposta, ganha a aposta e o saldo demora horas para ser creditado!  Estou de saco cheio de vocês, a única coisa que me mantém é o saque rápido ( que as vezes não é tão rápido assim) como tem várias reclamações a respeito."
63,pixbet,"fiz uma aposta e até agora está em aposta em curso, preciso de uma solução. Não consigo resolver no chat ",aposta-em-curso_Wl4YTeFWCARZLFaU,"fiz uma aposta e até agora está em aposta em curso, preciso de uma solução. Não consigo resolver no chat "
64,pixbet,"VENHO INFORMAR AOS DEMAIS QUE NAO USEM A CASA, através desse texto expor minha indignação sobre a casa de aposta PIXBET, casa onde",pessima-casa-de-aposta-sem-suporte-algum-ao-cliente_yboKdqGADjo2oRec,"VENHO INFORMAR AOS DEMAIS QUE NAO USEM A CASA, através desse texto expor minha indignação sobre a casa de aposta PIXBET, casa onde era cliente devido a propagandas enganosas em jogos de série A e B, que me trouxe uma visão de casa confiável. Coloquei muito dinheiro em apostas fazia entradas com valores significativos com valores superiores a R$500, mas do nada fui limitado a um retorno de no máximo de mil reais , e retiraram a minha opção de cash out, coisa que foi tirado a prova que era diretamente restrito ao meu usuário pois fui pedi aos meu amigos que usavam a mesma casa pra fazer as simulações onde tinham uma grande liquidez e eu já não tinha mais, poderia colocar valores maiores superiores que o valor de 1000 reais, que incrível que parece esse seria meu retorno, ou seja menor que meu investimento perdendo dinheiro assim! Muitos dos meus amigos que também tinham dinheiro da casa vendo minha situação já tiraram dinheiro da casa! E eu também farei o mesmo caso não seja resolvido tanto essa questão de valor máximo de retorno quanto a questão de cash out que em jogo algum nem pré live nem ao vivo abre pra mim, coisa que pode é muito importante devido a possíveis erros em entradas! Segue imagem como comprovação do mesmo problema, sendo que no caso o valor aposta seria maior que o retorno!"
