,company_name,description,href,full_complain
10,galera-bet,Apostei hj na plataforma do galera bet no jogo do são Paulo e atlético.Atletico ganhou e não me pagaram o prêmio.Fiz u,resultado-de-jogo_-rjTy7de-8TbTDyT,Apostei hj na plataforma do galera bet no jogo do são Paulo e atlético.Atletico ganhou e não me pagaram o prêmio.Fiz um pix tbm e até agora o valor não caiu na conta.Por favor resolva isso o mais rápido possível.
11,galera-bet,"FIZ O ROLLOVER DE 1000 REAIS, DEPOSITEI 20, MAS NÃO CONSIGO SACAR NA PLATAFORMA, SERÁ Q PRECISA COMPLETAR O ROLLOVER DO BONUS DE D",dificuldade-para-efetuar-saque_nsznIlrDce7kvK-5,"FIZ O ROLLOVER DE 1000 REAIS, DEPOSITEI 20, MAS NÃO CONSIGO SACAR NA PLATAFORMA, SERÁ Q PRECISA COMPLETAR O ROLLOVER DO BONUS DE DEPOSITO? ISSO É RIDÍCULO, DESSA FORMA É SÓ ENTREGAR DINHEIRO PRA ELES"
12,galera-bet,Fiz o saque do meu saldo existente no dia 29 de agosto desse ano e até agora não caiu na minha conta Já fiz a reclamação pel,fiz-um-saque-do-meu-saldo-no-dia-29-agosto-de-2022-e-ate-agora-nao-caiu-ja-reclamei-entrei-em-contato-com-eles-por-imail-eles-falam-que-vao-resolver-so-que-nao-tao-dando-nenhuma-solucao-no-meu-caso_S4pQiNdOEHst0TTV,Fiz o saque do meu saldo existente no dia 29 de agosto desse ano e até agora não caiu na minha conta Já fiz a reclamação pelo próprio site e entrei em contato com eles por imail e disseram que já estariam resolvendo o problema só que até agora não caiu nenhum valor em minha conta já não sei mais o que fazer já mandei inumaras msg e eles nem me respondem mais 
13,galera-bet,"Fiz um pedido de saque dia 23 de agosto! Até agr nada , pedem 72h pra resolver já se foi faz tempo . Plataforma falida ",saque-vindo-de-tartaruga_6-HyATnEXh8OI5XC,"Fiz um pedido de saque dia 23 de agosto! Até agr nada , pedem 72h pra resolver já se foi faz tempo . Plataforma falida "
14,galera-bet,Fiz um saque via pix ontem e ainda nao caiu na conta..,saque-nao-recebido_PUmWC8A039UKtJng,Fiz um saque via pix ontem e ainda nao caiu na conta..
15,galera-bet,"Fiz o cadastro e recebi 50,00 de bônus para apostar. Cumpri todas as exigências para validar e agora não consigo sacar o valor que",saque-restrito_oVjOkIJZeKx7MPIp,"Fiz o cadastro e recebi 50,00 de bônus para apostar. Cumpri todas as exigências para validar e agora não consigo sacar o valor que.E quando vou depositar o dinheiro é reembolsado.E ainda fala que está ""saque restrito""."
16,galera-bet,"Sou usuário do site de apostas galera.bet , dia 30/08/2022 solicitei um saque no valor de R$ 40,00  via pix , porem o valor ate en",saque-nao-recebido_lSD1zzgQNH83m3Q7,"Sou usuário do site de apostas galera.bet , dia 30/08/2022 solicitei um saque no valor de R$ 40,00  via pix , porem o valor ate então não foi recebido em minha conta bancaria e no site da galera.bet consta como ""PAGO"" já é a terceira vez que acontece esse incidente comigo , dessa vez o valor foi baixo , mas já teve valores altos que tive que ligar diariamente para resolver , consegui o valor apos mais de 15 dias , isso é um descaso com o consumidor, quando entro em contato a resposta sempre é a mesma , a demanda esta alta , o caso está sendo analisado , esse tipo de erro na hora do saque não deveria acontecer , mas se aconteceu tem que ser resolvido de imediato , na hora de se fazer o deposito nunca da erro ."
17,galera-bet,Fiz um pix mais não creditaram meu dinheiro quero meu dinheiro de volta ,pegaram-meu-dinheiro__WeKMF-2tpKhla9c,Fiz um pix mais não creditaram meu dinheiro quero meu dinheiro de volta 
18,galera-bet,Fiz um saque no dia 24/08 e até agora não recebi na minha conta quero meu dinheiro ,saque-nao-recebido_2nHwYB89w42UrmVO,Fiz um saque no dia 24/08 e até agora não recebi na minha conta quero meu dinheiro 
19,galera-bet,"Bom dia !!!Realizei várias apostas com o bônus de R$ 50,00 de cadastro, e conseguir acumular um montante de mais de R$",saque-no-site-nao-liberado_kvZ-qeYGSE6AkLUS,"Bom dia !!!Realizei várias apostas com o bônus de R$ 50,00 de cadastro, e conseguir acumular um montante de mais de R$ 1.500,00 porém quando fui realizar o saque virou apenas R$ 200,00. Continuei apostando chegando ganhar mais de R$ 300,00 porém ao solicitar o saque, informou que tinha que enviar os documentos. Realizei o que foi solicitado todos os documentos. Então o atendente solicitou que não realizasse mais apostas para não ocorrer problema para libera o saque, é a autorização seria notificado no e-mail. Passaram mais de 20 dias e não chegou nem um e-mail notificando, entrei em contato mais uma vez e a única resposta é está com o setor responsável e tem que aguardar o e-mail. Depositei um outro valor de 20,00 reais e não conseguir sacar também.Ninguém consegue ajudar e os dias vão passando e nos deixando frustrado com essa Banca.Gostaria de uma resposta rápida.att, Sérgio João    "
20,galera-bet,"Depositei valores nesse site (Galera.Bet) de apostas esportivas e cassino. Até aí tudo bem. Mas na hora de sacar, cadê? Já faz 7 d",nao-consegui-sacar-meu-dinheiro_gDrAXeB6gPXOp5Mh,"Depositei valores nesse site (Galera.Bet) de apostas esportivas e cassino. Até aí tudo bem. Mas na hora de sacar, cadê? Já faz 7 dias que está dando como pendente de pagamento e nada desse valor ($ 218,00) ir pra minha conta. Isso no Pix.Entrei em contato várias vezes com a empresa: na 1a vez me informou que estava na fila de espera, isso por email. Agora não responde mais nem e-mail nem telefone.Entro no site pra ver a posição do meu saque e continua lá a mesma informação ""pendente"". Nem pra estornar o valor pra eu poder fazer outra tentativa de saque ou jogar todo o valor pra ficar livre disso.Aconselho outras pessoas a não colocar valores ($) nesses sites de apostas porque todos, se não todos, mas a grande maioria não passam de enganadores. Dificilmente você consegue sacar seu dinheiro de volta e se obtém algum lucro não consegue sacar. Só vai sair no prejuízo."
21,galera-bet,"Solicitei um saque de R$ 50,00 no dia 21/08 e até hoje o dinheiro não caiu na minha conta. Já mandei mensagem e não tive retorno.",saque-nao-realizado_nZ7DGM8HGVvyIW0Y,"Solicitei um saque de R$ 50,00 no dia 21/08 e até hoje o dinheiro não caiu na minha conta. Já mandei mensagem e não tive retorno.Grato desde já."
22,galera-bet,"Fiz um saque dia 29/08 as 14:30 no site da galera bet.  Meu banco PICPAY , recusou o saque e devolveu o valor de imediato a Qesh ,",galera-bet-sumiu-com-meu-dinheiro_-bBGNnU1yueqvULT,"Fiz um saque dia 29/08 as 14:30 no site da galera bet.  Meu banco PICPAY , recusou o saque e devolveu o valor de imediato a Qesh , plataforma de pagamento da galerabet.  Por motivo de limite transicional. Só posso movimentar até 5.000 mensal na conta. E o valor de 600 execederia o limite.   Simplesmente o dinheiro sumiu, e consta como pago no site da galera bet.  Entrei em contato com banco e o mesmo informou que o valor foi devolvido de imediato a casa de aposta.   Não é a primeira vez que tenho problema com o site em relação a pagamento. E vários outros relatos que você encontra na internet. Eles nunca tem prazo para resolver! Só para [Editado pelo Reclame Aqui] o dinheiro que é de imediato!!!!! "
23,galera-bet,"A plataforma é excelente, porém já tive problema 2x com saque e o valor não caiu na conta.Na primeira vez demorou mais de 2 ",saque-nao-creditado_DiT6pWeSGxUlovV1,"A plataforma é excelente, porém já tive problema 2x com saque e o valor não caiu na conta.Na primeira vez demorou mais de 2 semanas para que eles retornasse a plataforma.No dia 20/08 realizei um Saque e até hoje 30/08 não foi creditado ou retornado para a plataforma. e cada hora é uma história quando liga ou envia email.Estou pedindo apenas o que é meu.Qual a dificuldade em o valor estornar?"
24,galera-bet,"Fiz o cadastro e recebi 50,00 de bônus para apostar. Cumpri todas as exigências para validar e agora não consigo sacar o valor que",saque-de-valores_Edx0qimeKyvYhr7e,"Fiz o cadastro e recebi 50,00 de bônus para apostar. Cumpri todas as exigências para validar e agora não consigo sacar o valor que ganhei nas apostas. Primeira solicitação de saque foi enviada normalmente, deu o prazo mas o dinheiro não caiu na conta, voltou para o saldo do aplicativo. Agora todas as vezes que tento realizar o saque dá uma mensagem de erro dizendo: cliente restrito para ação. Já mandei msg no aplicativo nos dias 23/08 e 28/08 e até agora nem sinal de fumaça. "
25,galera-bet,Fiz minha aposta na roleta brasileiro na galera vet do dia 28/08 as 21:00hras na qual fiz vários acertos e o dinheiro não foi cred,pagamento-nao-realizado_Tg-5SM1EZ586KIq6,Fiz minha aposta na roleta brasileiro na galera vet do dia 28/08 as 21:00hras na qual fiz vários acertos e o dinheiro não foi creditado na minha conta.
26,galera-bet,"Assim como mais 500 reclamações neste site, eu fui um dos que caiu no [Editado pelo Reclame Aqui] do site clandestino que é o Galera Bet, cujo a reputaç",nao-consegui-sacar-meu-saldo_yzd3imm9Ddczz0Rg,"Assim como mais 500 reclamações neste site, eu fui um dos que caiu no [Editado pelo Reclame Aqui] do site clandestino que é o Galera Bet, cujo a reputação é uma vergonha. Se eu tivesse um mínimo de sensatez, eu pesquisaria antes sobre o site e não faria depósitos.Minha história é igual aos demais. Cumpri todos os requisitos (uso total de bônus + depósitos + usos de 50% do depósito) toda a regra, mas de nenhuma forma consigo sacar  o que tenho por direito!Não entrem no site e ajudem a derruba-lo antes que mais pessoas caiam no [Editado pelo Reclame Aqui]."
27,galera-bet,"Eu estou tentando sacar meu dinheiro mas não está sendo possível, o aplicativo está rejeitando a solicitação e me bloquearam para ",saque_E4S3vH2HnlIGuImF,"Eu estou tentando sacar meu dinheiro mas não está sendo possível, o aplicativo está rejeitando a solicitação e me bloquearam para realizar essa atividade sendo que todos os meus dados estão corretos e já sou maior de 18 anos. Então queria que vocês tomasse uma providência "
28,galera-bet,"Fiz um saque via pix no valor de 30 reais no dia 23 de agosto as 19:02 hora, mas até hoje não caiu na minha conta. Já entrei em co",saque-nao-recebido_VKjc0GXsY0NT8T7Y,"Fiz um saque via pix no valor de 30 reais no dia 23 de agosto as 19:02 hora, mas até hoje não caiu na minha conta. Já entrei em contato várias vezes e sempre a mesma história que ouve um erro mas que já já o valor irá retornar pra minha conta.Já faz 3 dias e até agora nada."
29,galera-bet,"Fiz um saque de 5000 reais no site, porém o dinheiro consta como pago mas não cai na minha conta do banco.Já solicitei diver",saque-nao-caiu-na-minha-conta_K4QnZRyyr7wQwzJd,"Fiz um saque de 5000 reais no site, porém o dinheiro consta como pago mas não cai na minha conta do banco.Já solicitei diversas vezes o suporte e o que dizem é que repassaram minha reclamação ao setor responsavel mas não tem prazo para o pagamento do valor.Já vai fazer uma semana e nada de receber meu dinheiro. Eu preciso muito para pagar minhas contas."
30,galera-bet,Fiz dois saque sendo um dia 22/08/22 no valor de 40 reais e outro de 50 Reais no dia 24/08/22 nenhum saque recebido. já mandei cha,saque-nao-recebido_NtYvBLqhj89GM1Se,Fiz dois saque sendo um dia 22/08/22 no valor de 40 reais e outro de 50 Reais no dia 24/08/22 nenhum saque recebido. já mandei chat e ninguém resolve nada. infelizmente meu dinheiro ficou perdido 
31,galera-bet,"Me cadastrei, ganhei 50 reais em bônus. Apostei e ganhei em duas oportunidades, era para tem de bônus mais de 400 reais em bônus. ",excluiram-meu-bonus_z13KJ5jgjGCHGJ6v,"Me cadastrei, ganhei 50 reais em bônus. Apostei e ganhei em duas oportunidades, era para tem de bônus mais de 400 reais em bônus. A empresa zerou meu bônus para me obrigar a realizar depósito."
32,galera-bet,"Bom, sou nova no site, ganhei 50 de bônus, até aí tudo ok! Comecei a apostar e tudo bem, no outro dia resolvi colocar R$ 20,",editado-pelo-reclame-aqui-de-dinheiro_0tVI0nZNRdpM9PKG,"Bom, sou nova no site, ganhei 50 de bônus, até aí tudo ok! Comecei a apostar e tudo bem, no outro dia resolvi colocar R$ 20,00 reais em dinheiro. Pois dava para apostar, pois da para apostar até R$ 1,00 real de quiser. Quando foi a noite, meu marido chegou em casa, estávamos vendo nossas apostas, quando meu celular travou, na parte do Cassino, detalhe: NÃO ENTRO NO CASSINO, POIS AINDA NÃO SOU RICA. Pelo contrário, estou sem trabalho e resolvi colocar um pouco do que eu tinha para poder ganhar um pouco a mais, para poder comer ao menos no dia. Enfim, no final de tudo, meu saldo era de R$ 31,00 reais e quando retornei ao site, acho que a parte do cassino acabou comendo/[Editado pelo Reclame Aqui] meu dinheiro, quando retornei havia R$ 7,00 reais. Gente [Editado pelo Reclame Aqui] legal não é? Aí claro que com isso, fiquei com muito ódio e resolvi gastar os 7 reais que havia ficado. Então quero pelo menos o retorno da metade desses R$ 30,00 reais. Pois o site só vai ter a perder comigo, se não resolver. NA FOTO ANEXO ABAIXO, NA LINHA VERMELHA DA PARA VER QUE FOI APOSTADO 2 VEZES SEM MINHA APROVAÇÃO, ACIMA JÁ TEM 1 REAL DE APOSTA, ESSA SIM FOI EU, POR ÓDIO. MAS OS DE BAIXO NÃO, ENTÃO EXIJO MEU DINHEIRO NOVAMENTE."
33,galera-bet,"Fiz meu cadastro no galera.bet, onde eles prometiam um bônus de 50 reais pra fazer apostas. Fiz a minha aposta, ganhei, mas não co",nao-consigo-sacar-o-dinheiro_G93jOk09f2vnYrAX,"Fiz meu cadastro no galera.bet, onde eles prometiam um bônus de 50 reais pra fazer apostas. Fiz a minha aposta, ganhei, mas não consigo sacar o dinheiro. "
34,galera-bet,Após jogar um mes a plataforma galera.bet fazendo depósitos constantes um dia solicitei o saque e de imediato recusaram .Ped,sumiu-dinheiro_zn2qkMQjeLKLft1Q,Após jogar um mes a plataforma galera.bet fazendo depósitos constantes um dia solicitei o saque e de imediato recusaram .Pediram então que eu enviasse toda documentação denovo e fizesse o pedido de saque.Fiz todos os procedimentos que a atendente Karen Cena (Galera.bet) 19 de ago. de 2022 02:23 BRT informou e 1 hora depois de solicitar o saque denovo meu saldo real simplesmente sumiu .!No extrato de transações ta apenas a mensagem: Reajuste valor para baixo -95.00R$.
35,galera-bet,"Pior empresa de aposta que possa existir, agente saca o dinheiro não cai na conta eles fala que está sendo averiguado pelo ADM mai",aloooo-procon_kY4pB1lvaDTzT34r,"Pior empresa de aposta que possa existir, agente saca o dinheiro não cai na conta eles fala que está sendo averiguado pelo ADM mais não resolvem nada e detalhe que e pix tem que cair na hora ficam falando pra aguarda só que esquecem que quem aposta trabalha com dinheiro e ela ficam travando o dinheiro das pessoas só vejo rios de reclamações e nenhuma melhora se tivesse visto antes que era esse descaso não jogaria dinheiro nela não indico pra ninguém e fica de feedback corram disso e dor de cabeça "
36,galera-bet,Venho postar minha indignação a empresa galera.bet ba qual solicitei dois saques no dia 01/08/2022 no valor de 30 reais e 09/08/20,pagamento-nao-efetuado_y29xdZBP5FTnh9kh,Venho postar minha indignação a empresa galera.bet ba qual solicitei dois saques no dia 01/08/2022 no valor de 30 reais e 09/08/2022 no valor de 20 reais na qual no sistema da galera bet consta pago sendo que o valor não foi creditado na minha conta entrei em contato de uma forma amigável para resolver o problema e o mesmo informou que houve uma intermitência no sistema por isso não houve o pagamento ate hoje os valores não foram devolvidos ate pq não foi nem.um valor tao expressivo espero que resolva meu problema pq já esta me causando transtorno.
37,galera-bet,"Após apostar 20x o valor de 50 reais e realizar o depósito  1 depósito  a galera bet pede meus documentos  e não válida, sempre um",enrolacao-apos-cumprir-o-bonus-50-reais_d6uEnzaD9SqIiH-S,"Após apostar 20x o valor de 50 reais e realizar o depósito  1 depósito  a galera bet pede meus documentos  e não válida, sempre uma pendência sendo q e habilitação e selfie ,os mesmos q envio em outras várias casas q faço apostas, estão de[Editado pelo Reclame Aqui]"
38,galera-bet,Fiz uns aposta e ganhei quando solicitei o saque meu saldo sumiu e até hoje não recebi dinheiro..só quero meu saldo de volta.,saque-nao-recebido_Ob_xRt5mG3xKoON_,Fiz uns aposta e ganhei quando solicitei o saque meu saldo sumiu e até hoje não recebi dinheiro..só quero meu saldo de volta.
39,galera-bet,"Na sexta dia 12/08 às 8h44, fiz um deposito e não entrou. Entro em contato com o chat sempre a mesma resposta e nada de resolver. ",deposito-desaparecido_OUY2qZNyIwEVEoAJ,"Na sexta dia 12/08 às 8h44, fiz um deposito e não entrou. Entro em contato com o chat sempre a mesma resposta e nada de resolver. Já realizei outros depósitos após esse e foram normal!"
40,galera-bet,Minha aposta sumiu n sei pq eu apostei ambas equipe no jogo de hj dia 18/08/22 flu e fortaleza deu certo apostei tmb no flamengo g,aposta-sumiu_Fyg69m3pvliG1pCA,Minha aposta sumiu n sei pq eu apostei ambas equipe no jogo de hj dia 18/08/22 flu e fortaleza deu certo apostei tmb no flamengo ganhou hj 1a0 falta agr jogos de amanha São paulo america mg copa do brasil e vasco e csa dois jogos falta 19/08/22
41,galera-bet,Criei uma conta por indicação de amigo no site de apostas @galera.bet e o mesmo anunciava que depois de efetuar meu primeiro depós,bonus-errado_jJp_KtFIyb1Bmiy4,"Criei uma conta por indicação de amigo no site de apostas @galera.bet e o mesmo anunciava que depois de efetuar meu primeiro depósito,  eu ganharia o mesmo valor para continuar apostando . Fiz o depósito e a plataforma dias depois de algumas reivindicações minhas , depositou um bônus no valor da metade do anunciado . Ativei o bônus e em seguida cancelei o bônus por entender que o valor não correspondia ao valor verdadeiro . A mais de um mês venho tentando reaver meu bônus e por e-mail eles me responderam que devido eu ter ativado a metade do bônus,  eu não tenho nenhum direito a mais para reivindicar.  Não façam apostas nesta casa farjuta e denunciem todos os desmandos desses [Editado pelo Reclame Aqui] . Mais respeito por favor."
42,galera-bet,Esqueci a senha,nao-consigo-acessar-minha-conta_3XClUwHByGwOWfJr,Esqueci a senha
43,galera-bet,Venho por meio desta alertar a todos que venham apostar nessa casa de aposta.Fui recomendado por um amigo a conhecer o,bloqueio-de-conta-com-saldo_EvVrszxz1sx76Sr_,"Venho por meio desta alertar a todos que venham apostar nessa casa de aposta.Fui recomendado por um amigo a conhecer onde jamais deveria ter conhecido Estava tudo certo em outra casa de apostas onde operava.Resumo da história, a meses venho operando no Galera.Bet de forma tranquila, algumas vezes solicitações de verificação de documentos e conta liberada normalSempre fui um apostador de valores altos e teve uma semana onde PERDI mais de 60 mil reais nessa casa de apostas e faz parte, estamos sujeitos a ganhos e percas.No dia seguinte, fiz um aporte de 50 mil reais para buscar recuperar esse prejuízo e bem sofrido meu bilhete bateu e ganhei o jogo.E a partir daí começou meu estresse !! O site limita o saque diário ate 10 mil, então comecei minhas retiradas todos os dias e fazendo meus jogos ao mesmo tempo dentro da casa de aposta.Até que ao solicitar um saque vem a mensagem de Conta restrita e meu saldo em 25 mil reais na conta.Entro em contato e novamente solicitação documentos onde comprovam minha renda, meu deposito, comprovantes de endereço, etc etc etc.Bom, isso pra mim é tranquilo pois ja opero a anos no mercado e com valores altos é mais que certo a casa solicitar e como não devo nada pelo contrário, sou uma pessoa pública com selo de verificação nas redes sociais, todos os anos declaro imposto de renda, tenho empresa em meu nome de porte grande ativa, marca de roupa e freelances de parcerias em divulgação de marcas e conteúdos.Bom, encaminhei literalmente tudo em anexo para o setor e suporte da casa de apostas e estou a semanas sem resposta onde todos os dias ligo e sempre a mesma coisa encaminhos seu caso para setor responsável, por favor aguarde , e hoje ao acessar a conta, veio a bela mensagem CONTA BLOQUEADA .Entrei em contato hoje novamente e claro a mesma resposta, solicitei para o suporte me ligar e resolver mas informam que nao pode .Bom, a casa de apostas bloquiou minha conta com saldo dentro e infelizmente caso não venha a ter contato irei prosseguir junto à um processo contra empresa, onde ela não pode bloquear dinheiro de usuários onde não consta como [Editado pelo Reclame Aqui] e não é o meu caso onde tenho toda documentação e comprovações e infelizmente sendo prejudicado."
44,galera-bet,"No dia 12/08/2022, realizei um depósito no valor de 30 reais na minha conta no site Galera.bet e percebi que o dinheiro não caiu n",realizei-um-deposito-e-o-dinheiro-nao-caiu-na-conta_szEKpM7Uh6PHtJgT,"No dia 12/08/2022, realizei um depósito no valor de 30 reais na minha conta no site Galera.bet e percebi que o dinheiro não caiu na conta, verifiquei na minha conta do banco e o valor foi deduzido. No dia 13/08/2022, entrei em contato com o suporte da Galera.Bet e já vai fazer uma semana sem resposta. "
45,galera-bet,Fiz um depósito sexta feira 12/08/2022 8:26 e até a atual data 17/08/2022 não foi creditado em minha conta. Todo dia mandando mens,deposito-nao-creditado_92lqQI_VwLpkI_JC,Fiz um depósito sexta feira 12/08/2022 8:26 e até a atual data 17/08/2022 não foi creditado em minha conta. Todo dia mandando mensagem e só me responde que está aberto o chamado no setor responsável mas nunca me dá uma resposta direito. Mixaria pro que eles [Editado pelo Reclame Aqui]m. Nao recomendo mais galera bet depois disso. Fiquem espertos casa de apostas feita para prender seu dinheiro.
46,galera-bet,Olá boa tarde. Estou tentando a bastante tempo me cadastra no galera bet. Sem nenhum sucesso . Estou a dias tentando me  cad,problemas-no-cadastro_fy8M8Xe4FMhE-zn5,Olá boa tarde. Estou tentando a bastante tempo me cadastra no galera bet. Sem nenhum sucesso . Estou a dias tentando me  cadastra mais só dá erro . Sou Corinthians de coração . Mais tem coisas que poderia melhorar . 
47,galera-bet,Fiz um saque no galera.bet há 5 dias. O dinheiro ainda não caiu e o fale conosco é péssimo. Ninguém da uma informação precisa.,saque-nao-recebido__MM8Dl3iP0IQXsYX,Fiz um saque no galera.bet há 5 dias. O dinheiro ainda não caiu e o fale conosco é péssimo. Ninguém da uma informação precisa.
48,galera-bet,Aceitei o bônus de 50. Cumprir todas as regras. Agora a casa de aposta não quer pagar e eles não respondem. Meus documentos estão ,nao-quer-pagar_-uLZ3BndGyOtoh_H,Aceitei o bônus de 50. Cumprir todas as regras. Agora a casa de aposta não quer pagar e eles não respondem. Meus documentos estão em análise mais de 1 mês e na hora de sacar não consigo. Já mandei diversas mensagens e nunca responderam 
49,galera-bet,"Realizei um depósito e cumpri todos os requisitos para retirar o valor ganho, inclusive confirmado com eles que os requisitos estã",nao-consigo-realizar-saque-do-valor-ganho_uoxcN7Gac9a8SibI,"Realizei um depósito e cumpri todos os requisitos para retirar o valor ganho, inclusive confirmado com eles que os requisitos estão cumpridos. Entretanto, não validam meu documento para autorização do saque. Já enviei a foto nove vezes, conforme a orientação e pedido dos vários atendentes e sempre retornam por e-mail informando que não foi possível validar a foto. Estou muito descontente, pois já entrei em contato com o suporte diversas vezes, confirmei dados pessoais, e mesmo assim não liberam o valor na minha conta. Para inserir valor foi muito fácil, é claro.. Mas se tratando da retirada do que ganhei, não cumprem com a parte deles, não fazem a devolutiva do valor que apostei. Preciso de ajuda"
50,galera-bet,Fiz uma aposta no galera Bet ou Betano ganhei pé do o resgate de 1000 reais e eles não pagaram então não aconselho para ninguém e ,enganacao_KIo-DgZ4SF-CezDy,Fiz uma aposta no galera Bet ou Betano ganhei pé do o resgate de 1000 reais e eles não pagaram então não aconselho para ninguém e reclama com eles eles falam que é um erro técnico e que vai ser feito o pagamento e até agora nada 
