,company_name,description,href,full_complain
27,betfair,"Infelizmente a plataforma de apostas não é séria. Apesar de ser baseado em jogos de azar, espera-se um.pouco idoneidade do sistema",bugs-e-saldo-zerado_Bv5e3QnwqtxxLtGi,"Infelizmente a plataforma de apostas não é séria. Apesar de ser baseado em jogos de azar, espera-se um.pouco idoneidade do sistema, visto que a banca.sempre fatura quando o jogador saca 100,00. O problema está em quando vc chega a casa dos 70,00 reais de ganhos, visto que vc aposta a partir de 20,00. O jogo começa a travar e quando vc chega aos 100,00 ele começa a não possibilitar que vc aposte na distância minima (jogo crash) e força o jogador a ter que atualizar a tela do navegador, ou a sair e entrar no jogo novamente, o que faz seu saldo ir a zero, ou a 20,00. Aí vc olha o histórico de apostas e fica como se vc tivesse apostado tudo e perdido. Não tenho grandes expectativas com esses jogos, mas ocorreu comigo 3 vezes. Uma na quinta, 17/08 quando comecei e duas vezes no domingo, quando por 1x estava com 100 e poucos reais e na 2x com 90 e poucos, após apostar 20,00. Tudo bem que a casa sempre ganha,mas assim é escancaradamente pra [Editado pelo Reclame Aqui]."
28,betfair,No dia 18 de agosto de 2022 foi efetuado uma compra no valor de r$ 250 gerado um boleto para o dia 25 de agosto de 2022 para pagar,boleto-gerado-de-uma-compra-nao-feita-por-mim_i8ZfGEoO0PYlKVKb,No dia 18 de agosto de 2022 foi efetuado uma compra no valor de r$ 250 gerado um boleto para o dia 25 de agosto de 2022 para pagar para dinar facilitadora de pagamentos internacionais e essa compra não foi feita por mim eu não consigo saber o que foi comprado. eu gostaria que essa compra fosse cancelada.
29,betfair,Preciso logar com meu CPF quando vou me cadastrar fala que já tenho conta mais não tenho . Pr,logim_gx44oxqgu5kv9Tg0,Preciso logar com meu CPF quando vou me cadastrar fala que já tenho conta mais não tenho . Pr
30,betfair,"Entrei over 2,5 gols HT na partida de Ascoli x Spal.Quando saiu dois gols dei cash out e logo marcou meu lucro de 276 dolare",fiz-o-cash-out-e-foi-validado-na-hora--e-depois-marcou-que-nao-tinha-sido-feito_-AKLPa6t1srGaQ7d,"Entrei over 2,5 gols HT na partida de Ascoli x Spal.Quando saiu dois gols dei cash out e logo marcou meu lucro de 276 dolares e assim voltando aminha responsabilidade de 43dolares.Quando foi encerrado o HT(primeiro tempo) esperei o lucro cair na minha conta ,só que não aconteceu.Entrei em contato com o suporte e a atendente diz que meu cash out foi feito mas indevidamente.Eu pensei que tinha saído da partida porqueassim mostrou na plataforma e pra minha surpresa não saiu.A própria atendente diz que foi indevidamente feito isso ,ou seja, erraram e eu fiquei no prejuízo."
31,betfair,"Tento entrar faz um tempo e não consigo, falei com atendente e ele disse que entrariam em contato e até hoje nada,sempre q tento a",n-consigo-acessar-minha-conta_yRLdZmk2kCrH9Eg1,"Tento entrar faz um tempo e não consigo, falei com atendente e ele disse que entrariam em contato e até hoje nada,sempre q tento aparece""Você está bloqueado do site e sua exclusão não pode ser revertida por nossa equipe de serviço de atendimento ao cliente."" Não solicitei nem uma autoexclusão e o só porte não ajuda."
32,betfair,Vim aqui informa que a recebedora de pagamentos DINAR FACILITADORA DE PAGAMENTOS INTERNACIONAIS LTcpf/cnpj42.803.415/0,cobranca-indevida_SO2IiMkwuGAh6Wlb,Vim aqui informa que a recebedora de pagamentos DINAR FACILITADORA DE PAGAMENTOS INTERNACIONAIS LTcpf/cnpj42.803.415/0001-43. Ela que recebe os depósitos da BETFAIR uma casa de aposta online crio um boleto no valor de 400$ para vencer dia 10/06/2022 isso é um [Editado pelo Reclame Aqui] vou toma atitude que tem que ser toma isso ai e dano moral ok
33,betfair,Fiz meu emprestimo do fgts com eles. Disseram que teria que pagar o valor da devolução.  Depois de 2 horas o valor do emprestimo c,fiz-um-pagamento-e-nao-recebi_MahUFoprfycVpD6c,Fiz meu emprestimo do fgts com eles. Disseram que teria que pagar o valor da devolução.  Depois de 2 horas o valor do emprestimo cairia. Resumindo.  Paguei e nao recebi nada . Puxa cai mesmo nesse [Editado pelo Reclame Aqui]. Estava tao feliz e confiante.  Pois preciso do dinheiro.
34,betfair,Meu irmao me emprestou 50 reais depositando na minha conta para eu apostar e perdi 20 reais e nao quero fazer mais apostas. Decidi,estou-sendo-editado-pelo-reclame-aqui_vIooU8-rLejv3yj0,"Meu irmao me emprestou 50 reais depositando na minha conta para eu apostar e perdi 20 reais e nao quero fazer mais apostas. Decidi entao fazer a transferencia para o meu irmao dos 30 reais que sobraram na conta direto pra conta dele e bloquearam a conta e sumiram com os 30 reais. Ja tem semana e nada, ja fiz um novo castro, ja mandei fotos do rg e tudo, todas as informações que me pediram, comprovante de endereçom extrato bancrio, comprovante de residencia em meu nome, duas vezes e fiz a terceira vez agr e ja estou perdendo a cabeça, que coisa chata, sempre me pede 5 dias uteis e nada de resolver meu problema, nao consigo ajuda pelo chat, pq é simplismente horrivel, elas fecham a cvsa e pronto, dizem que tenho que esperar. Estou sendo [Editado pelo Reclame Aqui]. NAO UTILIZEM ESSE SITE PARA FAZEREM APOSTAS, É UM LIXO!!"
35,betfair,Eu estava com 195 reais não jogo tenho ate print do valor que eu estava agora fui apostar só que o jogo não carregou então reinici,dinheiro-sumiu_2hpjZi5lf9_Uy9vo,Eu estava com 195 reais não jogo tenho ate print do valor que eu estava agora fui apostar só que o jogo não carregou então reiniciei o site e o dinheiro todo sumiu não sei o porque e já tem 01:30 que estou tentando reiniciar o site pra ver se o dinheiro aparece mas até agora não aparece nada 
36,betfair,"Eu apostei 300 reais no jogo chamado ""Crash"" eu tinha certeza de que eu ganhei a aposta mas devido a um erro do aplicati",perda-de-dinheiro-por-um-defeito-do-app_YNrdmQdN1qA9N8vl,"Eu apostei 300 reais no jogo chamado ""Crash"" eu tinha certeza de que eu ganhei a aposta mas devido a um erro do aplicativo eu perdi tudo, por favor me reembolsem o dinheiro e corrijam o problema"
37,betfair,"No dia 11/8/22 fiz um depósito na Betfair no valor de R$ 200, como não recebi bônus no mesmo valor, solicitei retirada no mesmo va",solicitacao-de-retirada-nao-efetuada_y6zqnXLhDcogROy_,"No dia 11/8/22 fiz um depósito na Betfair no valor de R$ 200, como não recebi bônus no mesmo valor, solicitei retirada no mesmo valor. No dia 16/8/22 entrei em contato com o suporte da Betfair e fiz reclamação que ainda não tinha recebido valor em minha conta. O atendente me reportou que havia dado problema na transferência  bancária e o mesmo reverteu minha solicitação em sistema e me pediu para fazer nova solicitação de retirada/saque e assim foi feito. Hoje novamente entrei em contato e vieram com a mesma justificativa anterior. Já informei minha chave do PIX e nada foi feito. Gostaria muito da ajuda de vcs nesta questão. Obrigado!"
38,betfair,"Apostei no mercado de escanteios, o saldo não diminuiu e nem apareceu em apostas em aberto.Refiz a entrada e apareceram as d",aposta-duplicada_WELjzVnqqPSUPqd5,"Apostei no mercado de escanteios, o saldo não diminuiu e nem apareceu em apostas em aberto.Refiz a entrada e apareceram as duas apostas logo após o gol do Fluminense, nem me dando a chance de fazer o cash out da segunda entrada. "
39,betfair,"Estava jogando, estava com 654,00 de saldo.O jogo começou a dar erro, não me permitia mais apostar, eu parei, e quando volte",meu-dinheiro-sumiu_UXCvPJzP6iNHF5nX,"Estava jogando, estava com 654,00 de saldo.O jogo começou a dar erro, não me permitia mais apostar, eu parei, e quando voltei, meu dinheiro havia sumido, estando com um saldo de 3,90Entrei em contato pelo chat, e me disseram que eu perdi em aposta, e que não podiam fazer nada."
40,betfair,"Depois de acabar de perder R$200,00 em duas apostas no futebol, eu ainda tinha R$219,17 de saldo que depositei na Betfair do",aposta-vencedora-liquidada-sem-pagar-o-lucro-de-r16500_g5GP0Y2WztOxrF7C,"Depois de acabar de perder R$200,00 em duas apostas no futebol, eu ainda tinha R$219,17 de saldo que depositei na Betfair do meu próprio dinheiro, e resolvi apostar os R$219,00 numa partida de tênis onde estava uma odd de 1.74. Quando a partida estava no ponto final do jogo para a minha aposta ganhar, sumiram imediatamente todas as informações da partida e em seguida fui ver o saldo contando com a aposta vencida, mas só voltaram os R$219,00 dos R$384,00 que eu deveria ter ganhado, dando a aposta como liquidada, sem pagar absolutamente nada pela aposta vencedora. Em outra situação, eu tinha uma aposta múltipla de 3 jogos de futebol, que apostei R$150,00 com odds de 1.9 , 1.22 , 1.03, e receberia de LUCRO R$184,00, mas pagaram só R$34,00 de lucro. Absolutamente bizarro, me fizeram de idiota."
41,betfair,"Estava jogando, estava com 451,00 de saldo.O jogo começou a dar erro, não me permitia mais apostar, eu parei, e quando volte",meu-dinheiro-sumiu-do-app_ZDfW_rpPo9P_M88C,"Estava jogando, estava com 451,00 de saldo.O jogo começou a dar erro, não me permitia mais apostar, eu parei, e quando voltei, meu dinheiro havia sumido.Entrei em contato pelo chat, e me disseram que eu perdi em aposta, e que não podia fazer nada."
42,betfair,"Fiz um pix no valor de 600 reais no dia 12/08, já se passaram 4 dias (hoje completa 5) e a empresa disse que houve problema em pro",fiz-um-pix-e-ja-se-passaram-quatro-dias-e-ate-hoje-nao-recebi-o-dinheiro_hchIzA5MN3RRBzAQ,"Fiz um pix no valor de 600 reais no dia 12/08, já se passaram 4 dias (hoje completa 5) e a empresa disse que houve problema em processar o pagamento, porém, não me deu nenhum prazo para resolução do problema porque segundo a Betfair, eles tercerizam os pagamentos. Me pediram o comprovante e o extrato e mesmo eu mandando não resolveram meu problema e falaram que não tem prazo para resolver. Estou tendo que apostar na conta da minha namorada, mas estou muito desanimado sem o dinheiro da minha conta. Depois ainda enviei mais 50 reais para minha conta e entrou, ou seja, o valor de 600 reais enviando no dia 12 não entrou até hoje e o de 50 entrou e falaram que tinha ocorrido um problema. Mas não faz sentido ter entrado um pagamento posterior de menor valor e um anterior de maior valor não ter entrado."
43,betfair,"Fiz um pedido de saque na conta da minha esposa pois não tinha o banco que trabalho ,porém ao invés de devolverem o dinheiro por s",problemas-de-saque_dtzXeCb4HnSimdPs,"Fiz um pedido de saque na conta da minha esposa pois não tinha o banco que trabalho ,porém ao invés de devolverem o dinheiro por ser uma conta diferente, sumiram com o dinheiro e bloquearam minha conta com saldo ,não podendo nem sacar o saldo que tenho e nem usar o site ,apenas me pedem para esperar,um descaso completo com o usuário."
44,betfair,Tenho um valor a ser sacado na Plataforma da Betfiery e não consigo.Só chega a msg falha a retirada!!É um absurdo vc c,nao-consigo-sacar-meu-dinheiro_y2XYbxAdldzdF6_s,"Tenho um valor a ser sacado na Plataforma da Betfiery e não consigo.Só chega a msg falha a retirada!!É um absurdo vc colocar um dinheiro e não conseguir sacar, engraçado que para fazer depósito super da certo ."
45,betfair,Não consigo sacar o dinheiro,reembolso_gRrHVeSCfofTt22g,Não consigo sacar o dinheiro
46,betfair,"Quero reembolso do dinheiro que apostei 20,00",reembolso_t_6id70QvVAul1T_,"Quero reembolso do dinheiro que apostei 20,00"
47,betfair,"Ao efetuar um cash out, no valor de 266,34, porém no momento do carregamento da barra o valor foi alterado para 0,29 Centavos, man",mudou-o-cash-out-no-momento-do-carregamento_vgHB0JPTHgp_76HS,"Ao efetuar um cash out, no valor de 266,34, porém no momento do carregamento da barra o valor foi alterado para 0,29 Centavos, mantive contato com a empresa para tentar solucionar o problema porém apenas me responderam que não houve erro e que nada poderia ser feito. Lamentável a postura já que se trata de uma empresa conhecida nacionalmente. Anexei o print da apostas os horários dos cash out pois foram dois, no mesmo horário, sendo um creditado e outro tendo o valor alterado, e mesmo assim afirmaram que não houve erro, infelizmente é lamentável a postura da empresa."
48,betfair,"Uma casa de apostas fraca, onde vc abre uma conta e nao pode apostar o valor q vc aposta quer . Te impossibilita de jogar o quanto",horrivel-casa-de-apostas--so-tem-fama_qjNYijncmxaqOQ9T,"Uma casa de apostas fraca, onde vc abre uma conta e nao pode apostar o valor q vc aposta quer . Te impossibilita de jogar o quanto vc quer . Como se o cliente fosse controlado pra os valores q ela quer . É uma vergonha . Se quer q atrai clientes tem q aceitar o cliente apostar o valor q ele quiser "
49,betfair,"O site após eu ganhar R$ 3.000 e fazer solicitação do valor do mesmo pra saque, suspendeu a minha conta sem maiores explicações e ",site-desativou-a-minha-conta_-qYpvT-XaA39cQeI,"O site após eu ganhar R$ 3.000 e fazer solicitação do valor do mesmo pra saque, suspendeu a minha conta sem maiores explicações e eu perdi total acesso ao sistema e ao dinheiro que deveria ter recebido em 12hrs na minha conta. Preciso de uma resposta pois havia colocado valores em deposito também na plataforma."
50,betfair,Quando me cadastrei na betfair usei como comprovante de residência a conta de minha internet e ao decorrer do tempo troquei minha ,broquearam-minha-conta-e-nao-saquei-todo-meu-dinheiro_ZGzT0HBrmIx7UnLx,"Quando me cadastrei na betfair usei como comprovante de residência a conta de minha internet e ao decorrer do tempo troquei minha internet ,a  fatura da minha internet atual vem por e mail e não por correio, e a conta de luz de onde eu moro está no nome do meu pai, já mandei RG extrato bancário  print do meu extrato e não desbloqueam minha conta , alegam que tenho que ter um conta de luz no meu nome ou fatura do cartão enviada pelo correio sendo que eu não recebo nenhuma fatura pelo correio, acho que a betfair poderia melhorar este atendimento mesmo com CPF RG extrato foto print eles não desbloqueam a conta e não devolvem o dinheiro  não recomendo a betfair a ninguém por este motivo "
