,company_name,description,href,full_complain
246,betano,Pos bem eu ia depositar 350 e acidentalmente depositei 3.500 reais na betano quando fui sacar fiquei sabendo que eu so podia sacar,saque-pix-nao-feito_tm3UxsEEp86bHgFO,"Acessei a plataforma, com a promessa de receber um bônus de até R$300,00 com um cupom viplance, tinha que depositar R$ 50,00. Eu fiz, não recebi, mandei mensagem, até hoje não fui respondida. Não recomendo "
247,betano,"Fiz uma aposta ontem em um jogo, apostei em -6,5 cartões. Saíram 6 cartões no jogo e a aposta foi dada como perdida. Fui no chat o",bilhete-dado-como-perdido_v_Zmq5bIovJAjv-P,"Pos bem eu ia depositar 350 e acidentalmente depositei 3.500 reais na betano quando fui sacar fiquei sabendo que eu so podia sacar depois de apostar todo esse valor, tudo bem fiz a aposta e ganhei logo apos solicitei o saque pix no qual eles informam que demora 1 hora para ser processado, estou esperando quase um dia inteiro e estou precisando do dinheiro, mesmo apos eu fazer oq precisava para liberar o dinheiro para saque eles não me transferem. O telefone deles não funciona, no chat eles te ignoram nao respondem e no email demora mais de 5 horas para responder e agora pararm de responder acho que querem ficar com meu dinheiro só pode!"
248,betano,Já fiz duas solicitações de saque e coloco pix direito da conta bancária e cadastro da betano e dinheiro retorna conta é descaso i,problema-saque_H7Pa1SmaxWbWccYc,"Fiz uma aposta ontem em um jogo, apostei em -6,5 cartões. Saíram 6 cartões no jogo e a aposta foi dada como perdida. Fui no chat online e não presta, nunca te atendem, já fiquei mais de 20 min lá e ninguém atende, fui no email e só respondem com resposta automática. Suporte péssimo "
249,betano,"Fiz um depósito de 400 reais na betano, apostei os mesmos 400 e fui vencedor na aposta, gerando um saldo de saque de 590 reais, fi",sumiram-com-meu-dinheiro_E5SUEumuCtG7jNax,Já fiz duas solicitações de saque e coloco pix direito da conta bancária e cadastro da betano e dinheiro retorna conta é descaso isso 
250,betano,"Primeiro que não creditaram na conta e não finalizaram as apostas da copa do brasil, que era pra ter acontecido no dia 19/08, muit",nao-pagamento-da-aposta_G0nuI-kCNi8OqJmv,"Fiz um depósito de 400 reais na betano, apostei os mesmos 400 e fui vencedor na aposta, gerando um saldo de saque de 590 reais, fiz a solicitação de saque e já faz mais de 16h que a betano não dar satisfação da valor, falo com o suporte, dizem que não podem fazer nada, mando email, dizem que o mesmo não existe na base de dados, faço depósito aceitam, sacar não? Quero ma resolução pra esse problema, simplesmente a betano sumiu com meu dinheiro, solução já!"
251,betano,"Fiz uma aposta no domingo, em um jogo de tênis, e o jogo foi encerrado antes da hora devido a uma lesão de um dos atletas, devido ",aposta-anulada_0_3Ej20bDif1Ln_8,"Primeiro que não creditaram na conta e não finalizaram as apostas da copa do brasil, que era pra ter acontecido no dia 19/08, muito errado já que o jogo finalizou no dia anterior. E o bônus de 20 reais da Missão Copa do Brasil, onde cumpri todos os requisitos, mas não recebi o bônus. Mandei email pra plataforma e responderam com mensagem padrão, não solucionaram o fato. "
252,betano,"Há meses que tento efetivar um ""processo de verificação"" de minha conta no site BETANO, mas sempre as tentativas são fin",hipocrisia-e-mentiras-da-empresa-de-apostas-esportivas-betano_-u_eVA4EasOhJvGA,"Fiz uma aposta no domingo, em um jogo de tênis, e o jogo foi encerrado antes da hora devido a uma lesão de um dos atletas, devido a este fato a aposta teria que ser anulada pela Betano, porém até o momento estão dando ela como perdida, e ao entrar em contato via email ou chat, eles simplesmente não dão uma solução no problema e ficam me pedindo o ID da aposta, porém o ID foi enviado em todas as mensagens via e-mail, no chat já me informaram que a aposta vai ser anulada, porém já tem mais de 48 horas, o ID da aposta é 2446245316."
253,betano,"Fiz uma transferência via pix para a betano  já vai entrar no terceiro dia e o dinheiro não cai na conta,entro em contato via emai",deposito-nao-creditado_PSfEmIvjBCNqsTFQ,"Há meses que tento efetivar um ""processo de verificação"" de minha conta no site BETANO, mas sempre as tentativas são findadas sem solução, pois o aplicativo do site não a executa. Assim, estou impossibilitado de efetuar saque e meu dinheiro está lá preso. A grande hipocrisia é que mesmo sem ter o tal processo de verificação findado, eu posso efetuar depósitos. Isso é vergonhos, é absurdo e um desrespeito ao usuário do site."
254,betano,Fiz um depósito já faz 3 dias na betano e até hoje não fui estornado eles só manda a msg programada no email e uma vergonha essa c,fiz-um-deposito-ja-faz-3-dias-na-betano-e-descontou-da-minha-conta-e-nao-chegou-na-conta-da-betano_tfEDjh9AVBUNvpI6,"Fiz uma transferência via pix para a betano  já vai entrar no terceiro dia e o dinheiro não cai na conta,entro em contato via email apenas recebo mensagens automáticas suporte muito ruim..uma das piores casa de apostas na solução de problemas não recomendo."
255,betano,"ola, dia 20 desse mes eu depositei um dinheiro na minha conta da betano pela primeira vez por que um amigo meu disse que era uma c",meu-saque-nao-cai-tem-2-dias_EZbLws32iKWiD4pN,Fiz um depósito já faz 3 dias na betano e até hoje não fui estornado eles só manda a msg programada no email e uma vergonha essa casa de aposta não indicou pra ninguém quero meu dinheiro de volta
256,betano,"Fiz algumas apostas com add 1.78 e apostei 100,00. Recebi somente 139,00 entrei em contato e até agora nada.Outra aposta de ",pagamento-pela-metade_0AuJjBpYcbfjUjou,"ola, dia 20 desse mes eu depositei um dinheiro na minha conta da betano pela primeira vez por que um amigo meu disse que era uma casa de aposta boa, eu botei 50 fiz umas apostas e fui a 100 que e o minimo de saque, ai como eu ja podia sacar no dia 21 eu saquei pois preciso do dinheiro urgente, diz que o saque pix demora por volta de 1 hora mas o meu ja tem mais de 24 horas e não caiu na minha conta ainda, eu saquei por volta das 18:30 a 19:40 e ja são 23:00 do dia seguinte significa que ja passou um dia e meu dinheiro não caiu ainda, meu dinheiro pode ate cair mas eu depositei na betano pois precisava do dinheiro pra hoje ai consegui o dinheiro e o saque ta demorando muito não consegui meu saque da betano e ainda perdi meus 50 reais por um dia, e to que nem um bobo esperando esse dinheiro cair, obrigado betano "
257,betano,"Ontem a noite (21/08/22) estava fazendo apostas e ao chegar em 915,17 eu parei já tinha. As apostas foram feitas em jogos em que e",dinheiro-retirado-da-minha-conta_DAX8Xo5qzlk34rs1,"Fiz algumas apostas com add 1.78 e apostei 100,00. Recebi somente 139,00 entrei em contato e até agora nada.Outra aposta de 100,00 com add de 1.7 e recebi só 135,00.Quando apostei 100,00 e perdi foi embora exatamente os 100,00."
258,betano,"estão [Editado pelo Reclame Aqui] meu dinheiro no aviador do horar ganho e não registra, tem hora q aposto aposta e cancelada mais o valor não volta ",estava-jogando-no-aviador-td-hora-some-dinheiro-la-e-o-valor-nao-volta-estao-editado-pelo-reclame-aqui-na-cara-dura_gjPkBtCTw9Sqh12I,"Ontem a noite (21/08/22) estava fazendo apostas e ao chegar em 915,17 eu parei já tinha. As apostas foram feitas em jogos em que eu estava assistindo online, não foi bônus nem nada. Quando fui abrir o aplicativo hoje pela manhã só tinha a quantia de 372,07. Retiraram dinheiro da minha conta sem autorização. Falei no chat falaram que as apostas tinham sido invalidadas e pelo e-mail me falaram algo de bônus. Ou seja: nada com nada. Quero meu dinheiro de volta! "
259,betano,"No dia 16/08/2022 depositei o valor de R$ 3000 via boleto. Não consegui fazer aposta no jogo que queria, e solicitei saque, este s",saque_0sYp7_CAJUW62ZKV,"estão [Editado pelo Reclame Aqui] meu dinheiro no aviador do horar ganho e não registra, tem hora q aposto aposta e cancelada mais o valor não volta pra minha banca tá difícil de mais "
260,betano,"voce deposita 300 reais e ganha 300, mas precisa apostar 3000 para poder SACAR O SEU PROPRIO DINHEIRO, e ainda nao tem extorno nem",bonus-ridiculo-de-saque_ic1a7XQ_kJJKH-Ra,"No dia 16/08/2022 depositei o valor de R$ 3000 via boleto. Não consegui fazer aposta no jogo que queria, e solicitei saque, este saque foi negado, porque informaram que tenho que apostar o valor para poder sacar. Nos termos de uso não especifica odd mínima para aposta, e entrei em contato via chat e o atendente informou que qualquer odd é valida para efetivar a aposta. APOSTEI E GANHEI R$ 3120, E QUANDO SOLICITO O SAQUE NOVAMENTE FALA QUE AINDA NÃO APOSTEI O VALOR DEPOSITADO, E O SAQUE FICA SÓ EM PROCESSAMENTO."
261,betano,Depositei 30 reais na conta betano dia 20 de agosto 2022 horario 22:26 e até hoje segunda feira dia 22 de agosto nao caiu na conta,fiz-um-deposito-pix-no-sabado-e-nao-caiu-na-conta-betano-ate-hoje_Qn9vBZem7mLurwfj,"voce deposita 300 reais e ganha 300, mas precisa apostar 3000 para poder SACAR O SEU PROPRIO DINHEIRO, e ainda nao tem extorno nem nada, ainda o suporte zomba da sua cara dizendo que nao e banco e sim cassino.nunca jamais depositem nada nessa merda!e cuidado com seus documentos"
262,betano,Faço apostas sempre na betano e nunca me deram bônus nem apostas grátis e nem dinheiro para apostar igual eles fazem com vários jo,bonus-em-dinheiro-ou-rodadas-gratis_eLh4XzNQQV3DK3u_,Depositei 30 reais na conta betano dia 20 de agosto 2022 horario 22:26 e até hoje segunda feira dia 22 de agosto nao caiu na conta ja entrei contato pelo chat e suporte e eles não estorna meu dinheiro. Quero meu dinheiro de volta. E não resolveram meu problema que é um ato simples de devolver meu dinheiro de volta ou seja o estorno.
263,betano,Ao criar conta para minha filha com usuário elisandraoli no site da Betano.com bloquearam a conta depois de realizado depósito de ,bloqueio-de-saque-do-dinheiro-depositado_RwnVSOAdjYiql2_v,"Faço apostas sempre na betano e nunca me deram bônus nem apostas grátis e nem dinheiro para apostar igual eles fazem com vários jogadores.Vejo várias pessoas postando que a betano deu 20 100 200 pra apostar e eu nunca recebo nada disso . Sempre dizem que ainda não me enquadro .Como não me enguadro se sou jogadora ativa ontem msm joguei 1000 . E até na roleta que eles colocam eu não ganho 1 centavo , não tem estou mais vendo vantagem em jogar na betano já que eles não me consideram jogadora "
264,betano,"Ontem indiquei meu primo Jhonatan para ingressar ao app de apostas Betano, meu primo depositou R$200,00 reais e obteve 200 de bônu",nao-recebi-pelo-bonus-de-indicacao_DILlEHH_E_-IEvES,"Ao criar conta para minha filha com usuário elisandraoli no site da Betano.com bloquearam a conta depois de realizado depósito de R$ 300,00 reais. Alegando algum tipo de [Editado pelo Reclame Aqui] para captação de bônus.Foi solicitado documentos e comprovante de residência, os quais foram enviados.Mesmo assim a empresa bloqueou o valor depositado e não estornar o valor ao cliente.Foi solicitado encerrado da conta e devolução do valor depositado e mesmo assim a empresa se nega a realizar o saque."
265,betano,"Efetuei uma solicitação de saque e até o presente momento não cumpriram. Na hora de cadastrar, oferecem N oportunidades e opções. ",demora-no-saque_s0h9GZnaT1y3uN5X,"Ontem indiquei meu primo Jhonatan para ingressar ao app de apostas Betano, meu primo depositou R$200,00 reais e obteve 200 de bônus, até ai ok, porém quando eu indico alguém, ganho uma aposta grátis de 30 reais e meu indicado também ganha mais uma, foi a qual não recebemos.. Entrei em contato e o atendente me informou que por ele estar conectado na mesma internet que eu, não foi creditado.. Estávamos em uma chácara do meu avô, comemorando 81 anos da minha avó, local com internet e sinal telefônico limitado, eu por ter um plano de internet bom e minha conexão estar funcionando, rotiei minha internet para a família toda.. Hoje meu primo está conectado e apostando a mais de 150km de distância de mim.. Não entendo porque eles não cumprem o que foi prometido, até porque assim que ele cadastrou, me chegou um email dizendo que ele se juntou a minha rede de amigos e que assim que fizesse o primeiro depósito ambos ganharíamos uma aposta de R$30,00 grátis."
266,betano,"Fiz duas solicitações de saque, uma de 600 reais e outra de 200 reais. porém nenhuma das duas realizada, sendo que pra receber ele",problema-no-saque_Qgq8olA1iT23wLgf,"Efetuei uma solicitação de saque e até o presente momento não cumpriram. Na hora de cadastrar, oferecem N oportunidades e opções. Inclusive saque via PIX em até uma hora.. só que quando você solicita o saque dizem que é por até 24 horas!!!Uma tremenda falta de respeito!Essa clausula, é mais uma daquelas letras minúsculas que compõem os contratos. Nos demais sites de apostas, não funciona assim.Abram o olho pessoal.Estou precisando do meu saque URGENTE!!AGUARDANDO  UMA RESPOSTA"
267,betano,"Solicitei saque, transferência via pix, ainda não me depositaram, envio mensagem por e-mail, pelo chat e nada.. Argsan",saque-betano_2Wmr39mqdUfOFuDc,"Fiz duas solicitações de saque, uma de 600 reais e outra de 200 reais. porém nenhuma das duas realizada, sendo que pra receber eles estão normalmente. entrei em contato por email, sem sucesso, dizendo pra eu enviar documentos, minha conta está atualizada e com mensagem deles agradecendo o envio dos documentos. todas essa informações enviadas por email, mais ate o momento sem sucesso."
268,betano,"FIZ UM DEPOSITO DIA 21 DE AGOSTO ÁS 11:30 PARA JOGAR, MAS NÃO CAIU NA CONTA DO BETANO, ENTÃO ELES INFORMARAM QUE IRIAM REEMBOLSAR ",nao-fui-reembolsada_mLbW4UAe1aF1MzH4,"Solicitei saque, transferência via pix, ainda não me depositaram, envio mensagem por e-mail, pelo chat e nada.. Argsantos13"
269,betano,desde ontem tento fazer saque na betano mas não entra nem em processamento. eu sempre fiz o saque tudo certinho mas dessa vez ta d,processo-de-saque_ZLYIsgzcwYE1oDB9,"FIZ UM DEPOSITO DIA 21 DE AGOSTO ÁS 11:30 PARA JOGAR, MAS NÃO CAIU NA CONTA DO BETANO, ENTÃO ELES INFORMARAM QUE IRIAM REEMBOLSAR ATÉ 24HRS. PASSOU DAS 24 HORAS E NÃO FUI REEMBOLSADA. ELES NÃO ME RESPONDEM SOMENTE COM EMAILS JÁ PRONTOS. PRECISO RESOLVER ESSA SITUAÇÃO"
270,betano,"fiz o deposito de 100 reais, joguei e acabei levando 2100 reais, mas gastei bastante grana no cassino ja, bem mais que 100 reais d",saque-pix-demorando-muito_diKjo3IwYByNSBUy,desde ontem tento fazer saque na betano mas não entra nem em processamento. eu sempre fiz o saque tudo certinho mas dessa vez ta dando isso. por favor resolva meu problema pois não quero entrar na justiça
271,betano,"Olá fiz um saque na última sexta não  foi creditado na minha conta , pedi o cancelamento e refiz o saque e ainda não  caiu , já ma",seque-nao--efetuado_aOTNBIXKnD02aIpJ,"fiz o deposito de 100 reais, joguei e acabei levando 2100 reais, mas gastei bastante grana no cassino ja, bem mais que 100 reais desse dinheiro, porem tento sacar, mesmo apos mandar os documentos para verificar a conta e o saque só fica pendente pra sempre, vi que isso é recorrente e só resolvem após abrir reclamação aqui. fico no aguardo da resolucao do problema, tentei diversos momentos o chat, porem nao aparece atendente para me atender. "
272,betano,"Não estou conseguindo saque meu dinheiro da betano, pois a empresa solicita que eu mande comprovante de residência em meu nome, p",liberacao-de-conta-para-saque_an3uzEBRbZfSY7qB,"Olá fiz um saque na última sexta não  foi creditado na minha conta , pedi o cancelamento e refiz o saque e ainda não  caiu , já mandei email pra eles mais não  resolveram nada ."
273,betano,Fiz uma transferência pix e nunca chegou na minha conta bancária.  Já cancelei e fiz o pix novamente mais nunca da certo. Por favo,transferencia-pix_UtNDJYEUe4OWgd_h," Não estou conseguindo saque meu dinheiro da betano, pois a empresa solicita que eu mande comprovante de residência em meu nome, para assim liberar meu saque.Pois bem! Já enviei diversos documentos  e mesmo assim, eles se recusam a liberar meu saque.Enviei uma declaração de residência, registrada em cartório juntamente com uma fatura de telefonia que está em meu nome, com o mesmo endereço da declaração. Com tudo isso, a betano ainda não liberou meu cadastro.Solicito encarecidamente que a Betano resolva o meu problema, pois já fiz diversos depósitos e justamente agora que preciso fazer um saque, eles não liberam.Me ajuda aí BETANO!!Logim: EDSOMBUAS"
274,betano,Fui me limitar para não entrar no cassino e por engano cancelei a conta. Entrei em contato com o chat e pediram para entrar em con,reativacao-de-conta_yd7HcUEHEfmjHJ8D,"Fiz uma transferência pix e nunca chegou na minha conta bancária.  Já cancelei e fiz o pix novamente mais nunca da certo. Por favor preciso de alguma informação. Porque quando é pra depositar quem menos de um segundo,mais quando é pra receber tem esse problema. "
275,betano,"Bom eu fiz um depósito de 20 reais (sem bônus) fiz algumas apostas e fui pra 140,00 saquei 100 e deixei 40$, acontece que o saque ",nao-estou-conseguindo-fazer-meu-saque-so-fica-pendente-nem-pra-cancelar-eu-consigo_6PncMmuPZcJBE0q3,"Fui me limitar para não entrar no cassino e por engano cancelei a conta. Entrei em contato com o chat e pediram para entrar em contato via email. Enviei o e-mail solicitando, o suporte responde pedindo os dados e dando um prazo de 14 dias para solução.Já enviei mais de 10 email, ninguém responde após eu enviar o que é pedido e não nenhum lugar para resolver meu problema.Tenho mais de 4 mil reais e ao que tudo indica, vou ser [Editado pelo Reclame Aqui] por essa empresa."
276,betano,"Boa noite, realizei um saque no dia 17/08 e ainda não caiu na minha conta. Gostaria de um esclarecimento, pois das outras vezes qu",saque-nao-recebido_RNalJdutBlaI6sO3,"Bom eu fiz um depósito de 20 reais (sem bônus) fiz algumas apostas e fui pra 140,00 saquei 100 e deixei 40$, acontece que o saque está pendente a mais de 7 hrs e não tem a opção de cancelar pra sacar novamente, vou dar 2 dias caso não resolvam eu processo vocês e aí vocês me pagam 10x esse valor enrolando os outros.Da só meu dinheiro que eu ganhei que eu nunca mais uso essa péssima plataforma, blaze e estrela bet da uma surra em vocês!"
277,betano,"Fiz um pix para a plataforma da betano no dia 21/08 ainda pela manhã, logo vi que ele não entrou, a partir daí comecei a entrar no",pix-nao-entrou-e-nao-resolveram_1TpEpJm3e17BKsUI,"Boa noite, realizei um saque no dia 17/08 e ainda não caiu na minha conta. Gostaria de um esclarecimento, pois das outras vezes que realizei saques recebi o montante quase que imediatamente, porém desta vez já começo a ficar preocupado, pois já se passaram 4 dias e nada.. "
278,betano,Já é A quarta vez que não consigo usar minhas rodadas grátis já tenho 25 rodadas grátis que sumiram porque não consegui usar e est,nao-consigo-usar-minhas-rodadas-gratis_Pm8Wj8OQ1SKX2-GS,"Fiz um pix para a plataforma da betano no dia 21/08 ainda pela manhã, logo vi que ele não entrou, a partir daí comecei a entrar no chat, só era pedido para guardar, na tarde do dia 21, pelo chat foi informada que o tempo de pix expirou, nisso mandei vários e-mails com o comprovante de conclusão do pix, e nada foi resolvido, então pelo chat do banco, tentei informações do pix pois ele não retornou, fui então informada que o pix foi concluído com sucesso, mesmo mandando todos os comprovantes por e-mail não tive nenhuma solução por parte da plataforma"
279,betano,"Já não é a primeira vez, estou há mais de 2 semanas tentando contatar o chat com eles, mas eles não respondem.. e quando tento pel",comeu-meu-dinheiro-de-apostas_McD9fXZPGhzeyy-N,"Já é A quarta vez que não consigo usar minhas rodadas grátis já tenho 25 rodadas grátis que sumiram porque não consegui usar e estou esperando desde sexta-feira passada dia 12/08/  e até agora nada de devolverem as rodadas Entro em contato só dizem que tem que aguardar primeiro deram prazo de 2 dia e passando uma semana não resolveram meu problema agora mais uma vez recebi sexta feira dia 19/08 25 rodadas no jogo Magic spins e sábado 20/08 recebi 60 no jogo musketeer megaways e não consigo usar nada, isso tudo fazendo missão e gastando dinheiro no total foram usados 400 reais para fazer. Tenho prints e histórico de e-mail enviado para suporte e o chat ao vivo e ninguém nunca resolveu meu problema "
280,betano,"Boa noite!Solicitei hoje um saque no valor de 3.555,38 as 21:00 e no próprio app diz que o valor seria pago em até 1 hora. A",empresa-nao-depositou-o-pix-em-1-hora_bKU7JeubLTq_8H6D,"Já não é a primeira vez, estou há mais de 2 semanas tentando contatar o chat com eles, mas eles não respondem.. e quando tento pelo e-mail, aparece um monte de email automático que eles enviam. São 4 pagamentos de apostas que eu acertei e eles não pagaram e dão como se eu tivesse errado os placares! "
281,betano,"Boa noite, exatamente  hoje as 18:07, fiz um saque pix no valor 347,97. No aplicativo diz que o processamento demora em torno de 3",saque-pix_CKSD7QEdr6n5pmAJ,"Boa noite!Solicitei hoje um saque no valor de 3.555,38 as 21:00 e no próprio app diz que o valor seria pago em até 1 hora. Acontece que não foi pago."
282,betano,"Efetuei depósito de R$ 50,00 via pix pela Caixa Econômica Federal no ultimo sábado dia 20/08/2022 e, até agora, Betano não credito",deposito-via-pix-a-betano_fyvICdRUkejma_dJ,"Boa noite, exatamente  hoje as 18:07, fiz um saque pix no valor 347,97. No aplicativo diz que o processamento demora em torno de 30 minutos a 1 hora para realizar o pix. Porém já se passaram 3 horas. Aguardo o retorno o mais rápido possível."
283,betano,"Toda semana deposito dinheiro e não ganho um bônus, após vários amigos inativos ganharem bônus e comentar cmg fiquei uma semana no",nao-da-valor-ao-cliente_ee9haNHh6duj3By-,"Efetuei depósito de R$ 50,00 via pix pela Caixa Econômica Federal no ultimo sábado dia 20/08/2022 e, até agora, Betano não creditou para eu efetuar minhas apostas. "
284,betano,Foi descontado  da minha conta um valor de 59.00 reais aonde fiz uma aposta em.um jogo no qual já  tinha cido encerrado segundo an,fiz-uma-aposta-aonde--o-jogo-ja-tinha-caido-encerrado_dLQoikBdG58xf4JH,"Toda semana deposito dinheiro e não ganho um bônus, após vários amigos inativos ganharem bônus e comentar cmg fiquei uma semana no chat pedindo (atendimento excelente) mas não sou elegível para o bônus, ou seja a lógica é ser inativo na casa para ganhar bônus, usuários fiéis não ganham.. Vou migrar de casa e ficar inativo para ganhar bônus tbm"
285,betano,"Já são 2 dias de apostas no jogo aVIATOR onde 5 apostas ganhas não foram creditadas como ganhas, não entrou no histórico com o ID ",apostas-nao-creditadas_UqddpQilwO8mMzcD,"Foi descontado  da minha conta um valor de 59.00 reais aonde fiz uma aposta em.um jogo no qual já  tinha cido encerrado segundo antes, conversei no chat da Betano  aonde o atendente  não  soube  me passa  horário  da aposta e  término do jogo entre Cruzeiro x grêmio  ,.quero meu valor de volta  "
286,betano,"Fiz uma aposta no jogo do Bayern de Munique, logo após o sexto gol do Bayern fui fazer o cash out do valor já gerido, isso ainda f",cash-out_vtap490wWEXRwVOz,"Já são 2 dias de apostas no jogo aVIATOR onde 5 apostas ganhas não foram creditadas como ganhas, não entrou no histórico com o ID de apostas na bETANO já mandei email e nada de resposta, são respostas automáticas, não jogam esse jogo, vai acontecer a mesma coisa com voces, podem ver o historico de reclamaçoes parecidas. Eles ficam com o seu dinheiro, ou quando voce vai encerrar, trava o servidor, já sao 5 apostas e eles não querem devolver, ainda mais que não entrou no historico, nao joguem , escolham outros jogos, mas esse nao entrem..quero meu dinheiro de volta, com os lucros que tive nos 5.tenho fotos onde da o erro"
287,betano,"Na data de hoje fiz uma aposta no valor de 30 reais em uma múltipla de 2 jogos, envolvendo uma dupla chance para o 2 tempo do jogo",lesando-cliente_lBgeR3LrO76KLga4,"Fiz uma aposta no jogo do Bayern de Munique, logo após o sexto gol do Bayern fui fazer o cash out do valor já gerido, isso ainda faltava uns 20 minutos para o fim do jogo, mas o sistema bloqueou, não me deu a opção de cash out alegando que a opção de cartões estava indisponível, até entendo que isso aconteça por um curto período de tempo, mas ficou assim até o fim do jogo, não me permitindo realizar o cash out do valor já gerido, enfim no final acabei perdendo o dinheiro por conta de um cartão que faltou, sendo que já estava querendo retirar o dinheiro faltando 20 minutos pro jogo acabar "
288,betano,"No começo que até ganhei e fiz saque mas do segundo dia em diante o app começou a da bugs com mensagens que ""Ocorreu um Erro&",editado-pelo-reclame-aqui-com-bugs_bDh7SpmD84_7N6RO,"Na data de hoje fiz uma aposta no valor de 30 reais em uma múltipla de 2 jogos, envolvendo uma dupla chance para o 2 tempo do jogo na vitória ou empate entre atlético de Bilbao× valencia, e Newcastle× Manchester city, onde eu apostei em ambas, casa ou empate e assim ocorreu, mas a betano colocou minha aposta como perdida!!!! Absurdo, contato no chat deles é impossível muita demora, eu ganhei a aposta exijo meu dinheiro, espero que essa situação seja resolvida"
289,betano,"Eu fui joga porém o jogo estava travando é o Spaceman pela plataforma Betano,pediram ID de tudo mandei e até agora não  tive o ree",o-jogo-pegou-da-minha-conta-101-reais-sem-eu-ter-apostado_M2gAFYxBsYI54pLe,"No começo que até ganhei e fiz saque mas do segundo dia em diante o app começou a da bugs com mensagens que ""Ocorreu um Erro"" mas mesmo assim aparentemente pensando que o dinheiro não foi para aposta era só eu ver a conta que o dinheiro não estava mais lá, ou seja, com esse bug o dinheiro vai para a posta mais você não vê e como essa mensagem de erro eles [Editado pelo Reclame Aqui]m você, perdi $60 reais só com esse tipo de erro em durante 2 dias.O chat de atendimento é uma vida para você conseguir falar sempre tem muitas pessoas para ser atendidas, ou seja, muitos problemas.Fica difícil até pedir um ressarcimento na conta Betano causada pelos bugs de erro."
290,betano,"Depositei 500 reais na betano via pix e não caiu, esperei o prazo estipulado para o estorno e até hj não caiu. Já enviei emails co",betano-me-enrolando_8sbtOSToPqakSL3f,"Eu fui joga porém o jogo estava travando é o Spaceman pela plataforma Betano,pediram ID de tudo mandei e até agora não  tive o reembolso desse valor eu jogo apenas a 1 real 2 ou 3 no máximo  e pela terceira vez descontam 100 reais por erro do jogo os bugs só que dessa vez foi um absurdo  eu não apertei  o start para aposta como pode descontar mesmo assim???das outras 2 vezes eu apertei pq não vi que o jogo mudou o valor sozinho reclamei e nada ,eu deixei pra pois eu não prestei atenção agora foi totalmente diferente eu não  fiz a aposta só tiraram o valor e eu tinha saído do jogo sem apostar quando voltei avia descontado 101 reais absurdo!"
291,betano,Est eli o nato,betano-enganacao_F_iXh1iAvovlc9vi,"Depositei 500 reais na betano via pix e não caiu, esperei o prazo estipulado para o estorno e até hj não caiu. Já enviei emails como eles pedem e até hj não obtive resposta "
292,betano,Ganhei uma aposta e eles não me pagam com alegação de que precisam verificar meu documentos porém antes de ganhar uma aposta perdi,aposta-nao-paga_j67T9jVHHhG_50or,Est eli o nato
293,betano,"No dia 20 de agosto de 2022, apostei R$100,00 a favor da vitória do Goiás contra o Atlético/MG no Campeonato Brasileiro, quando a ",mudanca-de-odds-apos-aposta-realizada_QUmluOVtvGgQznnN,Ganhei uma aposta e eles não me pagam com alegação de que precisam verificar meu documentos porém antes de ganhar uma aposta perdi várias ou seja enquanto eles tão ganhando não se preocupam em checar seus documentos porém se você ganhar eles iram colocar obstáculos absurdos para não pagar isso caracteriza [Editado pelo Reclame Aqui].
