,company_name,description,href,full_complain
10,estrelabet,"Toda vez que tento sacar o dinheiro volta pra minha conga, não estou conseguindo sacar.",nao-consigo-sacar-o-meu-dinheiro_Ji-Uu45a6olMxcuh,"Toda vez que tento sacar o dinheiro volta pra minha conga, não estou conseguindo sacar."
11,estrelabet,Quero deletar minha conta!,deletar-minha-conta_qiraJ21jZR7SPlh5,Quero deletar minha conta!
12,estrelabet,"Estou tentando sacar, mas não deixa pq fala que o cliente tem bônus, não entendo, por favor preciso sacar oque ganhei ",nao-consigo-sacar_d02oF2I3H3m26R5a,"Estou tentando sacar, mas não deixa pq fala que o cliente tem bônus, não entendo, por favor preciso sacar oque ganhei "
13,estrelabet,"faz 1 mês que estou esperando o email de confirmação para começar a fazer as apostas e nada!! sempre que tento logar, dá conta não",conta-nao-ativa_B4Nx8P7aFNZ5eNMB,"faz 1 mês que estou esperando o email de confirmação para começar a fazer as apostas e nada!! sempre que tento logar, dá conta não ativa, pois preciso do email de confirmação. Então se puderem me mandar o email, ou ativar minha conta ficarei grata: debinhasouza1716@gmail.com"
14,estrelabet,"Tentei fazer um saque e não consegui mais meu saldo foi diminuído 25,00 que foi não sei para onde menos para minha conta um nome e",tentei-fazer-um-saque-e-nao-consegui_jdmqqRctYaRXgUmx,"Tentei fazer um saque e não consegui mais meu saldo foi diminuído 25,00 que foi não sei para onde menos para minha conta um nome estranho turkiye finans"
15,estrelabet,"Fiz uma jogada no Aviator apostando 13 reais a 1.40x e uma proteção no segundo jogo de 4,00 à 2,00x. Ambas saque automatico ",devolve-meu-dinheiro_4h0w0jV_8WWk2oo0,"Fiz uma jogada no Aviator apostando 13 reais a 1.40x e uma proteção no segundo jogo de 4,00 à 2,00x. Ambas saque automatico Quando iniciou a rodada, apareceu que minhas duas jogadas foram Canceladas e Pegou todo meu dinheiro que apostei, ou seja Recusou minha jogada e me levou 17 reais.Peço encarecidamente a gentileza de me devolver a quantia que me levou sem minha jogada ter sido validada.Perder no jogo é leal, perder sem ter entrado na rodada eu nao aceito.Favor devolver esse valor mencionado."
16,estrelabet,"Não tô conseguindo sacar meu dinheiro da plataforma, toda vez que solicito o saque o dinheiro volta pra conta da estrela bet dnv, ",problema-no-saque_L9BY2g6uc9I7BCVb,"Não tô conseguindo sacar meu dinheiro da plataforma, toda vez que solicito o saque o dinheiro volta pra conta da estrela bet dnv, sendo que tudo do meu cadastro tá certo, meu pix é o meu CPF que sou titular da conta e mesmo assim não tá indo"
17,estrelabet,"Boa noite Fiz uma aposta no Dragon black e ganhei porque saiu a cor preta e não me pagaram, Estao alegando que a aposta prin",apostei-na-cor-e-nao-me-pagaram_U9n4NpvlRB1HFrwv,"Boa noite Fiz uma aposta no Dragon black e ganhei porque saiu a cor preta e não me pagaram, Estao alegando que a aposta principal der red e vc acerta na cor vc não ganha, SO QUE E TUDO MENTIRA PORQUE EU JA FIZ ESSE MESMO TIPO DE APOSTA E ME PAGARAM AGR ESTAO METENDO O LOKO PORQUE MEU GANHO FOI ALTO E NAO ME DERAM SUPORTE NENHUM ME DERAM O PRAZO DE 24h E JA FAZ 3 dias isso, CONFORME O ANEXO QUE MANDEI TEM UMA APOSTA DANDO GREEN NA COR E RED NO TIGER E A OUTRA QUE FOI A MESMA COISA E NAO ME PAGARAM "
18,estrelabet,minha conta aparece que não existe,nao-consigo-acessar-minha-conta_9faaQbc_m1jIEjVH,minha conta aparece que não existe
19,estrelabet,Não creditaram foi[Editado pelo Reclame Aqui] de nada! E ainda mais o atendente encerrou o chat!Número da aposta : 2345247724 0,falaram-que-creditaram-meu-saldo-pura-mentira_0vd7y8ORRdsKqjrD,Não creditaram foi[Editado pelo Reclame Aqui] de nada! E ainda mais o atendente encerrou o chat!Número da aposta : 2345247724 02-09-2022  14:26Data vencedora2022-09-02 14:26Valor do saldo jogadoR$110.00Valor do bônus jogadoR$0.00Valor ganho com saldoR$180.00Valor ganho com bônusR$0.00FornecedorEvolutionJogoBrazilian RouletteCategoryRouletteDeviceDeskto
20,estrelabet,"Fiz uma aposta na França que o jogo iria sair 9 gols apenas é o resultado foi exato , prêmio seria de 37 reais e panelas me pagara",fiz--uma-aposta-na-franca-que-sairia-9-gols-na-partida-e-o-placa-foi-exato-e-o-premio-seria-37-reais-e-me-pagaram-apenas-10-reais_ebbzYT1N3YFH0-WG,"Fiz uma aposta na França que o jogo iria sair 9 gols apenas é o resultado foi exato , prêmio seria de 37 reais e panelas me pagaram 10 eu estou com o meu bilhete salvo é se não me pagaram irei denúncia vces."
21,estrelabet,"Apostei q metade da equipe ganhava com mais com, então  a equipe ganhou d 5 a 0. E diz q perdi não entendi o pq se nas demais apos",bonus_ansHDphME_myatoJ,"Apostei q metade da equipe ganhava com mais com, então  a equipe ganhou d 5 a 0. E diz q perdi não entendi o pq se nas demais apostas foi a msm marcação e ganhei"
22,estrelabet,"Fiz uma aposta na roleta, coloquei o número 18 e deu o número 18! Enfim ganhei 180 mais não foi liquidado no meu saldo",ganhei-a-aposta-e-o-valor-nao-foi-liquidado_gk_cUoJuLEzaby-r,"Fiz uma aposta na roleta, coloquei o número 18 e deu o número 18! Enfim ganhei 180 mais não foi liquidado no meu saldo"
23,estrelabet,"Não consigo acessar minha conta , aparece conta não ativa tem como ativar por favor ",conta-nao-ativa_cd3oP4TVmi1U_VAU,"Não consigo acessar minha conta , aparece conta não ativa tem como ativar por favor "
24,estrelabet,Tento entra só dá usuário inativo ,nao-onsigo-acessar_vWTAuU60-LiwTkuX,Tento entra só dá usuário inativo 
25,estrelabet,"solicito o saque no dia 02/09/2020, os dados estão todos corretos mas não obtenho sucesso no saque pois o dinheiro volta para a pl",saque-nao-efetivado_8Or8edAygqk47KW7,"solicito o saque no dia 02/09/2020, os dados estão todos corretos mas não obtenho sucesso no saque pois o dinheiro volta para a plataforma da estrela bet. Espero que resolvam o quanto antes para que eu não precise acionar o meu advogado contra a plataforma ou contra quem quer que seja para que esse problema seja resolvido."
26,estrelabet,"Boa Tarde Fiz uma aposta no jogo de cartas ganhei e nao me pagaram, Ja aconteceu isso em 2 apostas feitas minhas, Falei com ",ganhei-a-aposta-e-nao-me-pagaram_jRJXVwgJSYG7mAI_,"Boa Tarde Fiz uma aposta no jogo de cartas ganhei e nao me pagaram, Ja aconteceu isso em 2 apostas feitas minhas, Falei com o suporte me deram um peazo de 24h, porem ja se passou 3 dias e nao entraram em contato cmg por email e nem wpp, estou aguardando um retorno pois preciso do dinheiro pq e um ganho alto "
27,estrelabet,"Fiz uma solicitação de saque de 800 reais e não caiu, fiz várias apostas hoje pela manhã tirando o valor antes do avião cair e não",meu-saque-nao-cai-e-apostas-que-fiz-e-nao-foram-creditadas-na-minha-conta_C06Qf4Tu1PL1JVCm,"Fiz uma solicitação de saque de 800 reais e não caiu, fiz várias apostas hoje pela manhã tirando o valor antes do avião cair e não foram creditadas na minha conta.Minha conta e Ag 0944 CC 01023094-0Pix: 018.526.416.65"
28,estrelabet,Coloquei saldo na minha conta hj e fiz um jogo mas não consigo sacar meu saldo ,nao-consigo-sacar-o-dinheiro-da-minha-conta_Oyra0l3zCb6KqNJz,Coloquei saldo na minha conta hj e fiz um jogo mas não consigo sacar meu saldo 
29,estrelabet,"Não consigo fazer o saque do meu dinheiro no Estrela Bet, nao estar indo para minha conta bancária.. Sempre retorna pro estrela be",saque_ueE5bSGmIbD4ad1I,"Não consigo fazer o saque do meu dinheiro no Estrela Bet, nao estar indo para minha conta bancária.. Sempre retorna pro estrela bet"
30,estrelabet,"Tenho R$:200,00 reais de saldo em minha conta do site Estrela Bet e simplesmente não consigo sacar, pois alegam que já atingi o li",nao-consigo-realizar-o-saque-do-meu-dinheiro_C9VfOrHXSK56e1rT,"Tenho R$:200,00 reais de saldo em minha conta do site Estrela Bet e simplesmente não consigo sacar, pois alegam que já atingi o limite máximo de retirada (sei que só é possível fazer um saque por dia), como isso é possível? então o dinheiro que consegui vai ficar lá? falam para contatar o suporte mas o suporte sequer funciona. Estou me sentindo [Editado pelo Reclame Aqui]. "
31,estrelabet,"Fiz a solicitação de um saque de 800 reais e até agora não recebi ele, gostaria de saber se estorna ou se vai cair ",saque-nao-caiu_llDIpylLvHPGLJtW,"Fiz a solicitação de um saque de 800 reais e até agora não recebi ele, gostaria de saber se estorna ou se vai cair "
32,estrelabet,Sempre que eu tento realizar o saque alguns segundos depois o dinheiro retorna para minha conta Estrela Bet,nao-consigo-sacar-o-dinheiro_pnnR9XihsbVahErR,Sempre que eu tento realizar o saque alguns segundos depois o dinheiro retorna para minha conta Estrela Bet
33,estrelabet,"por volta das 22:53 do dia 01-09, fiz aposta na mega roulette e ganhei, o prêmio não foi creditado, no mesmo dia as 22:55 em outra",apostas-nao-pagas_2f6VAohCJTI2kjNp,"por volta das 22:53 do dia 01-09, fiz aposta na mega roulette e ganhei, o prêmio não foi creditado, no mesmo dia as 22:55 em outra roleta Ruby, aconteceu mesma coisa.  Acabei parando de jogar por conta disso e desde esse horário, estou tentando falar no chat on linte que ninguém atende."
34,estrelabet,"Quero um reembolso fiz o primeiro depósito de 100 quando fui jogar tinha 200 , quando eu apostava e ia ganhar aparecia que precisa",sumiu-meu-saldo-junto-ao-bonus_LUpvMZTrH018hGrb,"Quero um reembolso fiz o primeiro depósito de 100 quando fui jogar tinha 200 , quando eu apostava e ia ganhar aparecia que precisava do suporte e não constava a aposta aconteceu 5 vezes seguidas mesmo carregando a página ! Perdi de ganhar 100 na primeira e 50 nas outras pois apostei fichas de 25 Quero reembolso ."
35,estrelabet,"Fiz um depósito, aonde saiu da minha conta o dinheiro,  já se passou mais de 24 horas, eu tenho comprovante do depósito mais não a",quero-meu-dinheiro_gUCpTJPlSwJxzwUf,"Fiz um depósito, aonde saiu da minha conta o dinheiro,  já se passou mais de 24 horas, eu tenho comprovante do depósito mais não apareceu nada na minha conta. Eu quero o meu dinheiro "
36,estrelabet,"Estava jogando dragon tiger no cassino ao vivo, coloquei 20 reais no tiger, depois que mostrou as cartas realmente tinha caído tig",nao-pagou-minha-aposta_5L0W6ZSjSdDqix8y,"Estava jogando dragon tiger no cassino ao vivo, coloquei 20 reais no tiger, depois que mostrou as cartas realmente tinha caído tiger, só que a plataforma simplesmente não pagouE depois apareceu mensagem de saldo insuficiente, sendo que eu ganhei a aposta."
37,estrelabet,No dia 31/08/2022 apostei em Flamengo no jogo pela semifinal de libertadores na quarta de feira então Flamengo ganhou o jogo e meu,a-historia_334Go0VHcuwMziih,No dia 31/08/2022 apostei em Flamengo no jogo pela semifinal de libertadores na quarta de feira então Flamengo ganhou o jogo e meu dinheiro não caiu na conta do estrela bet .
38,estrelabet,Estou apostando e meu ganho não está indo pra minha conta..aí e [Editado pelo Reclame Aqui] vc perde tempo põe dinheiro custa pra acertar uma quando acer,valores-nao-pagos_OopiHtsyhDPnRO9n,Estou apostando e meu ganho não está indo pra minha conta..aí e [Editado pelo Reclame Aqui] vc perde tempo põe dinheiro custa pra acertar uma quando acerta não recebe
39,estrelabet,"Realizei um saque as 14:05 de R$5.000,00 e até agora são 20:55 não caiu na minha conta só mostra saque em processamento já chamei ",fiz-o-saque-e-nao-caiu_3Ubo6Vjb1kVBtU1C,"Realizei um saque as 14:05 de R$5.000,00 e até agora são 20:55 não caiu na minha conta só mostra saque em processamento já chamei o suporte e me falam só para aguardar. absurdo isso já realizei saque de valor menor caiu rápido na conta e agora que saquei valor alto não está caindo. "
40,estrelabet,"Tento efetuar o saque mas o valor volta novamente para o saldo da conta.  Automaticamente é cancelado. Não entendo, pois o c",saque-nao-concluido_LqsbP8xw_Ok0e-Yi,"Tento efetuar o saque mas o valor volta novamente para o saldo da conta.  Automaticamente é cancelado. Não entendo, pois o chave pix cadastrada é o meu próprio CPF que sou o titular da conta. Já é pelo segundo dia consecutivo que não tenho o meu saque concluído. "
41,estrelabet,Erro ao entra no jogos,erro-ao-entrar_-ks0O_Goops1ERol,Erro ao entra no jogos
42,estrelabet,Então eu não estou conseguindo entrar no login esqueci o nome do Usuário é a senha,esqueci-o-nome-de-usuario-e-a-senha-pra-entrar-no-login_ea0LBA7xF9M6TZ8I,Então eu não estou conseguindo entrar no login esqueci o nome do Usuário é a senha
43,estrelabet,Eu fiz o depósito na noite do dia 31/08/2022 e depois fui sacar o meu valor depositado por diversas vezes que eu tentei sacar esta,saquei-meu-dinheiro-e-ele-voltou-para-conta-da-plataforma-estrela-bet_nB_Xyj7qSsXgmQd-,"Eu fiz o depósito na noite do dia 31/08/2022 e depois fui sacar o meu valor depositado por diversas vezes que eu tentei sacar estava cancelando o saque e o dinheiro retornava para conta da plataforma Estrela bet , eu fui conferir os dados e estão todos certos. Ainda não estou entendendo porque eu não estou conseguindo sacar o meu valor depositado. Meu saldo não tem bônus e tudo saldo em reais e se isso não se resolver vou acionar meu advogado e tomar as medidas cabíveis contra a empresa. Tentei suporte pelo suporte ao vivo e lá é horrível não ajuda em nada. Eu só quero poder sacar meu dinheiro e que ele caia na minha conta. O mesmo valor que eu depositei é o que eu quero tirar não tem nenhum bônus, só saldo em reais. "
44,estrelabet,"Durante o jogo, solicitei a retirada do dinheiro, mas o jogo não liberou e esperou até que eu perdesse meu dinheiro! Avia feito um",o-jogo-nao-funcionou-da-maneira-correta_GzGbOvx3XrQkYSBN,"Durante o jogo, solicitei a retirada do dinheiro, mas o jogo não liberou e esperou até que eu perdesse meu dinheiro! Avia feito uma aposta de 100 reais, e quero de volta já que o jogo não ocorreu da forma correta.Eu estava jogando da forma correta dentro das regras do jogo ! "
45,estrelabet,"Apostei 16,00 no jogo de cartas dragon tiger e fiz a aposta deu o que apostei e eles não me pagaram o valor e ainda descontaram 16",editado-pelo-reclame-aquiam-meu-dinheiro_dZ68gCr5pqjarG63,"Apostei 16,00 no jogo de cartas dragon tiger e fiz a aposta deu o que apostei e eles não me pagaram o valor e ainda descontaram 16,00 da minha banca.Isso pq um dia antes perdi 5,00 do mesmo jeito.Quero meu dinheiro de volta!"
46,estrelabet,"Estão usa do meu CPF,e não sou eu ",estao-usando-meu-cpf_0LygseqGxxGyAiYV,"Estão usa do meu CPF,e não sou eu "
47,estrelabet,"Estou a horas tentando falar no suporte e não consigo, falei com uma atendente, umas duas vezes e ela não resolve meu problema, só",atendimento-pessimo--nao-resolvem-nada_7A65OPRQOTRfYXmR,"Estou a horas tentando falar no suporte e não consigo, falei com uma atendente, umas duas vezes e ela não resolve meu problema, só sabe desligar o chat na minha cara, fora que é uma eternidade pra entrar nesse chat. Meu problema é o seguinte sou nova na plataforma e ontem joguei numa sala do Dragon Tiger e não recebi o dinheiro da minha aposta e pelo o que vi no chat, varias pessoas também não receberam naquele momento, e o outro problema é que joguei hoje pela manhã  apostei 15,00 (ganhei 30,00) mas na minha banca só caiu 10,00  (numero do bilhete 2321023422) ou seja me [Editado pelo Reclame Aqui]am 20,00 mais o outro que apostei e não recebi, a atendente só me informou que eu tinha que ter tirado print na hora, e desligou o chat por duas vezes, e antes que fale não sai da frente do pc o chat não desligou por inatividade, como ia adivinhar se sou nova na plataforma? se passa tão rápido o valor que ganhei na tela??? não é possivel que não há um meio de vocês conferirem isso, quero meu dinheiro, caso não tenha o meu dinheiro vou cancelar minha conta nesse site."
48,estrelabet,"Ganhei uma aposta ontem ,e vcs não depositaram o valor exato ,q estava se referindo  no bilete",valor-da-aposta_dq4O2EGvaAW5lgii,"Ganhei uma aposta ontem ,e vcs não depositaram o valor exato ,q estava se referindo  no bilete"
49,estrelabet,"Só vou tirar a reclamação, quando pagarem e forem corretos.",editado-pelo-reclame-aquilheira_OkJkmcPxlzzyq6BX,"Só vou tirar a reclamação, quando pagarem e forem corretos."
50,estrelabet,"Quero cancelar minha conta no estrela bet, e não vem pedir para eu ir em configurações e cancelar/excluir por lá, porque eu já ten",quero-cancelarexcluir-minha-conta-no-estrela-bet_LeBdaY5CTfNVByfS,"Quero cancelar minha conta no estrela bet, e não vem pedir para eu ir em configurações e cancelar/excluir por lá, porque eu já tentei e não deu certo o site tá bugado, eu quero excluir a minha conta."
51,estrelabet,"JA FAZ UM MES E NADA DE VOCES ME RESPONDER OU FAZER ALGO NA MINHA CONTA, PRECISO DO MEU DINHEIRO QUE ESTA PRESO NO BONUS",nao-consigo-apostar-nem-sacar-meu-saldo-de-bonus-de-cassino_vqZjEwOEwAPEqALw,"JA FAZ UM MES E NADA DE VOCES ME RESPONDER OU FAZER ALGO NA MINHA CONTA, PRECISO DO MEU DINHEIRO QUE ESTA PRESO NO BONUS"
52,estrelabet,"Fiz uma aposta, e desde então o jogo já encerrou dês de ontem, o que eu apostei saiu ganhando de 4x0  e até agora não caiu na minh",nao-recebi-o-meu-dinheiro_2r-X2LxGpTmvJJcp,"Fiz uma aposta, e desde então o jogo já encerrou dês de ontem, o que eu apostei saiu ganhando de 4x0  e até agora não caiu na minha conta, está mandando eu pegar o Cash Out  com o valor menor ainda do que eu apostei, fora oque eu ganhei por direito.. Peço ajuda pois no suporte da plataforma não respondem por nada.. "
53,estrelabet,Oi bom dia peço que me ajudem eu não lembro o login de usuário e nem o e-mail que coloquei quando cadastrei me ajudem  estou tenta,nao-consigo-entrar-na-minha-conta_kgzwU6I3PK-V36Bi,Oi bom dia peço que me ajudem eu não lembro o login de usuário e nem o e-mail que coloquei quando cadastrei me ajudem  estou tentando entra com meu CPF mas não consigo 
54,estrelabet,Comprei um produto mas não consigo acessar a Estrela ja sou cadastrada mas n consigo ,logim_EDKatGqsYAM-X2kc,Comprei um produto mas não consigo acessar a Estrela ja sou cadastrada mas n consigo 
55,estrelabet,"Estou com meu dinheiro preso quase 3 meses, tento entrar no chat e é uma longa fila, queria muito resolver minha situação com a pl",problema-no-saque_ZUOcPCOp6EFPbo9s,"Estou com meu dinheiro preso quase 3 meses, tento entrar no chat e é uma longa fila, queria muito resolver minha situação com a plataforma definitivamente pra fazer saque e usar o site normalmente"
56,estrelabet,Não To Conseguindo Sacar ,problema-no-saque_5Z_eC-FFjBR6Cwm3,Não To Conseguindo Sacar 
57,estrelabet,"venho há dias tentando realizar saque no site e toda vez o valor retorna, nunca consigo concluir a transação e possui cpf cadastr",erro-ao-sacar_a2337N6-wMSLQBIu," venho há dias tentando realizar saque no site e toda vez o valor retorna, nunca consigo concluir a transação e possui cpf cadastrado como chave pix( única chave utilizada para saques na plataforma)"
58,estrelabet,Meu cpf e 153.536.257.06Nao sei o e-mail que tá cadastrado n consigo acessar se maneira alguma tô a dias tentando entra em c,nao-sei-o-email-que-ta-cadastrado-meu-cpf_yPRXzKwD_Pmmg--p,Meu cpf e 153.536.257.06Nao sei o e-mail que tá cadastrado n consigo acessar se maneira alguma tô a dias tentando entra em contato com suporte e não consigo
59,estrelabet,"Não estou conseguindo sacar o valor, fala que tenho que contatar o suporte ao vivo. E quando tento falar c eles fica tudo em branc",nao-consigo-sacar_7hpTBdi-fPgbmWZL,"Não estou conseguindo sacar o valor, fala que tenho que contatar o suporte ao vivo. E quando tento falar c eles fica tudo em branco."
60,estrelabet,Já são várias vezes que minhas apostas são concluídas e na hora de sacar trava e quando termina a subida do foguete não paga quand,spaceman-com-erros-bugs_eKH_wqREjsE-hHMT,Já são várias vezes que minhas apostas são concluídas e na hora de sacar trava e quando termina a subida do foguete não paga quando cliquei pra sair! E só olhar aí que terá várias debitadas sem estorno e sem explicações Vou deixar 1 print como exemplo de uma que acabou de acontecer cliquei pra sair em 10x o foguete explodiu em 15x e eu perdi o dinheiro novamente!!!
61,estrelabet,"Efetuei uma aposta de 20,00 e foi descontado meus 40,00 Eu perdi 20,00 e eram pra sobrar 20,00 descontaram 40,00 até agora n",aposta-descontada-em-dobro_KydqD8S7ff3magjD,"Efetuei uma aposta de 20,00 e foi descontado meus 40,00 Eu perdi 20,00 e eram pra sobrar 20,00 descontaram 40,00 até agora não retornou o dinheiro pra conta"
62,estrelabet,"Estou com problema para sacar o dinheiro na casa de aposta, já se passaram 24h e até agora nada de eu conseguir sacar, daí me mand",problemas-com-o-saque_DRYzACpw6LaWlg_p,"Estou com problema para sacar o dinheiro na casa de aposta, já se passaram 24h e até agora nada de eu conseguir sacar, daí me mandam contatar o suporte mas só que eu fico igual um trouxa no suporte ao vivo esperando, que quando chega minha vez sempre desconecta, queria que alguém  pudesse resolver meu problema, e dar  retorno por aqui para estar me ajudando nisso."
63,estrelabet,"Fiz a conta e estou usando a um tempo mas do nada apareceu usuário não ativo , já coloquei dinheiro e estava normal jogando. Usuár",usuario-nao-ativo-estrelabet_bz_r2Q7TKOkrnUGI,"Fiz a conta e estou usando a um tempo mas do nada apareceu usuário não ativo , já coloquei dinheiro e estava normal jogando. Usuário: maicolegster e-mail: maicolegster.mw@gmail.com . E o email de confirmação da erro "
64,estrelabet,"Verifiquei no histórico da aposta e aparece como ""status"" um relógio que simboliza análise. porém eu obtive vitória na a",apostei-ganhei-e-nao-recebi-o-dinheiro_ZSw2puHtXjJl-1yB,"Verifiquei no histórico da aposta e aparece como ""status"" um relógio que simboliza análise. porém eu obtive vitória na aposta e até agora tô zerado na banca e não consigo mais jogar sem nada.Por favor poderia estornar o valor que ganhei? Ou pelo o valor da minha banca . fico no aguardo , obrigada !"
65,estrelabet,Não estou conseguindo sacar o dinheiro da conta da minha vó fiz o depósito de 160 para poder fazer apostas e ate hoje não consigo ,nao-consigo-sacar-dinheiro-que-esta-na-conta_MAOEw8fY5nU_wF48,"Não estou conseguindo sacar o dinheiro da conta da minha vó fiz o depósito de 160 para poder fazer apostas e ate hoje não consigo sacar meu dinheiro, ja entrei em contato com o suporte mas nao resolvem nada e deixaram o dinheiro que foi depositado preso na conta. Quero meu dinheiro de volta."
66,estrelabet,Mas uma vez tento sacar o dinheiro para minha conta e não dá. Já e a segunda vez q passo por transtorno com a estrela bet. Tento s,sacar-o-dinheiro-da-estrela-bet_0GoQl9C-0Ig6kaBV,Mas uma vez tento sacar o dinheiro para minha conta e não dá. Já e a segunda vez q passo por transtorno com a estrela bet. Tento sacar o dinheiro mas ele volta para aplicativo do estrela.
67,estrelabet,Eu entrei no jogo faz uns dias. Porém hoje ficou instável todas as vezes que eu iria jogar. Perdi R$15 reais super injusto. Se vai,ganhei-e-depois-perdi-tudo-por-instabilidade_SzzGURmYXCSbBSR_,Eu entrei no jogo faz uns dias. Porém hoje ficou instável todas as vezes que eu iria jogar. Perdi R$15 reais super injusto. Se vai travar e só parar né o site. Agora eu não posso ficar nesse prejuízo de 15 reais né  Eu ia sacar o dinheiro
68,estrelabet,"Não consigo sacar ,já se passaram meses e nada ,só erro no saque ! Arrumem por favor tava com mil reais estou só com 850 tiraram d",saque_OGLP36-SQtOO9Cb2,"Não consigo sacar ,já se passaram meses e nada ,só erro no saque ! Arrumem por favor tava com mil reais estou só com 850 tiraram do meu saldo ainda .."
